loc_name,for_name,ruta,barra(bus1),barra(bus1)_for,barra(bus1)_id,outserv,cpZone,cpArea,cpGrid,cpSubstat,typ_id,GPSlat,GPSlon,Inom,av_mode,plini,qlini,slini,coslini,scale0,mode_inp,phtech
Demanda Villa Altagracia,ZVALTF-D1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Villa Altagracia.ElmLod,WVALTF(1),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\ZVALTF.ElmSubstat\WVALTF(1).ElmTerm,0,SUR CERCANO,SUR,SUR 69 kV,,,0.0,0.0,0.03816119208931923,constq,4.239999771118164,1.6799999475479126,4.560701370239258,0.9296815395355225,1.0,PQ,3PH-'D'
Demanda Granitos Bojos,ZGBOJF-D1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Granitos Bojos.ElmLod,69 kV Granitos Bojos,WGBOJF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Granitos Bojos.ElmTerm,0,SUR CERCANO,SUR,SUR 69 kV,,,0.0,0.0,0.16689364612102509,constq,18.549999237060547,7.329999923706055,19.945711135864258,0.9300244450569153,1.0,PQ,3PH-'D'
Demanda 1 LAFZID,ZLAFZF-D1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda 1 LAFZID.ElmLod,3,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\ZPIISF9.ElmSubstat\3.ElmTerm,0,SUR CERCANO,SUR,SUR 69 kV,,,0.0,0.0,0.042816296219825745,constq,4.710000038146973,2.0,5.117040157318115,0.9204539656639099,1.0,PQ,3PH-'D'
Demanda Multiparques,ZMLTPF-D1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Multiparques.ElmLod,3,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZMLTPF.ElmSubstat\3.ElmTerm,0,SUR CERCANO,SUR,SUR 69 kV,,,0.0,0.0,0.03931019827723503,constq,4.550000190734863,1.1699999570846558,4.698020935058594,0.9684929847717285,1.0,PQ,3PH-'D'
Demanda 1 REFIDOMSA,ZREFIF-D1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda 1 REFIDOMSA.ElmLod,WRPETF(1),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\ZRPETF.ElmSubstat\WRPETF(1).ElmTerm,0,SUR CERCANO,SUR,SUR 69 kV,,,0.0,0.0,0.0017229521181434393,constq,0.10000000149011612,0.18000000715255737,0.20591260492801666,0.4856429398059845,1.0,PQ,3PH-'D'
Demanda Puerto de Haina,ZPHAIF-D1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Puerto de Haina.ElmLod,69 kV Puerto de Haina,WPHAIF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Puerto de Haina.ElmTerm,0,SUR CERCANO,SUR,SUR 69 kV,,,0.0,0.0,0.006033814512193203,constq,0.6800000071525574,0.23999999463558197,0.7211102843284607,0.9429903030395508,1.0,PQ,3PH-'D'
Demanda Alambres Dominicano,ZXADOF-D1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Alambres Dominicano.ElmLod,69 kV Alambres Dominicanos,WALDOF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Alambres Dominicanos.ElmTerm,0,SUR CERCANO,SUR,SUR 69 kV,,,0.0,0.0,0.0014613027451559901,constq,0.07000000029802322,0.1599999964237213,0.17464248836040497,0.4008188545703888,1.0,PQ,3PH-'D'
Demanda ZF Nigua,ZXZNIF-D1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda ZF Nigua.ElmLod,69 kV ZF Nigua(1),WZNIGF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV ZF Nigua(1).ElmTerm,0,SUR CERCANO,SUR,SUR 69 kV,,,0.0,0.0,0.004640699364244938,constq,0.5,0.23999999463558197,0.5546169877052307,0.9015230536460876,1.0,PQ,3PH-'D'
Demanda Acueducto Sur – Oeste,ZASOEF-D1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Acueducto Sur – Oeste.ElmLod,69 kV Acueducto Sur-Oeste,WASOEF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Acueducto Sur-Oeste.ElmTerm,0,SUR PROFUNDO,SUR,SUR 69 kV,,,0.0,0.0,0.012917806394398212,constq,1.4500000476837158,0.5299999713897705,1.5438264608383179,0.9392247796058655,1.0,PQ,3PH-'D'
Demanda Ingenio Barahona,ZIBARF-D1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Ingenio Barahona.ElmLod,69 kV Ingenio Barahona,WIBARF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Ingenio Barahona.ElmTerm,0,SUR PROFUNDO,SUR,SUR 69 kV,,,0.0,0.0,0.0016481856582686305,constq,0.18000000715255737,0.07999999821186066,0.1969771534204483,0.9138116240501404,1.0,PQ,3PH-'D'
SSAA Las Damas,ZLDAMK-D1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Las Damas.ElmSite\SSAA Las Damas.ElmLod,WLDAMK(6),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Las Damas.ElmSite\ZLDAMK.ElmSubstat\WLDAMK(6).ElmTerm,0,SUR PROFUNDO,SUR,SUR 69 kV,,,0.0,0.0,0.0014605934266000986,constq,0.029999999329447746,0.009999999776482582,0.03162277489900589,0.9486833214759827,1.0,PQ,3PH-'D'
Demanda Las Damas,ZLDAMK-D2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Las Damas.ElmSite\Demanda Las Damas.ElmLod,WLDAMK(5),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Las Damas.ElmSite\ZLDAMK.ElmSubstat\WLDAMK(5).ElmTerm,0,SUR PROFUNDO,SUR,SUR 69 kV,,,0.0,0.0,0.2016613632440567,constq,4.21999979019165,1.1200000047683716,4.366096496582031,0.9665383696556091,1.0,PQ,3PH-'D'
Demanda Zona Franca Barahona,ZZBARF-D1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Zona Franca Barahona.ElmLod,69 kV ZF Barahona,WZBARF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV ZF Barahona.ElmTerm,0,SUR PROFUNDO,SUR,SUR 69 kV,,,0.0,0.0,0.006253194063901901,constq,0.6800000071525574,0.3100000023841858,0.7473286390304565,0.9099075794219971,1.0,PQ,3PH-'D'
Demanda Neyba,ZNEYBF-D1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Neyba.ElmLod,69 kV Neiba,WNEYBF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Neiba.ElmTerm,0,SUR PROFUNDO,SUR,SUR 69 kV,,,0.0,0.0,0.07417198270559311,constq,8.4399995803833,2.7100000381469727,8.864405632019043,0.9521224498748779,1.0,PQ,3PH-'D'
Demanda Salinas,ZSALIF-D1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Salinas.ElmLod,69 kV Salinas,WSALIF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Salinas.ElmTerm,0,SUR PROFUNDO,SUR,SUR 69 kV,,,0.0,0.0,0.007448861841112375,constq,0.8600000143051147,0.23000000417232513,0.8902246952056885,0.9660482406616211,1.0,PQ,3PH-'D'
Demanda Vicente Noble,ZVNOBF-D1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Vicente Noble.ElmLod,69 kV Vicente Noble,WVNOBF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Vicente Noble.ElmTerm,0,SUR PROFUNDO,SUR,SUR 69 kV,,,0.0,0.0,0.05616772547364235,constq,6.309999942779541,2.2899999618530273,6.712689399719238,0.9400107264518738,1.0,PQ,3PH-'D'
SSAA Domingo Rodríguez,ZDRODL-D1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Domingo Rodríguez.ElmSite\SSAA Domingo Rodríguez.ElmLod,Terminal Domingo Rodríguez 2,WDRODL,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Domingo Rodríguez.ElmSite\Terminal Domingo Rodríguez 2.ElmTerm,0,SUR MEDIO,SUR,SUR 69 kV,,,0.0,0.0,0.007473861798644066,constq,0.05000000074505806,0.019999999552965164,0.0538516491651535,0.9284766912460327,1.0,PQ,3PH-'D'
Demanda Las Matas Farfán,ZLMFAF-D1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Las Matas Farfán.ElmLod,69 kV Las Matas de Farfán,WLMFAF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Las Matas de Farfán.ElmTerm,0,SUR MEDIO,SUR,SUR 69 kV,,,0.0,0.0,0.030244750902056694,constq,3.4200000762939453,1.1699999570846558,3.614595651626587,0.9461639523506165,1.0,PQ,3PH-'D'
Demanda Elías Piña,ZEPINF-D1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Elías Piña.ElmLod,69 kV Elías Piña,WEPINF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Elías Piña.ElmTerm,0,SUR MEDIO,SUR,SUR 69 kV,,,0.0,0.0,0.023530835285782814,constq,2.690000057220459,0.8199999928474426,2.8122055530548096,0.9565445780754089,1.0,PQ,3PH-'D'
Demanda Cemento Colón,ZCCOLF-D1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Cemento Colón.ElmLod,69 kV Cemento Colón(Argos),WCCOLF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Cemento Colón(Argos).ElmTerm,0,SUR CERCANO,SUR,SUR 69 kV,,,0.0,0.0,0.019244464114308357,constq,2.1600000858306885,0.7900000214576721,2.2999348640441895,0.9391570687294006,1.0,DEF,3PH-'D'
Demanda Yaguate,ZYAGUF-D1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Yaguate.ElmLod,Terminal Nizao-Najayo,WXNNAK,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Terminal Nizao-Najayo.ElmTerm,0,SUR CERCANO,SUR,SUR 69 kV,,,0.0,0.0,0.38681262731552124,constq,7.519999980926514,3.640000104904175,8.354640007019043,0.9000986218452454,1.0,DEF,3PH-'D'
Demanda Guanito 2,ZGUA2F-D1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Guanito 2.ElmLod,69 kV Guanito 2,WGUA2F,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Guanito 2.ElmTerm,0,SUR MEDIO,SUR,SUR 69 kV,,,0.0,0.0,0.009558627381920815,constq,1.0499999523162842,0.44999998807907104,1.1423659324645996,0.9191449880599976,1.0,DEF,3PH-'D'
Demanda Acueducto INAPA SCN,ZAISCF-D1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Acueducto INAPA SCN.ElmLod,69 kV Acueducto INAPA SCN,WAISCF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Acueducto INAPA SCN.ElmTerm,0,SUR CERCANO,SUR,SUR 69 kV,,,0.0,0.0,0.0016095006139948964,constq,0.17000000178813934,0.09000000357627869,0.19235384464263916,0.8837879300117493,1.0,DEF,3PH-'D'
Demanda 2 Baní Matadero,ZBMATF-D2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda 2 Baní Matadero.ElmLod,1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\ZBMATF.ElmSubstat\1.ElmTerm,0,SUR CERCANO,SUR,SUR 69 kV,,,0.0,0.0,0.0001871006388682872,constq,0.009999999776482582,0.019999999552965164,0.022360678762197495,0.44721361994743347,1.0,DEF,3PH-'D'
Demanda Aeropuerto Barahona,ZABARF-D1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Aeropuerto Barahona.ElmLod,69kV Aeropuerto Barahona,WABARF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69kV Aeropuerto Barahona.ElmTerm,0,SUR PROFUNDO,SUR,SUR 69 kV,,,0.0,0.0,0.00030169071396812797,constq,0.029999999329447746,0.019999999552965164,0.036055512726306915,0.8320502638816833,1.0,PQ,3PH-'D'
Demanda 2 LAFZID,ZLAFZF-D2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda 2 LAFZID.ElmLod,4,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\ZPIISF9.ElmSubstat\4.ElmTerm,1,SUR CERCANO,SUR,SUR 69 kV,,,0.0,0.0,0.0,constq,0.0,0.0,0.0,1.0,1.0,PQ,3PH-'D'
Demanda SODOCAL,ZSODOF-D1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda SODOCAL.ElmLod,69 kV SODOCAL,WSODOF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV SODOCAL.ElmTerm,0,SUR CERCANO,SUR,SUR 69 kV,,,0.0,0.0,0.0015631584683433175,constq,0.18000000715255737,0.05000000074505806,0.18681542575359344,0.9635179042816162,1.0,PQ,3PH-'D'
Demanda Kilómetro 15 Azua,ZKQA1F-D1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Kilómetro 15 Azua.ElmLod,F3,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\km 15 de Azua.ElmSite\ZKQAZF.ElmSubstat\F3.ElmTerm,0,SUR MEDIO,SUR,SUR 69 kV,,,0.0,0.0,0.045738741755485535,constq,5.03000020980835,2.140000104904175,5.466305732727051,0.9201827645301819,1.0,PQ,3PH-'D'
Demanda Barahona Pueblo,ZBARAF-D1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Barahona Pueblo.ElmLod,1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\ZBARAF.ElmSubstat\1.ElmTerm,0,SUR PROFUNDO,SUR,SUR 69 kV,,,0.0,0.0,0.10380835831165314,constq,11.8100004196167,3.799999952316284,12.406292915344238,0.9519363045692444,1.0,PC,3PH-'D'
SSAA Canoa Solar,ZSCANK-D1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Canoa Solar.ElmSite\SSAA Canoa Solar.ElmLod,Terminal Canoa Solar,WSCANK,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Canoa Solar.ElmSite\Terminal Canoa Solar.ElmTerm,0,SUR PROFUNDO,SUR,SUR 69 kV,,,0.0,0.0,0.0,constq,0.0,0.0,0.0,1.0,1.0,DEF,3PH-'D'
Demanda Vallejuelo,ZVALLF-D1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Vallejuelo.ElmLod,69 kV Vallejuelo,WVALLF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Vallejuelo.ElmTerm,0,SUR MEDIO,SUR,SUR 69 kV,,,0.0,0.0,0.00800913106650114,constq,0.8100000023841858,0.5099999904632568,0.957183301448822,0.8462328910827637,1.0,DEF,3PH-'D'
Demanda Ojiva,ZOJIVF-D1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Ojiva.ElmLod,69 kV Ojiva,WOJIVF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Ojiva.ElmTerm,0,SUR CERCANO,SUR,SUR 69 kV,,,0.0,0.0,0.007208111695945263,constq,0.8600000143051147,0.05000000074505806,0.8614522814750671,0.9983141422271729,1.0,DEF,3PH-'D'
Demanda Quita Coraza,ZQCORF-D1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Quita Coraza.ElmLod,69 kV Quita Coraza,WQCORF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Quita Coraza.ElmTerm,0,SUR PROFUNDO,SUR,SUR 69 kV,,,0.0,0.0,0.007781677413731813,constq,0.9300000071525574,0.0,0.9300000071525574,1.0,1.0,DEF,3PH-'D'
Demanda 2 Cítricos Nacionales,ZCINAF-D2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda 2 Cítricos Nacionales.ElmLod,1,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZCINAF.ElmSubstat\1.ElmTerm,0,SUR CERCANO,SUR,SUR 69 kV,,,0.0,0.0,0.0076294862665236,constq,0.8500000238418579,0.33000001311302185,0.9118114113807678,0.9322103261947632,1.0,DEF,3PH-'D'
Demanda 2 REFIDOMSA,ZREFIF-D2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda 2 REFIDOMSA.ElmLod,WRPETF(3),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\ZRPETF.ElmSubstat\WRPETF(3).ElmTerm,0,SUR CERCANO,SUR,SUR 69 kV,,,0.0,0.0,0.0017229521181434393,constq,0.10000000149011612,0.18000000715255737,0.20591260492801666,0.4856429398059845,1.0,DEF,3PH-'D'
Demanda Khoury Industrial,ZKINDF-D1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Khoury Industrial.ElmLod,69 kV Khoury Industrial,WKINDF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Khoury Industrial.ElmTerm,0,SUR PROFUNDO,SUR,SUR 69 kV,,,0.0,0.0,0.03359746187925339,constq,3.4100000858306885,2.119999885559082,4.015283107757568,0.8492552042007446,1.0,DEF,3PH-'D'
Demanda 2 Baní Pueblo,ZBANIF-D2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda 2 Baní Pueblo.ElmLod,69 kV Baní Pueblo,WBANIF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Baní Pueblo.ElmTerm,0,SUR CERCANO,SUR,SUR 69 kV,,,0.0,0.0,0.08776296675205231,constq,8.899999618530273,5.550000190734863,10.48868465423584,0.8485334515571594,1.0,DEF,3PH-'D'
Demanda 2 Madre Vieja,ZMVIEF-D2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda 2 Madre Vieja.ElmLod,69 kV Madre Vieja,WMVIEF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Madre Vieja.ElmTerm,0,SUR CERCANO,SUR,SUR 69 kV,,,0.0,0.0,0.05966850742697716,constq,6.090000152587891,3.7100000381469727,7.131072998046875,0.8540089726448059,1.0,DEF,3PH-'D'
Demanda 2 Villa Altagracia,ZVALTF-D2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda 2 Villa Altagracia.ElmLod,WVALTF(2),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\ZVALTF.ElmSubstat\WVALTF(2).ElmTerm,1,SUR CERCANO,SUR,SUR 69 kV,,,0.0,0.0,0.0,constq,0.0,0.0,0.0,1.0,1.0,DEF,3PH-'D'
SSAA Haina TG,ZHAIGK-D1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Haina.ElmSite\SSAA Haina TG.ElmLod,Terminal Haina TG,WHAIGK,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Haina.ElmSite\Terminal Haina TG.ElmTerm,1,SUR CERCANO,SUR,SUR 138 kV,,,0.0,0.0,0.0,constq,0.0,0.0,0.0,1.0,1.0,PQ,3PH-'D'
SSAA Valdesia,ZVALDE-D1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Valdesia.ElmSite\SSAA Valdesia.ElmLod,Terminal Las Barías,WLBARK,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Valdesia.ElmSite\Terminal Las Barías.ElmTerm,0,SUR CERCANO,SUR,SUR 138 kV,,,0.0,0.0,0.01911725476384163,constq,0.41999998688697815,0.18000000715255737,0.45694637298583984,0.9191450476646423,1.0,PQ,3PH-'D'
Demanda Valdesia,ZVALDE-D2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Valdesia.ElmSite\Demanda Valdesia.ElmLod,Terminal Las Barías,WLBARK,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Valdesia.ElmSite\Terminal Las Barías.ElmTerm,0,SUR CERCANO,SUR,SUR 138 kV,,,0.0,0.0,0.020448824390769005,constq,0.41999998688697815,0.25,0.48877397179603577,0.8592928647994995,1.0,PQ,3PH-'D'
