loc_name,for_name,ruta,outserv,cpZone,cpArea,cpGrid,cpSubstat,typ_id
RRate and Limiter,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 GT\DIgSILENT Library\Dynamic Models\IEEE\Governors and Turbines/Engines\gov_IEEE_GGOV1.BlkDef\RRate and Limiter.BlkRef,0,,,,,RRate and Limiter
Sel,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 GT\DIgSILENT Library\Dynamic Models\IEEE\Governors and Turbines/Engines\gov_IEEE_GGOV1.BlkDef\Sel.BlkRef,0,,,,,Sel
[Db],,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 GT\DIgSILENT Library\Dynamic Models\IEEE\Governors and Turbines/Engines\gov_IEEE_GGOV1.BlkDef\[Db].BlkRef,0,,,,,[Db]
e^sT,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 GT\DIgSILENT Library\Dynamic Models\IEEE\Governors and Turbines/Engines\gov_IEEE_GGOV1.BlkDef\e^sT.BlkRef,0,,,,,e^sT
{1/(1+sTact)},,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 GT\DIgSILENT Library\Dynamic Models\IEEE\Governors and Turbines/Engines\gov_IEEE_GGOV1.BlkDef\{1/(1+sTact)}.BlkRef,0,,,,,{1/(1+sTact)}
sK/(1+sT),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 GT\DIgSILENT Library\Dynamic Models\IEEE\Governors and Turbines/Engines\gov_IEEE_GGOV1.BlkDef\sK/(1+sT).BlkRef,0,,,,,sK/(1+sT)
s/(1+sT),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 GT\DIgSILENT Library\Dynamic Models\IEEE\Governors and Turbines/Engines\gov_IEEE_GGOV1.BlkDef\s/(1+sT).BlkRef,0,,,,,s/(1+sT)
Fb,,\Lib.IntLibrary\Dynamics\SymPlant\IEEE\Tlc\tlc_IEEE_LCFB1.BlkDef\Fb.BlkRef,0,,,,,K
DBand,,\Lib.IntLibrary\Dynamics\SymPlant\IEEE\Tlc\tlc_IEEE_LCFB1.BlkDef\DBand.BlkRef,0,,,,,DBand
1/(1+sTpelec),,\Lib.IntLibrary\Dynamics\SymPlant\IEEE\Tlc\tlc_IEEE_LCFB1.BlkDef\1/(1+sTpelec).BlkRef,0,,,,,1/(1+sTpelec)
[Ki/s],,\Lib.IntLibrary\Dynamics\SymPlant\IEEE\Tlc\tlc_IEEE_LCFB1.BlkDef\[Ki/s].BlkRef,0,,,,,[Ki/s]
Kp,,\Lib.IntLibrary\Dynamics\SymPlant\IEEE\Tlc\tlc_IEEE_LCFB1.BlkDef\Kp.BlkRef,0,,,,,K
Limits,,\Lib.IntLibrary\Dynamics\SymPlant\IEEE\Tlc\tlc_IEEE_LCFB1.BlkDef\Limits.BlkRef,0,,,,,+-Limits
1/(1+sTf),,\Lib.IntLibrary\Dynamics\SymPlant\IEEE\Tlc\tlc_IEEE_LCFB1.BlkDef\1/(1+sTf).BlkRef,0,,,,,1/(1+sT)
Input,,\Lib.IntLibrary\Dynamics\SymPlant\IEEE\Tlc\tlc_IEEE_LCFB1.BlkDef\Input.BlkRef,0,,,,,Input
1/(1+sT),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 GT\DIgSILENT Library\Dynamic Models\IEEE\Voltage Transducer and Compensation\vtc_IEEE_1.BlkDef\1/(1+sT).BlkRef,0,,,,,1/(1+sT)
mod( (Vt) + (Rc+jXc)(It) ),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 GT\DIgSILENT Library\Dynamic Models\IEEE\Voltage Transducer and Compensation\vtc_IEEE_1.BlkDef\mod( (Vt) + (Rc+jXc)(It) ).BlkRef,0,,,,,mod( (Vt) + (Rc+jXc).(It) )
Const,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 TV\User Defined Models\exc_IEEE_ST6B.BlkDef\Const.BlkRef,0,,,,,Const
Kg/(1+sTg),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 TV\User Defined Models\exc_IEEE_ST6B.BlkDef\Kg/(1+sTg).BlkRef,0,,,,,Kg/(1+sTg)
HVgate,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 TV\User Defined Models\exc_IEEE_ST6B.BlkDef\HVgate.BlkRef,0,,,,,HVgate
Kci,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 TV\User Defined Models\exc_IEEE_ST6B.BlkDef\Kci.BlkRef,0,,,,,Kci
Kff,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 TV\User Defined Models\exc_IEEE_ST6B.BlkDef\Kff.BlkRef,0,,,,,Kff
Klr,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 TV\User Defined Models\exc_IEEE_ST6B.BlkDef\Klr.BlkRef,0,,,,,Klr
Km,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 TV\User Defined Models\exc_IEEE_ST6B.BlkDef\Km.BlkRef,0,,,,,Km
LVgate,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 TV\User Defined Models\exc_IEEE_ST6B.BlkDef\LVgate.BlkRef,0,,,,,LVgate
Limit,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 TV\User Defined Models\exc_IEEE_ST6B.BlkDef\Limit.BlkRef,0,,,,,Limit
Limits,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 TV\User Defined Models\exc_IEEE_ST6B.BlkDef\Limits.BlkRef,0,,,,,Limits
OEL_Router,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 TV\User Defined Models\exc_IEEE_ST6B.BlkDef\OEL_Router.BlkRef,0,,,,,OEL_Router
Term Fed,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 TV\User Defined Models\exc_IEEE_ST6B.BlkDef\Term Fed.BlkRef,0,,,,,Term. Fed
[Kpa + Kia/s],,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 TV\User Defined Models\exc_IEEE_ST6B.BlkDef\[Kpa + Kia/s].BlkRef,0,,,,,[Kpa + Kia/s]
(1+sT2)/(1+sT3),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 TV\User Defined Models\gov_IEEE_TGOV1.BlkDef\(1+sT2)/(1+sT3).BlkRef,0,,,,,(1+sT2)/(1+sT3)
1/(1+sT1),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 TV\User Defined Models\gov_IEEE_TGOV1.BlkDef\1/(1+sT1).BlkRef,0,,,,,1/(1+sT1)
1/R,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 TV\User Defined Models\gov_IEEE_TGOV1.BlkDef\1/R.BlkRef,0,,,,,1/R
Dt,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 TV\User Defined Models\gov_IEEE_TGOV1.BlkDef\Dt.BlkRef,0,,,,,Dt
Output,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 TV\User Defined Models\gov_IEEE_TGOV1.BlkDef\Output.BlkRef,0,,,,,Output
1/(1+sT),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 TV\User Defined Models\vtc_IEEE_1.BlkDef\1/(1+sT).BlkRef,0,,,,,1/(1+sT)
mod( (Vt) + (Rc+jXc)(It) ),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\EDM 3 TV\User Defined Models\vtc_IEEE_1.BlkDef\mod( (Vt) + (Rc+jXc)(It) ).BlkRef,0,,,,,mod( (Vt) + (Rc+jXc).(It) )
Block Reference,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\Quisqueya 2\avr_ESAC5A.BlkDef\Block Reference.BlkRef,0,,,,,1/(1+sT)
Block Reference(1),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\Quisqueya 2\avr_ESAC5A.BlkDef\Block Reference(1).BlkRef,0,,,,,{K/(1+sT)}
Block Reference(2),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\Quisqueya 2\avr_ESAC5A.BlkDef\Block Reference(2).BlkRef,0,,,,,(1+sTb)/(1+sTa)
Block Reference(3),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\Quisqueya 2\avr_ESAC5A.BlkDef\Block Reference(3).BlkRef,0,,,,,sTb/(1+sTa)
Block Reference(4),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\Quisqueya 2\avr_ESAC5A.BlkDef\Block Reference(4).BlkRef,0,,,,,{1/sT
Block Reference(5),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\Quisqueya 2\avr_ESAC5A.BlkDef\Block Reference(5).BlkRef,0,,,,,K
Block Reference(6),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\Quisqueya 2\avr_ESAC5A.BlkDef\Block Reference(6).BlkRef,0,,,,,Se(Efd)
Block Reference(7),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\Quisqueya 2\avr_ESAC5A.BlkDef\Block Reference(7).BlkRef,0,,,,,bias
Block Reference(8),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\Quisqueya 2\avr_ESAC5A.BlkDef\Block Reference(8).BlkRef,0,,,,,K
Block Reference,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\Quisqueya 2\gov_GGOV1.BlkDef\Block Reference.BlkRef,0,,,,,(Ldref/Kturb+Wfnl)
Block Reference(1),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\Quisqueya 2\gov_GGOV1.BlkDef\Block Reference(1).BlkRef,0,,,,,K
Block Reference(10),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\Quisqueya 2\gov_GGOV1.BlkDef\Block Reference(10).BlkRef,0,,,,,1/(1+sT)
Block Reference(11),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\Quisqueya 2\gov_GGOV1.BlkDef\Block Reference(11).BlkRef,0,,,,,Const
Block Reference(12),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\Quisqueya 2\gov_GGOV1.BlkDef\Block Reference(12).BlkRef,0,,,,,K
Block Reference(13),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\Quisqueya 2\gov_GGOV1.BlkDef\Block Reference(13).BlkRef,0,,,,,Deadband_Offset_Lim
Block Reference(14),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\Quisqueya 2\gov_GGOV1.BlkDef\Block Reference(14).BlkRef,0,,,,,K
Block Reference(15),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\Quisqueya 2\gov_GGOV1.BlkDef\Block Reference(15).BlkRef,0,,,,,K/s
Block Reference(16),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\Quisqueya 2\gov_GGOV1.BlkDef\Block Reference(16).BlkRef,0,,,,,sK/(1+sT)
Block Reference(17),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\Quisqueya 2\gov_GGOV1.BlkDef\Block Reference(17).BlkRef,0,,,,,LVgate
Block Reference(18),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\Quisqueya 2\gov_GGOV1.BlkDef\Block Reference(18).BlkRef,0,,,,,{{1/(1+sT)}}
Block Reference(19),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\Quisqueya 2\gov_GGOV1.BlkDef\Block Reference(19).BlkRef,0,,,,,P_base
Block Reference(20),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\Quisqueya 2\gov_GGOV1.BlkDef\Block Reference(20).BlkRef,0,,,,,Damping
Block Reference(21),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\Quisqueya 2\gov_GGOV1.BlkDef\Block Reference(21).BlkRef,0,,,,,Sel
Block Reference(22),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\Quisqueya 2\gov_GGOV1.BlkDef\Block Reference(22).BlkRef,0,,,,,K
Block Reference(23),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\Quisqueya 2\gov_GGOV1.BlkDef\Block Reference(23).BlkRef,0,,,,,Delay
Block Reference(24),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\Quisqueya 2\gov_GGOV1.BlkDef\Block Reference(24).BlkRef,0,,,,,Pt/Pturb
Block Reference(25),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Library.IntPrjfolder\User Defined Models.IntPrjfolder\Quisqueya 2\gov_GGOV1.BlkDef\Block Reference(25).BlkRef,0,,,,,(1+sTn)/(1+sTd)
