loc_name,for_name,ruta,outserv,cpZone,cpArea,cpGrid,cpSubstat,typ_id
138kV Agua Clara – Guanillo_Navarrete 2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\138kV Agua Clara – Guanillo_Navarrete 2.ElmTow,0,,,NORTE 138 kV,,
138kV Guanillo – Agua Clara_Guayubín,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\138kV Guanillo – Agua Clara_Guayubín.ElmTow,0,,,NORTE 138 kV,,
138kV Guzmancito – Navarrete2_PtoPlata2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\138kV Guzmancito – Navarrete2_PtoPlata2.ElmTow,0,,,NORTE 138 kV,,
138kV Pto Plata 2 – Guzmancito_ElNaranjo,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\138kV Pto Plata 2 – Guzmancito_ElNaranjo.ElmTow,0,,,NORTE 138 kV,,
138kV El Naranjo – Navarrete2_Pto Plata2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\138kV El Naranjo – Navarrete2_Pto Plata2.ElmTow,0,,,NORTE 138 kV,,
138kV Navarrete2_Guzmancito_Naranjo_PP2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\138kV Navarrete2_Guzmancito_Naranjo_PP2.ElmTow,0,,,NORTE 138 kV,,
138 kV Guayubín – Guanillo_Montecristi,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\138 kV Guayubín – Guanillo_Montecristi.ElmTow,0,,,NORTE 138 kV,,
138kV Nibaje – Canabacoa_ZF Santiago,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\138kV Nibaje – Canabacoa_ZF Santiago.ElmTow,0,,,NORTE 138 kV,,
138kV Puerto Plata 2 – ZF Santiago_b,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\138kV Puerto Plata 2 – ZF Santiago_b.ElmTow,0,,,NORTE 138 kV,,
138kV Puerto Plata 2 – ZF Santiago_a,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\138kV Puerto Plata 2 – ZF Santiago_a.ElmTow,0,,,NORTE 138 kV,,
138 kV Bonao 2 – Falcondo,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\138 kV Bonao 2 – Falcondo.ElmTow,0,,,NORTE 138 kV,,
138 kV Canabacoa – El Naranjo,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\138 kV Canabacoa – El Naranjo.ElmTow,0,,,NORTE 138 kV,,
138 kV El Naranjo – ZF Santiago,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\138 kV El Naranjo – ZF Santiago.ElmTow,0,,,NORTE 138 kV,,
138 kV Esperanza – Navarrete 2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\138 kV Esperanza – Navarrete 2.ElmTow,0,,,NORTE 138 kV,,
138 kV Matrisol – Nagua 2 – Río San Juan,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\138 kV Matrisol – Nagua 2 – Río San Juan.ElmTow,0,,,NORTE 138 kV,,
138 kV LC El Naranjo – SAJOMA,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 138 kV.ElmNet\138 kV LC El Naranjo – SAJOMA.ElmTow,0,,,NORTE 138 kV,,
138kV Pizarrete – Jigüey_Valdesia,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\138kV Pizarrete – Jigüey_Valdesia.ElmTow,0,,,SUR 138 kV,,
138kV Aguacate_Valdesia_Jigüey_Pizarrete,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\138kV Aguacate_Valdesia_Jigüey_Pizarrete.ElmTow,0,,,SUR 138 kV,,
138kV Jigüey – Aguacate_Pizarrete,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\138kV Jigüey – Aguacate_Pizarrete.ElmTow,0,,,SUR 138 kV,,
138kV Valdesia – Palamara_SCN,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\138kV Valdesia – Palamara_SCN.ElmTow,0,,,SUR 138 kV,,
138kV km 15 de Azua – Bayasol_Matafongo,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\138kV km 15 de Azua – Bayasol_Matafongo.ElmTow,0,,,SUR 138 kV,,
138kV Barahona Carbón – Cruce Cabral 2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\138kV Barahona Carbón – Cruce Cabral 2.ElmTow,0,,,SUR 138 kV,,
138kV Cruce Cabral 2 – km 15 de Azua,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\138kV Cruce Cabral 2 – km 15 de Azua.ElmTow,0,,,SUR 138 kV,,
138kV Cruce Cabral 2 – Los Cocos,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\138kV Cruce Cabral 2 – Los Cocos.ElmTow,0,,,SUR 138 kV,,
138kV Palenque – JulioSauri_PuntCatalina,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\138kV Palenque – JulioSauri_PuntCatalina.ElmTow,0,,,SUR 138 kV,,
138kV Julio Sauri – Palenque_Pizarrete_b,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\138kV Julio Sauri – Palenque_Pizarrete_b.ElmTow,0,,,SUR 138 kV,,
