nombre,fuera_servicio,zona,area,red,ruta,barra_con,subest_con,barra_con_id,tipo,P_MW,Q_Mvar,S_MVA,cos_phi,escala,modo_entrada,aP,bP,cP,aQ,bQ,cQ
Demanda 3 UASD,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Demanda 3 UASD.ElmLod,L4,ZUASDE,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZUASDE.ElmSubstat\L4.ElmTerm,,1.2300000190734863,0.0,1.2300000190734863,1.0,1.0,DEF,,,,,,
Demanda 2 Embajador,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Demanda 2 Embajador.ElmLod,2,ZEMBAE,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZEMBAE.ElmSubstat\2.ElmTerm,,14.949999809265137,6.369999885559082,16.250518798828125,0.9199706315994263,1.0,DEF,,,,,,
Demanda 3 Los Prados,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Demanda 3 Los Prados.ElmLod,6,ZLPRAE,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLPRAE.ElmSubstat\6.ElmTerm,,13.600000381469727,3.2200000286102295,13.975994110107422,0.9730971455574036,1.0,DEF,,,,,,
Demanda 2 El Brisal,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Demanda 2 El Brisal.ElmLod,4,ZEBRIE,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZEBRIE.ElmSubstat\4.ElmTerm,,13.600000381469727,6.03000020980835,14.87685775756836,0.914171576499939,1.0,DEF,,,,,,
Demanda 2 Villa Mella,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Demanda 2 Villa Mella.ElmLod,4,ZVMELE,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZVMELE.ElmSubstat\4.ElmTerm,,20.65999984741211,0.11999999731779099,20.660348892211914,0.9999831318855286,1.0,DEF,,,,,,
SSAA SIBA Grupo 1,1,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\SIBA.ElmSite\SSAA SIBA Grupo 1.ElmLod,Terminal SIBA Grupo 1,SIBA,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\SIBA.ElmSite\Terminal SIBA Grupo 1.ElmTerm,,0.0,0.0,0.0,1.0,1.0,DEF,,,,,,
SSAA SIBA Grupo 2,1,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\SIBA.ElmSite\SSAA SIBA Grupo 2.ElmLod,Terminal SIBA Grupo 2,SIBA,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\SIBA.ElmSite\Terminal SIBA Grupo 2.ElmTerm,,0.0,0.0,0.0,1.0,1.0,DEF,,,,,,
SSAA SIBA Grupo 3,1,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\SIBA.ElmSite\SSAA SIBA Grupo 3.ElmLod,Terminal SIBA Grupo 3,SIBA,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\SIBA.ElmSite\Terminal SIBA Grupo 3.ElmTerm,,0.0,0.0,0.0,1.0,1.0,DEF,,,,,,
SSAA SIBA Grupo 4,1,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\SIBA.ElmSite\SSAA SIBA Grupo 4.ElmLod,Terminal SIBA Grupo 4,SIBA,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\SIBA.ElmSite\Terminal SIBA Grupo 4.ElmTerm,,0.0,0.0,0.0,1.0,1.0,DEF,,,,,,
SSAA SIBA Grupo 5,1,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\SIBA.ElmSite\SSAA SIBA Grupo 5.ElmLod,Terminal SIBA Grupo 5,SIBA,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\SIBA.ElmSite\Terminal SIBA Grupo 5.ElmTerm,,0.0,0.0,0.0,1.0,1.0,DEF,,,,,,
SSAA SIBA Grupo 6,1,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\SSAA SIBA Grupo 6.ElmLod,Terminal SIBA Grupo 6,SIBA,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\SIBA.ElmSite\Terminal SIBA Grupo 6.ElmTerm,,0.0,0.0,0.0,1.0,1.0,DEF,,,,,,
SSAA La Victoria,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\La Victoria.ElmSite\SSAA La Victoria.ElmLod,Terminal La Victoria,La Victoria,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\La Victoria.ElmSite\Terminal La Victoria.ElmTerm,Cargas zona sur,0.0,0.0,0.0,1.0,1.0,DEF,0.3499999940395355,0.0,0.6500000059604645,0.0,0.0,1.0
SSAA Washington Capital Solar Park 2,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\SSAA Washington Capital Solar Park 2.ElmLod,Terminal Washington Capital Solar Park 2,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Terminal Washington Capital Solar Park 2.ElmTerm,Cargas zona sur,0.0,0.0,0.0,1.0,1.0,DEF,0.3499999940395355,0.0,0.6500000059604645,0.0,0.0,1.0
SSAA Washington Capital Solar Park 3,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\SSAA Washington Capital Solar Park 3.ElmLod,Terminal Washington Capital Solar Park 3,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Terminal Washington Capital Solar Park 3.ElmTerm,Cargas zona sur,0.0,0.0,0.0,1.0,1.0,DEF,0.3499999940395355,0.0,0.6500000059604645,0.0,0.0,1.0
SSAA Mirasol,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\SSAA Mirasol.ElmLod,Terminal Mirasol,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Terminal Mirasol.ElmTerm,Cargas zona sur,0.0,0.0,0.0,1.0,1.0,DEF,0.3499999940395355,0.0,0.6500000059604645,0.0,0.0,1.0
Demanda Ferretería Ochoa,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda Ferretería Ochoa.ElmLod,69 kV Ferretería Ochoa,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Ferretería Ochoa.ElmTerm,,0.03999999910593033,0.019999999552965164,0.04472135752439499,0.8944272398948669,1.0,PQ,,,,,,
Demanda ZF Pisano,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda ZF Pisano.ElmLod,69 kV ZF Pisano,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV ZF Pisano.ElmTerm,,0.5099999904632568,0.5899999737739563,0.7798717617988586,0.6539536714553833,1.0,PQ,,,,,,
Demanda Envases Antillanos,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda Envases Antillanos.ElmLod,69 kV Envases Antillanos,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Envases Antillanos.ElmTerm,,0.09000000357627869,0.03999999910593033,0.09848857671022415,0.9138116240501404,1.0,PQ,,,,,,
Demanda Navarrete Distribución,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda Navarrete Distribución.ElmLod,4,ZNAVAF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\ZNAVAF.ElmSubstat\4.ElmTerm,,7.96999979019165,2.0199999809265137,8.222001075744629,0.9693503975868225,1.0,PQ,,,,,,
Demanda PIMCO,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda PIMCO.ElmLod,69 kV PIMCO,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV PIMCO.ElmTerm,,0.7799999713897705,0.3499999940395355,0.8549268841743469,0.9123587012290955,1.0,PQ,,,,,,
Demanda Acero Cibao,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda Acero Cibao.ElmLod,69 kV Acero Cibao,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Acero Cibao.ElmTerm,,0.46000000834465027,0.23999999463558197,0.5188448429107666,0.8865849375724792,1.0,PQ,,,,,,
Demanda Art Piel Favoritos,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda Art Piel Favoritos.ElmLod,69 kV Art Piel Favoritos,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Art Piel Favoritos.ElmTerm,,0.029999999329447746,0.03999999910593033,0.05000000074505806,0.5999999642372131,1.0,PQ,,,,,,
Demanda Baltimore Dominicana,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda Baltimore Dominicana.ElmLod,69 kV Baltimore Dominicana,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Baltimore Dominicana.ElmTerm,,0.5400000214576721,0.33000001311302185,0.632850706577301,0.8532818555831909,1.0,PQ,,,,,,
Demanda Acueducto Quinigua,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda Acueducto Quinigua.ElmLod,69 kV Acueducto Quinigua,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Acueducto Quinigua.ElmTerm,,0.009999999776482582,0.009999999776482582,0.01414213515818119,0.7071067690849304,1.0,PQ,,,,,,
Demanda Quinigua,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda Quinigua.ElmLod,69 kV Quinigua,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Quinigua.ElmTerm,,10.619999885559082,4.860000133514404,11.67921257019043,0.9093078970909119,1.0,PQ,,,,,,
Demanda Ferretería Ochoa Las Lavas,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda Ferretería Ochoa Las Lavas.ElmLod,69 kV Ferretería Ochoa Las Lavas,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Ferretería Ochoa Las Lavas.ElmTerm,,0.3199999928474426,0.3700000047683716,0.4891830086708069,0.6541519165039062,1.0,PQ,,,,,,
Demanda 1 Cruce de Esperanza,0,CIBAO NOROESTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda 1 Cruce de Esperanza.ElmLod,69 kV Cruce de Esperanza,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Cruce de Esperanza.ElmTerm,,12.630000114440918,5.340000152587891,13.712493896484375,0.9210578203201294,1.0,PQ,,,,,,
Demanda ZF Esperanza,0,CIBAO NOROESTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda ZF Esperanza.ElmLod,69 kV ZF Esperanza(1),,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV ZF Esperanza(1).ElmTerm,,0.03999999910593033,0.11999999731779099,0.12649109959602356,0.3162277638912201,1.0,PQ,,,,,,
Demanda Portela Pasta Linda,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda Portela Pasta Linda.ElmLod,69 kV Portela Pastas Linda,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Portela Pastas Linda.ElmTerm,,0.05000000074505806,0.009999999776482582,0.05099019780755043,0.9805806279182434,1.0,PQ,,,,,,
Demanda Imbert,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda Imbert.ElmLod,69 kV Imbert,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Imbert.ElmTerm,,6.630000114440918,2.369999885559082,7.040866374969482,0.9416455030441284,1.0,PQ,,,,,,
Demanda San José de las Matas,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda San José de las Matas.ElmLod,69 kV San José de las Matas,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV San José de las Matas.ElmTerm,,4.050000190734863,1.090000033378601,4.194115161895752,0.9656387567520142,1.0,PQ,,,,,,
Demanda Cabarete,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda Cabarete.ElmLod,69 kV Cabarete,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Cabarete.ElmTerm,,2.7899999618530273,0.8399999737739563,2.9137089252471924,0.9575424194335938,1.0,PQ,,,,,,
Demanda Hospital Metropilitano Stgo,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda Hospital Metropilitano Stgo.ElmLod,69 kV Hospital Metropolitano Santiago,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Hospital Metropolitano Santiago.ElmTerm,,0.6800000071525574,0.14000000059604645,0.6942622065544128,0.9794570207595825,1.0,PQ,,,,,,
Demanda Puerto Plata Electricidad,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda Puerto Plata Electricidad.ElmLod,69 kV Puerto Plata Electricidad,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Puerto Plata Electricidad.ElmTerm,,3.549999952316284,1.0800000429153442,3.710646867752075,0.9567064642906189,1.0,PQ,,,,,,
Demanda Unión Médica,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda Unión Médica.ElmLod,69 kV Unión Médica,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Unión Médica.ElmTerm,,0.699999988079071,0.30000001192092896,0.761577308177948,0.9191449880599976,1.0,PQ,,,,,,
Demanda Caribbean Industrial Park,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda Caribbean Industrial Park.ElmLod,69 kV Caribbean Ind Park,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Caribbean Ind Park.ElmTerm,,0.9800000190734863,0.20000000298023224,1.0002000331878662,0.9798040390014648,1.0,PQ,,,,,,
Demanda Playa Dorada,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda Playa Dorada.ElmLod,4,ZPDORF,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\ZPDORF.ElmSubstat\4.ElmTerm,,2.059999942779541,1.0800000429153442,2.3259406089782715,0.8856631517410278,1.0,PQ,,,,,,
Demanda ZF Gurabo,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda ZF Gurabo.ElmLod,69 kV ZF de Gurabo,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV ZF de Gurabo.ElmTerm,,0.14000000059604645,0.11999999731779099,0.18439088761806488,0.7592566013336182,1.0,PQ,,,,,,
Demanda Villa Olga,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda Villa Olga.ElmLod,69 kV Villa Olga,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Villa Olga.ElmTerm,,16.149999618530273,3.4100000858306885,16.50607681274414,0.978427529335022,1.0,PQ,,,,,,
Demanda E León Jiménez,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda E León Jiménez.ElmLod,69 kV E León Jiménez,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV E León Jiménez.ElmTerm,,0.11999999731779099,0.05000000074505806,0.12999999523162842,0.9230769276618958,1.0,PQ,,,,,,
Demanda Pastas Princesa,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda Pastas Princesa.ElmLod,69 kV Pastas Princesa,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Pastas Princesa.ElmTerm,,0.6000000238418579,0.5199999809265137,0.7939773201942444,0.7556891441345215,1.0,PQ,,,,,,
Demanda ZF Licey,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda ZF Licey.ElmLod,69 kV ZF Licey,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV ZF Licey.ElmTerm,,0.019999999552965164,0.05999999865889549,0.06324554979801178,0.3162277638912201,1.0,PQ,,,,,,
Demanda Molinos Valle Cibao,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda Molinos Valle Cibao.ElmLod,69 kV Molinos Valle Cibao,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Molinos Valle Cibao.ElmTerm,,1.159999966621399,0.5899999737739563,1.3014222383499146,0.8913325071334839,1.0,PQ,,,,,,
Demanda Don Pedro,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda Don Pedro.ElmLod,69 kV Don Pedro,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Don Pedro.ElmTerm,,14.619999885559082,5.150000095367432,15.500545501708984,0.9431926012039185,1.0,PQ,,,,,,
Demanda Sabaneta de Yásica,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda Sabaneta de Yásica.ElmLod,69 kV Sabaneta de Yásica,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Sabaneta de Yásica.ElmTerm,,7.510000228881836,2.809999942779541,8.018491744995117,0.9365851283073425,1.0,PQ,,,,,,
Demanda Sosúa,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Demanda Sosúa.ElmLod,69 kV Sosúa,,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Sosúa.ElmTerm,,5.880000114440918,1.5299999713897705,6.075796604156494,0.9677743315696716,1.0,PQ,,,,,,
