nombre,fuera_servicio,zona,area,red,ruta,barra_con,subest_con,barra_con_id,tipo,num_paralelos,P_desp_MW,Q_desp_Mvar,U_consigna_pu,modo_control,P_max_MW,P_min_MW,Q_max_Mvar,Q_min_Mvar,S_nom_MVA,U_nom_kV,cos_phi,xd_pu,xq_pu,xl_pu,rstr_pu,xd_t_pu,xd_st_pu,xq_st_pu,Td0_s,Td0_st_s,Tq0_st_s,H_s,turbo
Monte Río Grupo 2,1,SUR MEDIO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Monte Río.ElmSite\Monte Río Grupo 2.ElmSym,Terminal Monte Río 3,Monte Río,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Monte Río.ElmSite\Terminal Monte Río 3.ElmTerm,Monte Río,7,1.000000013351432e-10,0.0,1.0199999809265137,constv,7.806399822235107,0.0,1.0,-1.0,9.758000373840332,13.800000190734863,0.800000011920929,1.7999999523162842,1.0,0.1,0.006000000052154064,0.33000001311302185,0.21899999678134918,0.2409999966621399,3.0545449256896973,0.040684934705495834,0.047302909195423126,1.0230242013931274,0
Monte Río Grupo 1,1,SUR MEDIO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Monte Río.ElmSite\Monte Río Grupo 1.ElmSym,Terminal Monte Río 1,Monte Río,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Monte Río.ElmSite\Terminal Monte Río 1.ElmTerm,Monte Río,6,1.000000013351432e-10,0.0,1.0199999809265137,constv,7.806399822235107,0.0,1.0,-1.0,9.758000373840332,13.800000190734863,0.800000011920929,1.7999999523162842,1.0,0.1,0.006000000052154064,0.33000001311302185,0.21899999678134918,0.2409999966621399,3.0545449256896973,0.040684934705495834,0.047302909195423126,1.0230242013931274,0
Itabo 2,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo.ElmSite\Itabo 2.ElmSym,Terminal Itabo 2,Itabo,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo.ElmSite\Terminal Itabo 2.ElmTerm,Itabo 2,1,120.0,0.0,1.0,constv,132.0050048828125,0.0,1.0,-1.0,155.3000030517578,13.800000190734863,0.8500000238418579,1.809999942779541,1.74399995803833,0.175,0.004000000189989805,0.3100000023841858,0.2160000056028366,0.25,3.7830002307891846,0.032999999821186066,0.07800000160932541,3.200000047683716,1
Itabo 1,0,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo.ElmSite\Itabo 1.ElmSym,Terminal Itabo 1,Itabo,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo.ElmSite\Terminal Itabo 1.ElmTerm,Itabo 1,1,120.0,0.0,1.0,constv,132.0050048828125,0.0,1.0,-1.0,150.60000610351562,13.800000190734863,0.8500000238418579,1.850000023841858,1.74399995803833,0.166,0.004000000189989805,0.2709999978542328,0.1889999955892563,0.25,4.039999961853027,0.032999999821186066,0.07800000160932541,3.191990375518799,1
San Lorenzo 1,1,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\San Lorenzo 1.ElmSym,1,ZITAGK,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGK.ElmSubstat\1.ElmTerm,San Lorenzo,1,1.000000013351432e-10,0.0,1.0,constv,42.72959899902344,0.0,1.0,-1.0,53.4119987487793,13.800000190734863,0.800000011920929,2.1640000343322754,2.006999969482422,0.158,0.004000000189989805,0.2549999952316284,0.18199999630451202,0.17599999904632568,5.838132858276367,0.022137360647320747,0.04400145635008812,2.0,1
Palomino 2,1,SUR MEDIO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Palomino.ElmSite\Palomino 2.ElmSym,Terminal Palomino 1,Palomino,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Palomino.ElmSite\Terminal Palomino 1.ElmTerm,Palomino,1,1.000000013351432e-10,0.0,1.0199999809265137,constv,40.0,0.0,1.0,-1.0,48.0,13.800000190734863,0.8500000238418579,1.0299999713897705,0.6600000262260437,0.12,0.004999999888241291,0.27000001072883606,0.23000000417232513,0.20999999344348907,6.256295680999756,0.07043478637933731,0.16624999046325684,2.630000114440918,0
Palomino 1,0,SUR MEDIO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Palomino.ElmSite\Palomino 1.ElmSym,Terminal Palomino 2,Palomino,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Palomino.ElmSite\Terminal Palomino 2.ElmTerm,Palomino,1,34.0,0.0,1.0199999809265137,constv,40.0,0.0,1.0,-1.0,48.0,13.800000190734863,0.8500000238418579,1.0299999713897705,0.6600000262260437,0.12,0.004999999888241291,0.27000001072883606,0.23000000417232513,0.20999999344348907,6.256295680999756,0.07043478637933731,0.16624999046325684,2.630000114440918,0
POWERSHIP AZUA KPS26 2,1,SUR MEDIO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\POWERSHIP AZUA KPS 26.ElmSite\POWERSHIP AZUA KPS26 2.ElmSym,Terminal POWERSHIP AZUA KPS26 2,POWERSHIP AZUA KPS 26,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\POWERSHIP AZUA KPS 26.ElmSite\Terminal POWERSHIP AZUA KPS26 2.ElmTerm,POWERSHIP AZUA KPS26,3,1.000000013351432e-10,4.843220963168804e-11,1.0,constv,18.164730072021484,0.0,0.9605122804641724,-0.9605122804641724,21.724000930786133,11.0,0.8500000238418579,1.2710000276565552,0.875,0.109,0.003000000026077032,0.296999990940094,0.2460000067949295,0.39800000190734863,3.594747543334961,0.06036585196852684,0.1978643387556076,1.1582928895950317,0
POWERSHIP AZUA KPS26 1,1,SUR MEDIO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\POWERSHIP AZUA KPS 26.ElmSite\POWERSHIP AZUA KPS26 1.ElmSym,Terminal POWERSHIP AZUA KPS26 1,POWERSHIP AZUA KPS 26,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\POWERSHIP AZUA KPS 26.ElmSite\Terminal POWERSHIP AZUA KPS26 1.ElmTerm,POWERSHIP AZUA KPS26,3,1.000000013351432e-10,4.843220963168804e-11,1.0,constv,18.164730072021484,0.0,0.9605122804641724,-0.9605122804641724,21.724000930786133,11.0,0.8500000238418579,1.2710000276565552,0.875,0.109,0.003000000026077032,0.296999990940094,0.2460000067949295,0.39800000190734863,3.594747543334961,0.06036585196852684,0.1978643387556076,1.1582928895950317,0
POWERSHIP AZUA KPS60,1,SUR MEDIO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\POWERSHIP AZUA KPS 60.ElmSite\POWERSHIP AZUA KPS60.ElmSym,Terminal Powership Azua KPS60,POWERSHIP AZUA KPS 60,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\POWERSHIP AZUA KPS 60.ElmSite\Terminal Powership Azua KPS60.ElmTerm,POWERSHIP AZUA KPS60,4,1.000000013351432e-10,4.843220963168804e-11,1.0,constv,18.464550018310547,0.0,0.9605122804641724,-0.9605122804641724,21.722999572753906,15.0,0.8500000238418579,1.5759999752044678,0.871999979019165,0.0,0.0038999998942017555,0.33899998664855957,0.1889999955892563,0.21299999952316284,4.848873138427734,0.06821253895759583,0.2697877585887909,1.2243785858154297,0
POWERSHIP AZUA TV,1,SUR MEDIO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\POWERSHIP AZUA KPS 60.ElmSite\POWERSHIP AZUA TV.ElmSym,Terminal Powership Azua KPS60,POWERSHIP AZUA KPS 60,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\POWERSHIP AZUA KPS 60.ElmSite\Terminal Powership Azua KPS60.ElmTerm,POWERSHIP TV,1,1.000000013351432e-10,4.843220963168804e-11,1.0,constv,6.0,0.0,0.9605122804641724,-0.9605122804641724,7.059000015258789,15.0,0.8500000238418579,1.559999942779541,1.4900000095367432,0.0,0.004999999888241291,0.25,0.17299999296665192,0.2800000011920929,2.6207997798919678,0.0505780354142189,0.03991071507334709,1.090000033378601,0
Palenque,1,SUR CERCANO,SUR,SUR 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Palenque.ElmSite\Palenque.ElmSym,Terminal Palenque 2,Palenque,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Palenque.ElmSite\Terminal Palenque 2.ElmTerm,Palenque,4,1.000000013351432e-10,4.843220963168804e-11,1.0499999523162842,constv,25.799999237060547,0.0,1.0,-1.0,8.057999610900879,4.159999847412109,0.800000011920929,2.1700000762939453,1.1799999475479126,0.1,0.004000000189989805,0.3499999940395355,0.20999999344348907,0.20999999344348907,4.898000240325928,0.01666666753590107,0.02857143059372902,0.9534788131713867,0
Los Mina 6,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Los Mina 6.ElmSite\Los Mina 6.ElmSym,Terminal Los Mina 6,Los Mina 6,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Los Mina 6.ElmSite\Terminal Los Mina 6.ElmTerm,Los Mina 6,1,74.5094985961914,0.0,1.0,constv,105.0,0.0,1.0,-1.0,153.75,13.800000190734863,0.800000011920929,2.0,1.9900000095367432,0.18,0.0013000000035390258,0.3700000047683716,0.20999999344348907,0.20000000298023224,7.763000011444092,0.04973684251308441,0.05550000071525574,4.941192626953125,1
AES Andrés TV,1,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\AES Andrés TV.ElmSym,Terminal AES Andrés Vapor,AES Andrés,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\Terminal AES Andrés Vapor.ElmTerm,AES Andrés TV,1,1.000000013351432e-10,0.0,1.0199999809265137,constv,121.31999969482422,0.0,0.43991100788116455,-0.39985159039497375,134.8000030517578,13.800000190734863,0.8999999761581421,1.899999976158142,1.809999942779541,0.119,0.0010000000474974513,0.20399999618530273,0.15299999713897705,0.1679999977350235,8.663999557495117,0.04200000315904617,0.05000000074505806,3.808729887008667,1
AES Andrés TG,1,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\AES Andrés TG.ElmSym,Terminal AES Andrés Gas,AES Andrés,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\AES Andrés.ElmSite\Terminal AES Andrés Gas.ElmTerm,AES Andrés TG,1,1.000000013351432e-10,0.0,1.0399999618530273,constv,196.8000030517578,0.0,0.4344446063041687,-0.2972516119480133,218.6699981689453,18.0,0.8999999761581421,1.899999976158142,1.809999942779541,0.0,0.03375000134110451,0.20399999618530273,0.15299999713897705,0.1679999977350235,8.619999885559082,0.030666669830679893,0.04999999329447746,5.998943328857422,1
METALDOM,1,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\METALDOM.ElmSite\METALDOM.ElmSym,Terminal METALDOM,METALDOM,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\METALDOM.ElmSite\Terminal METALDOM.ElmTerm,METALDOM,4,1.000000013351432e-10,0.0,0.9900000095367432,constv,10.503999710083008,0.0,1.0,-1.0,15.0,13.199999809265137,0.800000011920929,1.9500000476837158,1.0,0.0,0.009999999776482582,0.46000000834465027,0.2410999983549118,0.20000000298023224,3.0860869884490967,0.09787639230489731,0.25,2.7495110034942627,0
Los Mina 5,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Los Mina 5.ElmSite\Los Mina 5.ElmSym,Terminal Los Mina 5,Los Mina 5,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Los Mina 5.ElmSite\Terminal Los Mina 5.ElmTerm,Los Mina 5,1,74.5094985961914,0.0,1.0,constv,105.0,0.0,1.0,-1.0,153.75,13.800000190734863,0.800000011920929,2.0,1.9900000095367432,0.18,0.0013000000035390258,0.30000001192092896,0.20999999344348907,0.20000000298023224,7.763000011444092,0.07105263322591782,0.0924999937415123,4.941192626953125,1
EDM2 Grupo 1,1,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\EDM 2.ElmSite\EDM2 Grupo 1.ElmSym,L1,ZEDM2K,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\EDM 2.ElmSite\ZEDM2K.ElmSubstat\L1.ElmTerm,Estrella del Mar 2 Motor,3,1.000000013351432e-10,0.0,1.0,constq,18.14324951171875,0.0,1.0,-1.0,21.344999313354492,13.800000190734863,0.8500000238418579,1.8309999704360962,1.0119999647140503,0.0,0.004000000189989805,0.3930000066757202,0.21899999678134918,0.24699999392032623,8.609892845153809,0.04265575483441353,0.1671643853187561,1.6080000400543213,0
EDM2 Grupo 2,1,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\EDM 2.ElmSite\EDM2 Grupo 2.ElmSym,R1,ZEDM2K,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\EDM 2.ElmSite\ZEDM2K.ElmSubstat\R1.ElmTerm,Estrella del Mar 2 Motor,3,1.000000013351432e-10,0.0,1.0,constq,18.14324951171875,0.0,1.0,-1.0,21.344999313354492,13.800000190734863,0.8500000238418579,1.8309999704360962,1.0119999647140503,0.0,0.004000000189989805,0.3930000066757202,0.21899999678134918,0.24699999392032623,8.609892845153809,0.04265575483441353,0.1671643853187561,1.6080000400543213,0
EDM2 TV,1,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\EDM 2.ElmSite\EDM2 TV.ElmSym,R4,ZEDM2K,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\EDM 2.ElmSite\ZEDM2K.ElmSubstat\R4.ElmTerm,Estrella del Mar 2 TV,1,1.000000013351432e-10,0.0,1.0,constq,8.800000190734863,0.0,1.0,-1.0,11.0,13.800000190734863,0.800000011920929,2.6740000247955322,1.3830000162124634,0.123,0.005539999809116125,0.3659999966621399,0.23999999463558197,0.3100000023841858,5.004617691040039,0.060999996960163116,0.19183549284934998,0.75,0
Los Mina 7,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Los Mina 7.ElmSite\Los Mina 7.ElmSym,Terminal Los Mina 7,Los Mina 7,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Los Mina 7.ElmSite\Terminal Los Mina 7.ElmTerm,Los Mina 7 TV,1,80.24099731445312,38.86249923706055,1.0,constv,324.0,0.0,1.0,-1.0,145.0,13.800000190734863,0.8500000238418579,2.2290000915527344,2.0799999237060547,0.134,0.0010000000474974513,0.21899999678134918,0.15700000524520874,0.1599999964237213,6.921096324920654,0.03766242042183876,0.01862500049173832,3.7661185264587402,1
SIBA Grupo 1,1,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\SIBA.ElmSite\SIBA Grupo 1.ElmSym,Terminal SIBA Grupo 1,SIBA,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\SIBA.ElmSite\Terminal SIBA Grupo 1.ElmTerm,SIBA 16.7 MVA,2,1.000000013351432e-10,4.843220963168804e-11,1.0,constv,16.700000762939453,0.0,1.0,-1.0,16.700000762939453,13.800000190734863,0.9100000262260437,1.850000023841858,0.949999988079071,0.09,0.0034693877678364515,0.25099998712539673,0.18000000715255737,0.2240000069141388,7.127291202545166,0.07808888703584671,0.19933034479618073,4.400000095367432,0
SIBA Grupo 2,1,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\SIBA.ElmSite\SIBA Grupo 2.ElmSym,Terminal SIBA Grupo 2,SIBA,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\SIBA.ElmSite\Terminal SIBA Grupo 2.ElmTerm,SIBA 16.7 MVA,2,1.000000013351432e-10,4.843220963168804e-11,1.0,constv,16.700000762939453,0.0,1.0,-1.0,16.700000762939453,13.800000190734863,0.9100000262260437,1.850000023841858,0.949999988079071,0.09,0.0034693877678364515,0.25099998712539673,0.18000000715255737,0.2240000069141388,7.127291202545166,0.07808888703584671,0.19933034479618073,4.400000095367432,0
SIBA Grupo 3,1,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\SIBA.ElmSite\SIBA Grupo 3.ElmSym,Terminal SIBA Grupo 3,SIBA,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\SIBA.ElmSite\Terminal SIBA Grupo 3.ElmTerm,SIBA 16.7 MVA,2,1.000000013351432e-10,4.843220963168804e-11,1.0,constv,16.700000762939453,0.0,1.0,-1.0,16.700000762939453,13.800000190734863,0.9100000262260437,1.850000023841858,0.949999988079071,0.09,0.0034693877678364515,0.25099998712539673,0.18000000715255737,0.2240000069141388,7.127291202545166,0.07808888703584671,0.19933034479618073,4.400000095367432,0
SIBA Grupo 4,1,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\SIBA.ElmSite\SIBA Grupo 4.ElmSym,Terminal SIBA Grupo 4,SIBA,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\SIBA.ElmSite\Terminal SIBA Grupo 4.ElmTerm,SIBA 16.7 MVA,2,1.000000013351432e-10,4.843220963168804e-11,1.0,constv,16.700000762939453,0.0,1.0,-1.0,16.700000762939453,13.800000190734863,0.9100000262260437,1.850000023841858,0.949999988079071,0.09,0.0034693877678364515,0.25099998712539673,0.18000000715255737,0.2240000069141388,7.127291202545166,0.07808888703584671,0.19933034479618073,4.400000095367432,0
SIBA Grupo 6,1,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\SIBA.ElmSite\SIBA Grupo 6.ElmSym,Terminal SIBA Grupo 6,SIBA,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\SIBA.ElmSite\Terminal SIBA Grupo 6.ElmTerm,SIBA 31.25 MVA,2,1.000000013351432e-10,4.843220963168804e-11,1.0,constv,25.0,0.0,1.0,-1.0,31.25,13.800000190734863,0.800000011920929,1.440999984741211,0.7070000171661377,0.1,0.0020000000949949026,0.22699999809265137,0.14000000059604645,0.20999999344348907,4.61500883102417,0.030807144939899445,0.031646668910980225,2.700000047683716,0
SIBA Grupo 5,1,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\SIBA.ElmSite\SIBA Grupo 5.ElmSym,Terminal SIBA Grupo 5,SIBA,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\SIBA.ElmSite\Terminal SIBA Grupo 5.ElmTerm,SIBA 16.7 MVA,2,1.000000013351432e-10,4.843220963168804e-11,1.0,constv,16.700000762939453,0.0,1.0,-1.0,16.700000762939453,13.800000190734863,0.9100000262260437,1.850000023841858,0.949999988079071,0.09,0.0034693877678364515,0.25099998712539673,0.18000000715255737,0.2240000069141388,7.127291202545166,0.07808888703584671,0.19933034479618073,4.400000095367432,0
Pinalito 2,1,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Pinalito.ElmSite\Pinalito 2.ElmSym,Terminal Pinalito 2,Pinalito,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Pinalito.ElmSite\Terminal Pinalito 2.ElmTerm,Pinalito,1,1.000000013351432e-10,6.00007751816456e-11,1.0490000247955322,constv,26.668760299682617,0.0,1.0,-1.0,30.1200008392334,13.800000190734863,0.8500000238418579,1.5,1.0,0.0,0.003000000026077032,0.30000001192092896,0.1899999976158142,0.20000000298023224,5.0,0.05999999865889549,0.25,1.2000000476837158,0
Pinalito 1,0,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Pinalito.ElmSite\Pinalito 1.ElmSym,Terminal Pinalito 1,Pinalito,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Pinalito.ElmSite\Terminal Pinalito 1.ElmTerm,Pinalito,1,24.399999618530273,14.478107452392578,1.0,constv,26.668760299682617,0.0,1.0,-1.0,30.1200008392334,13.800000190734863,0.8500000238418579,1.5,1.0,0.0,0.003000000026077032,0.30000001192092896,0.1899999976158142,0.20000000298023224,5.0,0.05999999865889549,0.25,1.2000000476837158,0
Río Blanco 2,0,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Río Blanco.ElmSite\Río Blanco 2.ElmSym,Terminal Río Blanco Secc. C,Río Blanco,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Río Blanco.ElmSite\Terminal Río Blanco Secc. C.ElmTerm,Río Blanco,1,12.130000114440918,7.278094291687012,1.0,constv,13.28125,0.0,1.0,-1.0,15.0,13.800000190734863,0.8500000238418579,1.2000000476837158,0.7400000095367432,0.0,0.004000000189989805,0.27000001072883606,0.1850000023841858,0.19499999284744263,5.333333969116211,0.07297297567129135,0.030358977615833282,2.220661163330078,0
Río Blanco 1,0,CIBAO SUR,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Río Blanco.ElmSite\Río Blanco 1.ElmSym,Terminal Río Blanco Secc. A,Río Blanco,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Río Blanco.ElmSite\Terminal Río Blanco Secc. A.ElmTerm,Río Blanco,1,12.130000114440918,0.0,1.0,constq,13.28125,0.0,1.0,-1.0,15.0,13.800000190734863,0.8500000238418579,1.2000000476837158,0.7400000095367432,0.0,0.004000000189989805,0.27000001072883606,0.1850000023841858,0.19499999284744263,5.333333969116211,0.07297297567129135,0.030358977615833282,2.220661163330078,0
