bus_id_modom,bus_name,bus_id_legacy,bus_name_legacy,code_changed,appears_in_mapping,appears_in_e_datred,e_datred_endpoint_count,v_nom_kv,v_nom_inference_method,v_nom_confidence,bus_role,source_sheet_primary,bus_origin
WHGUEE,HIGUEY 138,WHIGUE,HIGUEY 138,SI,True,True,3,138.0,name_explicit,high,network,MAPEO TODAS LAS BARRAS,mapping
WHIGUF,HIGUEY 69,WHIGUF,HIGUEY 69,NO,True,True,1,69.0,name_explicit,high,network,MAPEO TODAS LAS BARRAS,mapping
WHJBOF,HOSPITAL JUAN BOSCH,WHJBOF,HOSPITAL JUAN BOSCH,NO,True,True,1,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WHLINF,HOYO LIMA INDUSTRIAL,WHLINF,HOYO LIMA INDUSTRIAL,NO,True,False,0,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WHMA2E,,,,,False,True,3,138.0,suffix_E_default,medium,network,e_datred,e_datred_only
WHMA2F,,,,,False,True,3,69.0,suffix_F_default,medium,network,e_datred,e_datred_only
WHMAYF,HATO MAYOR,WHMAYF,HATO MAYOR,NO,True,True,2,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WHMSAF,HOSPITAL METROPOLITANO SANTIAGO,WHMSAF,HOSPITAL MET STGO,NO,True,True,1,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WHNACF,HIELOS NACIONALES,WHNACF,HIELOS NACIONALES,NO,True,False,0,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WHNS1E,HAINAMOSA 138 - BARRA 1,WHNS1E,HAINAMOSA 138,NO,True,True,14,138.0,name_explicit,high,network,MAPEO TODAS LAS BARRAS,mapping
WHNS1F,HAINAMOSA 69 - BARRA 1,WHNS1F,HAINAMOSA 69,NO,True,True,4,69.0,name_explicit,high,network,MAPEO TODAS LAS BARRAS,mapping
WHNUEF,HATO NUEVO,WHNUEF,HATO NUEVO,NO,True,True,1,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WIAANE,INTERCONEXIÓN AES ANDRÉS,WAAINE,AES ANDRÉS INTERCONEXIÓN,SI,True,True,3,138.0,suffix_E_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WIBARF,INGENIO BARAHONA,WIBARF,INGENIO BARAHONA,NO,True,True,1,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WICAEF,INGENIO CAEI,WICAEF,INGENIO CAEI,NO,True,True,1,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WICNAF,INCARNA,WICNAF,INCARNA,NO,True,False,0,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WIDALF,,,,,False,True,1,69.0,suffix_F_default,medium,network,e_datred,e_datred_only
WIGASE,ITABO GAS,WITAGE,ITABO TG,SI,True,True,5,138.0,suffix_E_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WIISAF,INCA ISABELA,WIISAF,INCA ISABELA,NO,True,True,1,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WIMB2F,,,,,False,True,3,69.0,suffix_F_default,medium,network,e_datred,e_datred_only
WIMBEF,IMBERT,WIMBEF,IMBERT,NO,True,True,1,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WINCAF,INCA,WINCAF,INCA,NO,True,True,3,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WINCAK,INCA 12.5,WINCAK,INCA 12.5,NO,True,True,1,12.5,name_explicit,high,network,MAPEO TODAS LAS BARRAS,mapping
WINVBF,INVIVIENDA T1,WINVBF,INVIVIENDA T1 (LADO VILLA DUARTE),NO,True,True,3,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WINVIF,INVIVIENDA T2,WINVIF,INVIVIENDA T2 (LADO HAINAMOSA),NO,True,True,2,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WIPSIF,INDUSTRIA PAPEL SIDO,WIPSIF,INDUSTRIA PAPEL SIDO,NO,True,True,1,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WITA1E,ITABO 1,WITA1E,ITABO BARRA 1,NO,True,True,9,138.0,suffix_E_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WJARAF,JARABACOA,WJARAF,JARABACOA,NO,True,True,1,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WJDOLE,JUAN DOLIO,WJDOLE,JUAN DOLIO,NO,True,True,2,138.0,suffix_E_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WJIBPE,,,,,False,True,1,138.0,suffix_E_default,medium,network,e_datred,e_datred_only
WJIGBE,JIGUEY B,WJIGBE,JIGUEY B,NO,True,True,3,138.0,suffix_E_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WJIGUE,JIGUEY,WJIGUE,JIGUEY,NO,True,True,4,138.0,suffix_E_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WJIMEF,JIMENOA,WJIMEF,JIMENOA,NO,True,True,2,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WJSAUD,JULIO SAURI 345,WJSA1D,JULIO SAURI 345 kV,SI,True,True,7,345.0,name_explicit,high,network,MAPEO TODAS LAS BARRAS,mapping
WJSAUE,JULIO SAURI 138,WJSA1E,JULIO SAURI 138 kV,SI,True,True,10,138.0,name_explicit,high,network,MAPEO TODAS LAS BARRAS,mapping
WKDMBF,KILOMETRO DIEZ Y MEDIO B,WKDMBF,KILOMETRO 10.5 B,NO,True,True,2,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WKDMEF,KILOMETRO DIEZ Y MEDIO,WKDMEF,KILOMETRO 10.5,NO,True,True,2,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WKINDF,,,,,False,True,1,69.0,suffix_F_default,medium,network,e_datred,e_datred_only
WKQA1F,KILOMETRO QUINCE DE AZUA 69,WKQA1F,KILOMETRO 15 AZUA 69,NO,True,True,5,69.0,name_explicit,high,network,MAPEO TODAS LAS BARRAS,mapping
WKQAZE,KILOMETRO QUINCE DE AZUA,WKQAZE,KILOMETRO 15 DE AZUA,NO,True,True,15,138.0,suffix_E_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WKVEIF,KILOMETRO VEINTICUATRO,WKVENF,KILOMETRO 24,SI,True,True,2,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WLALFF,,,,,False,True,1,69.0,suffix_F_default,medium,network,e_datred,e_datred_only
WLANGE,LÓPEZ ANGOSTURA,WLANGE,LOPEZ ANGOSTURA,NO,True,True,2,138.0,suffix_E_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WLBARF,LAS BARIAS,WLBARK,LAS BARIAS,SI,True,True,1,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WLCALF,LA CALETA,WLCALF,LA CALETA,NO,True,True,3,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WLCBOF,LA CUMBRE BONAO,WLCBOF,LA CUMBRE BONAO,NO,True,True,2,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WLCOCK,BARRA JUANCHO LOS COCOS 34.5 kV,WLCOCK,BARRA JUANCHO LOS COCOS 34.5 kV,NO,True,True,1,34.5,name_explicit,high,network,MAPEO TODAS LAS BARRAS,mapping
WLCUAF,LA CUARENTA,WLCUAF,LA CUARENTA,NO,True,True,2,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WLDAMF,LAS DAMAS,WLDAMF,LAS DAMAS,NO,True,True,2,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WLDAMK,LAS DAMAS,WLDAMK,LAS DAMAS,NO,True,True,1,,unresolved,low,network,MAPEO TODAS LAS BARRAS,mapping
WLDIAF,LISTÍN DIARIO,WLDIAF,LISTIN DIARIO,NO,True,True,1,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WLGALE,LA GALLERA,WLGALE,LA GALLERA,NO,True,True,2,138.0,suffix_E_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WLGU2K,,,,,False,True,1,,unresolved,low,network,e_datred,e_datred_only
WLGUZE,,,,,False,True,4,138.0,suffix_E_default,medium,network,e_datred,e_datred_only
WLGUZK,,,,,False,True,1,,unresolved,low,network,e_datred,e_datred_only
WLISAE,LA ISABELA 138,WLISAE,LA ISABELA 138kV,NO,True,True,2,138.0,name_explicit,high,network,MAPEO TODAS LAS BARRAS,mapping
WLLAGF,LAS LAGUNAS,WLLAGF,LAS LAGUNAS,NO,True,False,0,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WLMFAF,LAS MATAS DE FARFÁN,WLMFAF,LAS MATAS DE FARFAN,NO,True,True,2,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WLMI5E,LOS MINA 5,WLMI5E,LOS MINA 5,NO,True,True,2,138.0,suffix_E_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WLMI6E,LOS MINA 6,WLMI6E,LOS MINA 6,NO,True,True,2,138.0,suffix_E_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WLMI7E,LOS MINA 7,WLMI7E,LOS MINA 7,NO,True,True,2,138.0,suffix_E_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WLMI7K,LOS MINA 7 13.5,WLMI7K,LOS MINA 7 13.5,NO,True,True,1,13.5,name_explicit,high,network,MAPEO TODAS LAS BARRAS,mapping
WLMINE,LOS MINA 138,WLMINE,LOS MINA 138,NO,True,True,9,138.0,name_explicit,high,network,MAPEO TODAS LAS BARRAS,mapping
WLMINF,LOS MINA 69,WLMINF,LOS MINA 69,NO,True,True,4,69.0,name_explicit,high,network,MAPEO TODAS LAS BARRAS,mapping
WLORIE,LOS ORÍGENES,WLORIE,LOS ORIGENES,NO,True,True,3,138.0,suffix_E_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WLORIK,LOS ORIGENES  12.47,WLORIK,LOS ORIGENES  12.47,NO,True,True,1,12.47,name_explicit,high,network,MAPEO TODAS LAS BARRAS,mapping
WLPARF,,,,,False,True,1,69.0,suffix_F_default,medium,network,e_datred,e_datred_only
WLPENF,,,,,False,True,1,69.0,suffix_F_default,medium,network,e_datred,e_datred_only
WLPRAE,LOS PRADOS,WLPRAE,LOS PRADOS,NO,True,True,3,138.0,suffix_E_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WLROME,LA ROMANA 138,WLROME,LA ROMANA 138,NO,True,True,7,138.0,name_explicit,high,network,MAPEO TODAS LAS BARRAS,mapping
WLROMF,LA ROMANA 69,WLROMF,LA ROMANA 69,NO,True,True,4,69.0,name_explicit,high,network,MAPEO TODAS LAS BARRAS,mapping
WLRPUF,LA ROMANA PUEBLO,WLRMAF,LA ROMANA PUEBLO,SI,True,True,1,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WLTORF,LOS TOROS,WLTORF,LOS TOROS,NO,True,True,2,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WLUCIF,,,,,False,True,2,69.0,suffix_F_default,medium,network,e_datred,e_datred_only
WLUPEF,LUPERÓN,WLUPEF,LUPERON,NO,True,True,1,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WLVEGF,LA VEGA,WLVEGF,LA VEGA,NO,True,True,5,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WLVICE,,,,,False,True,2,138.0,suffix_E_default,medium,network,e_datred,e_datred_only
WLVICK,,,,,False,True,1,,unresolved,low,network,e_datred,e_datred_only
WLVPEF,LA VEGA PER,WLVPEF,LA VEGA PER,NO,True,True,2,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WMAGUF,MAGUEYAL,WMAGUF,MAGUEYAL,NO,True,True,2,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WMAIMF,MAIMÓN,WMAIMF,MAIMON,NO,True,True,1,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WMARAF,,,,,False,True,2,69.0,suffix_F_default,medium,network,e_datred,e_datred_only
WMARAK,,,,,False,True,1,,unresolved,low,network,e_datred,e_datred_only
WMARTF,,,,,False,True,2,69.0,suffix_F_default,medium,network,e_datred,e_datred_only
WMARTK,,,,,False,True,1,,unresolved,low,network,e_datred,e_datred_only
WMAT1E,,,,,False,True,4,138.0,suffix_E_default,medium,network,e_datred,e_datred_only
WMATAE,MATADERO 138,WMATAE,MATADERO 138,NO,True,True,4,138.0,name_explicit,high,network,MAPEO TODAS LAS BARRAS,mapping
WMATBE,MATADERO B,WMATBE,MATADERO B,NO,True,True,3,138.0,suffix_E_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WMEGAF,MEGACENTRO,WMEGAF,MEGACENTRO,NO,True,True,1,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WMERCF,MERCASID,WMERCF,MERCASID,NO,True,True,1,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WMETAE,METALDOM 138,WMETAE,METALDOM 138,NO,True,True,2,138.0,name_explicit,high,network,MAPEO TODAS LAS BARRAS,mapping
WMETAK,METALDOM,WMETAK,METALDOM,NO,True,True,1,,unresolved,low,network,MAPEO TODAS LAS BARRAS,mapping
WMETBF,METROPOLITANO B,WMETBF,METROPOLITANO B,NO,True,True,2,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WMETEE,,,,,False,True,2,138.0,suffix_E_default,medium,network,e_datred,e_datred_only
WMETEF,,,,,False,True,2,69.0,suffix_F_default,medium,network,e_datred,e_datred_only
WMETRE,METROPOLITANO 138,WMETRE,METROPOLITANO 138,NO,True,True,4,138.0,name_explicit,high,network,MAPEO TODAS LAS BARRAS,mapping
WMETRF,METROPOLITANO,WMETRF,METROPOLITANO,NO,True,True,3,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WMIR1E,,,,,False,True,5,138.0,suffix_E_default,medium,network,e_datred,e_datred_only
WMIRAK,,,,,False,True,1,,unresolved,low,network,e_datred,e_datred_only
WMLTPF,MULTIPARQUES,WMLTPF,MULTIPARQUES,NO,True,True,4,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WMOCAE,MOCA 138,WMOCAE,MOCA 138,NO,True,True,2,138.0,name_explicit,high,network,MAPEO TODAS LAS BARRAS,mapping
WMOCAF,MOCA,WMOCAF,MOCA,NO,True,True,1,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WMONCE,MONCION,WMONCE,MONCION,NO,True,True,4,138.0,suffix_E_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WMONTE,MONTECRISTI,WMONTE,MONTECRISTI,NO,True,True,3,138.0,suffix_E_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WMOZAF,MOLINOS DEL OZAMA,WMOZAF,MOLINOS DEL OZAMA,NO,True,True,1,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WMP2AE,,,,,False,True,3,138.0,suffix_E_default,medium,network,e_datred,e_datred_only
WMP2BE,,,,,False,True,3,138.0,suffix_E_default,medium,network,e_datred,e_datred_only
WMPALF,,,,,False,True,3,69.0,suffix_F_default,medium,network,e_datred,e_datred_only
WMPALK,,,,,False,True,1,,unresolved,low,network,e_datred,e_datred_only
WMPL1D,,,,,False,True,2,,unresolved,low,network,e_datred,e_datred_only
WMPL2D,,,,,False,True,3,,unresolved,low,network,e_datred,e_datred_only
WMPLAF,MONTE PLATA,WMPLAF,MONTE PLATA,NO,True,True,1,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WMPSOE,MONTE PLATA SOLAR,WMPSOF,MONTE PLATA SOLAR,SI,True,False,0,138.0,suffix_E_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WMPSOF,,,,,False,True,2,69.0,suffix_F_default,medium,network,e_datred,e_datred_only
WMPSOK,TERMINAL MONTE PLATA SOLAR,WMPSOK,TERMINAL MONTE PLATA SOLAR,NO,True,True,1,,unresolved,low,generator_terminal,MAPEO TODAS LAS BARRAS,mapping
WMRI2E,MONTE RÍO,WMRI2E,MONTE RIO,NO,True,True,4,138.0,suffix_E_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WMTFNE,,,,,False,True,3,138.0,suffix_E_default,medium,network,e_datred,e_datred_only
WMTFNK,,,,,False,True,1,138.0,topology_line_consensus,medium,network,e_datred,e_datred_only
WMULTF,MULTIFORM,WMULTF,MULTIFORM,NO,True,True,1,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WMVCIF,MOLINOS VALLE CIBAO,WMVCIF,MOLINOS VALLE CIBAO,NO,True,True,2,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WMVIEF,MADRE VIEJA,WMVIEF,MADRE VIEJA,NO,True,True,1,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WNAG2E,NAGUA 2 138,WNAG2E,NAGUA 2 138,NO,True,True,7,138.0,name_explicit,high,network,MAPEO TODAS LAS BARRAS,mapping
WNAG2F,NAGUA 2 69,WNAG2F,NAGUA 2 69,NO,True,True,5,69.0,name_explicit,high,network,MAPEO TODAS LAS BARRAS,mapping
WNAGUF,NAGUA,WNAGUF,NAGUA,NO,True,True,3,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WNARAD,NARANJO 345 kV,WNAR1D,NARANJO 345 kV,SI,True,True,6,345.0,name_explicit,high,network,MAPEO TODAS LAS BARRAS,mapping
WNARAE,NARANJO 138 kV,WNAR1E,NARANJO 138 kV,SI,True,True,10,138.0,name_explicit,high,network,MAPEO TODAS LAS BARRAS,mapping
WNAV2E,NAVARRETE 2,WNAV2E,NAVARRETE 2,NO,True,True,6,138.0,suffix_E_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WNAVAF,NAVARRETE,WNAVAF,NAVARRETE,NO,True,True,3,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WNEYBF,NEYBA,WNEYBF,NEYBA,NO,True,True,1,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WNIBAE,NIBAJE 138,WNIBAE,NIBAJE 138,NO,True,True,2,138.0,name_explicit,high,network,MAPEO TODAS LAS BARRAS,mapping
WNOVOF,NOVOPLAST,WNOVOF,NOVOPLAST,NO,True,True,2,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WOFALF,OLEODUCTO FALCONBRID,WOFALF,OLEODUCTO FALCONBRID,NO,True,True,1,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WOJIVF,,,,,False,True,1,69.0,suffix_F_default,medium,network,e_datred,e_datred_only
WPAK0E,,,,,False,True,2,138.0,suffix_E_default,medium,network,e_datred,e_datred_only
WPAK2E,,,,,False,True,5,138.0,suffix_E_default,medium,network,e_datred,e_datred_only
WPAK5E,,,,,False,True,2,138.0,suffix_E_default,medium,network,e_datred,e_datred_only
WPAK6E,,,,,False,True,2,138.0,suffix_E_default,medium,network,e_datred,e_datred_only
WPAL1E,PALAMARA 1,WPAL1E,BARRA 1 PALAMARA 138,NO,True,True,14,138.0,name_explicit,high,network,MAPEO TODAS LAS BARRAS,mapping
WPALAF,PALAMARA,WPALAF,PALAMARA 69 Kv,NO,True,True,7,69.0,name_explicit,high,network,MAPEO TODAS LAS BARRAS,mapping
WPALBE,DOMICEN,WPALBE,DOMICEN,NO,True,True,2,138.0,suffix_E_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WPALBF,PALAMARA B,WPALBF,PALAMARA 69 B,NO,True,True,5,69.0,name_explicit,high,network,MAPEO TODAS LAS BARRAS,mapping
WPALEE,PALENQUE 138 BARRA A,WPALEE,PALENQUE 138 BARRA A,NO,True,True,3,138.0,name_explicit,high,network,MAPEO TODAS LAS BARRAS,mapping
WPAQ1K,PALENQUE 4.2 - BARRA 1,WPAQ1K,PALENQUE BARRA 4.2 KV-1,NO,True,True,1,4.2,name_explicit,high,network,MAPEO TODAS LAS BARRAS,mapping
WPARAE,PARAISO,WPARAE,PARAISO,NO,True,True,3,138.0,suffix_E_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WPAYAE,,,,,False,True,2,138.0,suffix_E_default,medium,network,e_datred,e_datred_only
WPAYBE,,,,,False,True,3,138.0,suffix_E_default,medium,network,e_datred,e_datred_only
WPAYIF,PAYITA,WPAYIF,PAYITA,NO,True,True,2,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WPBAJF,PASO BAJITO,WPBAJF,PASO BAJITO,NO,True,True,2,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WPBBAE,PIEDRA BLANCA BARRA 138 KV,WPBLAE,PIEDRA BLANCA BARRA 138 KV,SI,True,False,0,138.0,name_explicit,high,network,MAPEO TODAS LAS BARRAS,mapping
WPBLAD,PIEDRA BLANCA 230 KV,WPBLAD,PIEDRA BLANCA 230 KV,NO,True,False,0,230.0,name_explicit,high,network,MAPEO TODAS LAS BARRAS,mapping
WPCA1K,BARRA LADO DE BAJA PUNTA CATALINA,WPCA1K,BARRA LADO DE BAJA PUNTA CATALINA,NO,True,True,1,,unresolved,low,network,MAPEO TODAS LAS BARRAS,mapping
WPCA2K,BARRA LADO DE BAJA PUNTA CATALINA 2,WPCA2K,BARRA LADO DE BAJA PUNTA CATALINA 2,NO,True,True,1,,unresolved,low,network,MAPEO TODAS LAS BARRAS,mapping
WPCATE,PUNTA CATALINA 138,WPCATE,PUNTA CATALINA 138,NO,True,True,2,138.0,name_explicit,high,network,MAPEO TODAS LAS BARRAS,mapping
WPCGLF,,,,,False,True,1,69.0,suffix_F_default,medium,network,e_datred,e_datred_only
WPCIBF,PARQUE CIBERNÉTICO,WPCIBF,PARQUE CIBERNETICO,NO,True,True,1,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WPDISF,PIZARRETE DISTRIBUCIÓN,WPIZDF,PIZARRETE DISTR,SI,True,True,2,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WPDIVF,PRODUCTOS DIVERSOS,WPDIVF,PRODUCTOS DIVERSOS,NO,True,True,2,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WPDORE,,,,,False,True,1,138.0,suffix_E_default,medium,network,e_datred,e_datred_only
WPDORF,PLAYA DORADA,WPDORF,PLAYA DORADA,NO,True,True,4,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WPEBPE,,,,,False,True,1,138.0,suffix_E_default,medium,network,e_datred,e_datred_only
WPERAE,,,,,False,True,3,138.0,suffix_E_default,medium,network,e_datred,e_datred_only
WPERBE,,,,,False,True,3,138.0,suffix_E_default,medium,network,e_datred,e_datred_only
WPES1K,,,,,False,True,1,,unresolved,low,network,e_datred,e_datred_only
WPES2K,,,,,False,True,1,,unresolved,low,network,e_datred,e_datred_only
WPFLEF,PLÁSTICOS FLEXIBLES,WPFLEF,PLASTICOS FLEXIBLES,NO,True,True,2,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WPFMSK,BARRA PARQUE FOTOVOLTAICO MONTE CRISTI SOLAR 20 KV,WPFMSK,BARRA PARQUE FOTOVOLTAICO MONTE CRISTI SOLAR 20 KV,NO,True,True,1,20.0,name_explicit,high,network,MAPEO TODAS LAS BARRAS,mapping
WPGARF,PEDRO GARCIA,WPGARF,PEDRO GARCIA,NO,True,True,1,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WPHAIF,PUERTO DE HAINA,WPHAIF,PUERTO DE HAINA,NO,True,True,1,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WPIDUF,,,,,False,True,1,69.0,suffix_F_default,medium,network,e_datred,e_datred_only
WPIISF,PIISA,WLAFZF,PIISA,SI,True,True,2,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WPIMCF,PIMCO,WPIMCF,PIMCO,NO,True,True,2,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WPIMEE,PIMENTEL,WPIMEE,PIMENTEL,NO,True,True,6,138.0,suffix_E_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WPIMEF,PIMENTEL,WPIMEF,PIMENTEL,NO,True,True,3,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WPINAF,PINALITO,WPINAF,PINALITO,NO,True,True,3,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WPIZAE,PIZARRETE 138,WPIZAE,PIZARRETE 138,NO,True,True,13,138.0,name_explicit,high,network,MAPEO TODAS LAS BARRAS,mapping
WPIZAF,PIZARRETE 69,WPIZAF,PIZARRETE 69,NO,True,True,5,69.0,name_explicit,high,network,MAPEO TODAS LAS BARRAS,mapping
WPIZBF,,,,,False,True,3,69.0,suffix_F_default,medium,network,e_datred,e_datred_only
WPLASF,PLASTIFAR,WPLASF,PLASTIFAR,NO,True,True,1,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WPLCCF,,,,,False,True,1,69.0,suffix_F_default,medium,network,e_datred,e_datred_only
WPLINF,PRODUCTOS LINDA,WPLINF,PRODUCTOS LINDA,NO,True,True,2,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WPLM1E,PALOMINO 1,WPLM1E,PALOMINO B1 138,NO,True,True,4,138.0,name_explicit,high,network,MAPEO TODAS LAS BARRAS,mapping
WPLM1K,PALOMINO G1 13.8,WPLM1K,PALOMINO G1 13.8,NO,True,True,1,13.8,name_explicit,high,network,MAPEO TODAS LAS BARRAS,mapping
WPLM2K,PALOMINO G2 13.8,WPLM2K,PALOMINO G2 13.8,NO,True,True,1,13.8,name_explicit,high,network,MAPEO TODAS LAS BARRAS,mapping
WPP22E,PUERTO PLATA 2 138 - BARRA 2,WPP22E,PUERTO PLATA 2 138,NO,True,True,7,138.0,name_explicit,high,network,MAPEO TODAS LAS BARRAS,mapping
WPPELF,PPE PLAYA DORADA,WPPELF,PPE PLAYA DORADA,NO,True,True,1,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WPPL2F,PUERTO PLATA 2 69,WPPL2F,PUERTO PLATA 2 69,NO,True,True,3,69.0,name_explicit,high,network,MAPEO TODAS LAS BARRAS,mapping
WPPLAF,PUERTO PLATA 69 - BARRA A,WPPLAF,PUERTO PLATA 69,NO,True,True,4,69.0,name_explicit,high,network,MAPEO TODAS LAS BARRAS,mapping
WPPLBF,PUERTO PLATA 69 B,WPPLBF,PUERTO PLATA 69 B,NO,True,True,1,69.0,name_explicit,high,network,MAPEO TODAS LAS BARRAS,mapping
WPPLIF,PORTELA PASTA LINDA,WPPLIF,PORTELA PASTA LINDA,NO,True,True,1,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
WPPRIF,PASTAS PRINCESA,WPPRIF,PASTAS PRINCESA,NO,True,True,1,69.0,suffix_F_default,medium,network,MAPEO TODAS LAS BARRAS,mapping
