nombre,ruta,outserv,cpZone,cpArea,cpGrid,cpSubstat,typ_id
Iep 67N TOC,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R1.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZLROME-L1-7SJ62.ElmRelay\Iep 67N TOC.RelToc,1,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPMAE,Iep 67N TOC
I2p 46 TOC,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R1.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZLROME-L1-7SJ62.ElmRelay\I2p 46 TOC.RelToc,1,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPMAE,I2p 46 TOC
Overload 49,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R1.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZLROME-L1-7SJ62.ElmRelay\Overload 49.RelToc,1,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPMAE,Overload 49
Ip>,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R2.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZLROME-L2-7SA6.ElmRelay\Overcurrent.ElmRelay\Ip>.RelToc,1,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPMAE,Ip>
3I0p,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R2.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZLROME-L2-7SA6.ElmRelay\Overcurrent.ElmRelay\3I0p.RelToc,1,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPMAE,3I0p
3I0p,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R2.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZLROME-L2-7SA6.ElmRelay\Earthfault.ElmRelay\3I0p.RelToc,1,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPMAE,3I0p
Thermal Overload,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R2.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZLROME-L2-7SA6.ElmRelay\Thermal Overload.RelToc,1,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPMAE,Thermal Overload
Ip,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R2.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZLROME-L2-7SD52.ElmRelay\Distance/Overcurrent/Voltage.ElmRelay\Ip.RelToc,1,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPMAE,Ip
Thr. Overload,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R2.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZLROME-L2-7SD52.ElmRelay\Distance/Overcurrent/Voltage.ElmRelay\Thr. Overload.RelToc,1,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPMAE,Thr. Overload
I0p,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R2.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZLROME-L2-7SD52.ElmRelay\Distance/Overcurrent/Voltage.ElmRelay\I0p.RelToc,1,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPMAE,I0p
Ip 51,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R2.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZLROME-L2-7SJ62.ElmRelay\Ip 51.RelToc,1,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPMAE,Ip 51
Iep 51N,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R2.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZLROME-L2-7SJ62.ElmRelay\Iep 51N.RelToc,1,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPMAE,Iep 51N
Ip 67 TOC,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R2.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZLROME-L2-7SJ62.ElmRelay\Ip 67 TOC.RelToc,1,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPMAE,Ip 67 TOC
Iep 67N TOC,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R2.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZLROME-L2-7SJ62.ElmRelay\Iep 67N TOC.RelToc,1,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPMAE,Iep 67N TOC
I2p 46 TOC,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R2.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZLROME-L2-7SJ62.ElmRelay\I2p 46 TOC.RelToc,1,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPMAE,I2p 46 TOC
Overload 49,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R2.ElmTerm\Cub_2.StaCubic\ZSPMBE_ZLROME-L2-7SJ62.ElmRelay\Overload 49.RelToc,1,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPMAE,Overload 49
Ip>,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R3.ElmTerm\Cub_2.StaCubic\ZSPMAE_ZLORIE-L1-7SA6.ElmRelay\Overcurrent.ElmRelay\Ip>.RelToc,1,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPMAE,Ip>
3I0p,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R3.ElmTerm\Cub_2.StaCubic\ZSPMAE_ZLORIE-L1-7SA6.ElmRelay\Overcurrent.ElmRelay\3I0p.RelToc,1,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPMAE,3I0p
3I0p,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R3.ElmTerm\Cub_2.StaCubic\ZSPMAE_ZLORIE-L1-7SA6.ElmRelay\Earthfault.ElmRelay\3I0p.RelToc,1,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPMAE,3I0p
Thermal Overload,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R3.ElmTerm\Cub_2.StaCubic\ZSPMAE_ZLORIE-L1-7SA6.ElmRelay\Thermal Overload.RelToc,1,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPMAE,Thermal Overload
Ip 51,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R3.ElmTerm\Cub_2.StaCubic\ZSPMAE_ZLORIE-L1-7SJ62.ElmRelay\Ip 51.RelToc,1,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPMAE,Ip 51
Iep 51N,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R3.ElmTerm\Cub_2.StaCubic\ZSPMAE_ZLORIE-L1-7SJ62.ElmRelay\Iep 51N.RelToc,1,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPMAE,Iep 51N
Ip 67 TOC,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R3.ElmTerm\Cub_2.StaCubic\ZSPMAE_ZLORIE-L1-7SJ62.ElmRelay\Ip 67 TOC.RelToc,1,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPMAE,Ip 67 TOC
Iep 67N TOC,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R3.ElmTerm\Cub_2.StaCubic\ZSPMAE_ZLORIE-L1-7SJ62.ElmRelay\Iep 67N TOC.RelToc,1,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPMAE,Iep 67N TOC
I2p 46 TOC,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R3.ElmTerm\Cub_2.StaCubic\ZSPMAE_ZLORIE-L1-7SJ62.ElmRelay\I2p 46 TOC.RelToc,1,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPMAE,I2p 46 TOC
Overload 49,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\San Pedro.ElmSite\ZSPMAE.ElmSubstat\R3.ElmTerm\Cub_2.StaCubic\ZSPMAE_ZLORIE-L1-7SJ62.ElmRelay\Overload 49.RelToc,1,ESTE CERCANO,ESTE,ESTE 138 kV,ZSPMAE,Overload 49
Ip,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZESEIE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZESEIE_ZHIGUE-L1-7SD52.ElmRelay\Distance/Overcurrent/Voltage.ElmRelay\Ip.RelToc,1,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZESEIE,Ip
Thr. Overload,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZESEIE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZESEIE_ZHIGUE-L1-7SD52.ElmRelay\Distance/Overcurrent/Voltage.ElmRelay\Thr. Overload.RelToc,1,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZESEIE,Thr. Overload
I0p,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZESEIE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZESEIE_ZHIGUE-L1-7SD52.ElmRelay\Distance/Overcurrent/Voltage.ElmRelay\I0p.RelToc,1,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZESEIE,I0p
Ip 51,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZESEIE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZESEIE_ZHIGUE-L1-7SJ62.ElmRelay\Ip 51.RelToc,1,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZESEIE,Ip 51
Iep 51N,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZESEIE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZESEIE_ZHIGUE-L1-7SJ62.ElmRelay\Iep 51N.RelToc,1,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZESEIE,Iep 51N
Ip 67 TOC,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZESEIE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZESEIE_ZHIGUE-L1-7SJ62.ElmRelay\Ip 67 TOC.RelToc,1,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZESEIE,Ip 67 TOC
Iep 67N TOC,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZESEIE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZESEIE_ZHIGUE-L1-7SJ62.ElmRelay\Iep 67N TOC.RelToc,1,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZESEIE,Iep 67N TOC
I2p 46 TOC,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZESEIE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZESEIE_ZHIGUE-L1-7SJ62.ElmRelay\I2p 46 TOC.RelToc,1,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZESEIE,I2p 46 TOC
Overload 49,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZESEIE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZESEIE_ZHIGUE-L1-7SJ62.ElmRelay\Overload 49.RelToc,1,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZESEIE,Overload 49
Ip,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZLROME-L1-7SD52.ElmRelay\Distance/Overcurrent/Voltage.ElmRelay\Ip.RelToc,1,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,Ip
Thr. Overload,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZLROME-L1-7SD52.ElmRelay\Distance/Overcurrent/Voltage.ElmRelay\Thr. Overload.RelToc,1,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,Thr. Overload
I0p,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZLROME-L1-7SD52.ElmRelay\Distance/Overcurrent/Voltage.ElmRelay\I0p.RelToc,1,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,I0p
51P-1(1),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZLROME-L1-REF615.ElmRelay\51P-1(1).RelToc,1,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,51P-1(1)
51P-1(2),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZLROME-L1-REF615.ElmRelay\51P-1(2).RelToc,1,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,51P-1(2)
51P-2(1),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZLROME-L1-REF615.ElmRelay\51P-2(1).RelToc,1,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,51P-2(1)
51P-2(2),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZLROME-L1-REF615.ElmRelay\51P-2(2).RelToc,1,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,51P-2(2)
67-1(1),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZLROME-L1-REF615.ElmRelay\67-1(1).RelToc,1,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,67-1(1)
67-1(2),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZLROME-L1-REF615.ElmRelay\67-1(2).RelToc,1,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,67-1(2)
67-2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZLROME-L1-REF615.ElmRelay\67-2.RelToc,1,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,67-2
51N-1(1),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZLROME-L1-REF615.ElmRelay\51N-1(1).RelToc,1,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,51N-1(1)
51N-1(2),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZLROME-L1-REF615.ElmRelay\51N-1(2).RelToc,1,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,51N-1(2)
51N-2(1),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZLROME-L1-REF615.ElmRelay\51N-2(1).RelToc,1,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,51N-2(1)
51N-2(2),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZLROME-L1-REF615.ElmRelay\51N-2(2).RelToc,1,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,51N-2(2)
67N-1(1),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZLROME-L1-REF615.ElmRelay\67N-1(1).RelToc,1,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,67N-1(1)
67N-1(2),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZLROME-L1-REF615.ElmRelay\67N-1(2).RelToc,1,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,67N-1(2)
67N-2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZLROME-L1-REF615.ElmRelay\67N-2.RelToc,1,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,67N-2
46(1),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZLROME-L1-REF615.ElmRelay\46(1).RelToc,1,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,46(1)
46(2),\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZLROME-L1-REF615.ElmRelay\46(2).RelToc,1,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,46(2)
49F,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZLROME-L1-REF615.ElmRelay\49F.RelToc,1,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,49F
PTOC 51_67 1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZLROME-L1-REL670.ElmRelay\PTOC 51_67.ElmRelay\PTOC 51_67 1.RelToc,1,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,PTOC 51_67 1
PTOC 51_67 2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZLROME-L1-REL670.ElmRelay\PTOC 51_67.ElmRelay\PTOC 51_67 2.RelToc,1,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,PTOC 51_67 2
PTOC 51_67 3,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZLROME-L1-REL670.ElmRelay\PTOC 51_67.ElmRelay\PTOC 51_67 3.RelToc,1,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,PTOC 51_67 3
PTOC 51_67 4,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZLROME-L1-REL670.ElmRelay\PTOC 51_67.ElmRelay\PTOC 51_67 4.RelToc,1,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,PTOC 51_67 4
PTOC 51N_67N 1,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZLROME-L1-REL670.ElmRelay\PTOC 51N67N.ElmRelay\PTOC 51N_67N 1.RelToc,1,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,PTOC 51N_67N 1
PTOC 51N_67N 2,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZLROME-L1-REL670.ElmRelay\PTOC 51N67N.ElmRelay\PTOC 51N_67N 2.RelToc,1,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,PTOC 51N_67N 2
PTOC 51N_67N 3,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZLROME-L1-REL670.ElmRelay\PTOC 51N67N.ElmRelay\PTOC 51N_67N 3.RelToc,1,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,PTOC 51N_67N 3
PTOC 51N_67N 4,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZLROME-L1-REL670.ElmRelay\PTOC 51N67N.ElmRelay\PTOC 51N_67N 4.RelToc,1,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,PTOC 51N_67N 4
Ip,\VM-PF.IntUser\PDD 31-12-2024.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\ESTE 138 kV.ElmNet\ZHIGUE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZHIGUE_ZESEIE-L1-7SD52.ElmRelay\Distance/Overcurrent/Voltage.ElmRelay\Ip.RelToc,1,ESTE PROFUNDO,ESTE,ESTE 138 kV,ZHIGUE,Ip
