kind,name,from_w,to_w,loading_percent,p_from_mw,hour
line,138 kV Hainamosa – Villa Duarte_c,WVDU2E,WXEBR3,43.15274157842802,-57.84830643921248,h_13
line,138 kV AES Andrés – AES Andrés Intercon,WIAANE,WAANDE,41.09003701789361,-142.32591967692056,h_13
line,138 kV Guerra – La Luisa_a,WXCL2E,WGUERE,16.36781789159522,51.86376524753483,h_13
line,138 kV Guerra – SPM 2_a,WXCL1E,WGUERE,19.49631926551792,62.0896306639323,h_13
line,138 kV Guerra – SPM 2_b,WXCL1E,WSP2CE,19.535602435367743,-62.08963066393234,h_13
line,138 kV Hainamosa – Juan Dolio_c,WXJD2E,WJDO1E,24.75923642618653,-78.82041309795368,h_13
line,138 kV Boca Chica – Hainamosa_a,WXBC2E,WBCHIE,15.900671623095802,-49.48411419500343,h_13
line,138 kV Hainamosa – Juan Dolio_b,WXBC1E,WXJD2E,24.769202187722712,-78.4411029689989,h_13
line,138 kV Boca Chica – Hainamosa_b,WHNS1E,WXBC2E,15.882549147276118,-49.27214485265864,h_13
line,138 kV Hainamosa – Juan Dolio_a,WXBC1E,WHNS1E,24.777063090713632,78.44110296899906,h_13
line,138 kV Hainamosa – Palamara_a,WXVM1E,WHNS1E,24.40513257347479,-28.166582016993274,h_13
line,138 kV AES Interconexión – Guerra L1,WIAANE,WGUERE,22.59854799497704,71.16295983846022,h_13
line,138 kV Guerra – Hainamosa L1,WHNS1E,WGUERE,60.98551512796727,-190.16309774264687,h_13
line,138 kV AES Interconexión – Guerra L2,WGUERE,WIAANE,22.59854799497704,-70.883764585834,h_13
line,138 kV Guerra – Hainamosa L2,WGUERE,WHNS1E,60.98551512796727,191.23242681933763,h_13
line,138 kV La Isabela – Los Mina,WLM22E,WLISAE,13.907104505096415,37.97740582991642,h_13
line,138 kV Arroyo Hondo – Palamara_b,WXPALE,WPAL1E,9.647588265539774,-21.053737337239088,h_13
line,138 kV Guerra – La Luisa_b,WXCL2E,WCLUIE,16.37160552460482,-51.863765247536655,h_13
line,138 kV Arroyo Hondo – Palamara_a,WAHO1E,WXPALE,9.750828042374392,-21.037283275377096,h_13
line,138 kV Arroyo Hondo – La Isabela,WAHO1E,WLISAE,12.66964696917665,-33.890331371469586,h_13
line,138 kV Los Mina – Los Mina 7,WLMI7E,WLM22E,2.8359009055791624,-1.5444730361344199,h_13
line,138 kV Los Mina – Villa Duarte,WLM22E,WVDU2E,21.07652945269947,60.326913032186155,h_13
line,138 kV Hainamosa – La Victoria_a,WXVI2E,WHNS1E,2.4151683495763314,3.7394237600333184,h_13
line,138 kV César Nicolás Penson – UASD,WUASDE,WCNPAE,28.927963538376538,-88.57683742909009,h_13
line,138 kV Palamara – Villa Mella_a,WXVM3E,WPAL1E,15.421578263180843,8.221316939985735,h_13
line,138 kV Itabo – Palamara_a,WMETEE,WPAL1E,5.540451338840294,-7.3318599933192035,h_13
line,138 kV Hainamosa – Villa Mella_b,WXVM2E,WVME1E,31.773190223510735,41.8103943595346,h_13
line,138 kV Estrella del Mar 2 – Timbeque 2,WTI21E,WXED2E,4.151752900755231,1.6817744032493038,h_13
line,138 kV El Brisal – Villa Duarte_b,WXEBR5,WXEBR2,12.05237341276143,6.1741822715008166,h_13
line,138 kV Hainamosa – Villa Duarte_b,WXEBR4,WXEBR3,43.152418819164886,57.928109961978706,h_13
line,138 kV Hainamosa – Los Mina L3,WLM22E,WHNS1E,32.775613283511476,-102.7634985219638,h_13
line,138 kV Guerra – Mirasol L1,WGUERE,WMIR1E,14.208659321496564,-93.43278985413728,h_13
line,138 kV Boca Chica – SIBA,WBCHIE,WSIBAE,2.9617966681202312,2.3039483499613,h_13
line,138 kV Guerra – Mirasol L2,WGUERE,WMIR1E,14.208659321496564,-93.43278985413728,h_13
line,138 kV Dajao – Hainamosa_a,WDJAOE,WXVIUE,30.259115385126588,6.128663486326972,h_13
line,138 kV Dajao – Hainamosa_b,WXVIUE,WHNS1E,30.13272018439469,6.077218392722874,h_13
line,138 kV AES Andrés – ENADOM,WAANDE,WENADE,0.840131188782472,0.7309719998159943,h_13
line,138 kV Mirasol – Mata de Palma 2 L1,WMP2AE,WMIR1E,7.195702077802406,47.39499999999993,h_13
line,138 kV Mirasol – Mata de Palma 2 L2,WMP2AE,WMIR1E,7.195702077802406,47.39499999999993,h_13
line,138 kV Hainamosa – La Victoria_b,WLVICE,WXVI2E,2.3886649559883715,3.740000000000146,h_13
line,69 kV CZFI Santiago – SAJOMA_b,WXAPFF,WZSA1F,21.533025512904945,-9.882036250581002,h_13
line,69 kV CZFI Santiago – SAJOMA_d,WXOC2F,WXFOCF,18.304210489742594,8.440012286914293,h_13
line,69 kV Imbert 2 – Navarrete_d,WNAVAF,WXNA2F,12.413454089537632,-8.033227924689461,h_13
line,69 kV Navarrete – ZF Esperanza_e,WXESPF,WZESPF,0.2845855198951152,0.08856469544861477,h_13
line,69 kV Derivación Cruce de Esperanza,WCESPF,WXESPF,30.64501419969031,-12.084661617128445,h_13
line,69 kV Navarrete – ZF Esperanza_b,WXPORF,WXABIF,28.71478942617442,11.377091813239364,h_13
line,69 kV Navarrete – ZF Esperanza_d,WXBDEF,WXESPF,30.89298518278076,12.221976141148545,h_13
line,69 kV Navarrete – ZF Esperanza_c,WXABIF,WXBDEF,28.592316401895552,11.285791841838144,h_13
line,69 kV CZFI Santiago – SAJOMA_f,WXACIF,WXPMCF,16.4967481501632,7.601143464536666,h_13
line,69 kV Navarrete – ZF Santiago_c,WXEBQF,WXQUIF,35.2043960253192,27.7246732024257,h_13
line,69 kV Derivación F Ochoa Las Lavas,WXOLVF,WFOLVF,0.9956442009189529,0.3474518884508608,h_13
line,69 kV Navarrete – ZF Santiago_b,WXOLVF,WXQUIF,20.020843229369586,-13.704859219109998,h_13
line,69 kV Derivación Portela Pasta Linda,WXPORF,WPPLIF,2.273979226194867,0.9762708699996504,h_13
line,69 kV Navarrete – ZF Esperanza_a,WNAVAF,WXPORF,30.834303610322884,12.36061575041719,h_13
line,69 kV Derivación Imbert,WIMBEF,WXIMBF,18.164531040750642,-7.547419497231296,h_13
line,69 kV CZFI Santiago – SAJOMA_g,WSJMAF,WXPMCF,13.11758081755868,-5.938015707885668,h_13
line,69 kV Sosúa 2 – Sabaneta de Yásica_d,WXSOSF,WXCBRF,5.847709129258094,4.918608761897134,h_13
line,69 kV Derivación Hosp Metropilitano Stgo,WXHMSF,WHMSAF,3.910317833090905,1.7619834182462484,h_13
line,69 kV Derivación Aero de Puerto Plata,WXAPPF,WAPPLF,11.045643393099631,4.9121788056279945,h_13
line,69 kV Derivación Acueducto Sosúa,WXASOF,WAISOF,5.727828867392631,2.5690089672720595,h_13
line,69 kV Derivación ZF de Gurabo,WXZGUF,WZGURF,0.4766975469833087,0.19076183393651194,h_13
line,69 kV Derivación Pastas Princesa,WPPRIF,WXPPRF,2.5219659703105757,-0.96710054219671,h_13
line,69 kV Derivación E León Jiménez_a,WXLICF,WXMVCF,8.562864385955915,3.42791252207445,h_13
line,69 kV Canabacoa – Playa Dorada_c,WXZGUF,WXDPEF,16.695352817060858,3.5608373331030236,h_13
line,69 kV Canabacoa – Unión Médica_c,WXVOLF,WUMEDF,4.875911663588582,1.9076309668814628,h_13
line,69 kV Derivación E León Jiménez_d,WXPPRF,WELJIF,3.0658042615416585,1.2252089584842558,h_13
line,69 kV Derivación E León Jiménez_b,WXMVCF,WXZLIF,5.625102797728798,2.227105037741936,h_13
line,69 kV Canabacoa – Playa Dorada_b,WXLICF,WXDPEF,26.751397046773572,11.595794742553252,h_13
line,69 kV Sosúa 2 – Sabaneta de Yásica_e,WXCBRF,WSYASF,0.22036084112209334,1.9592270536062808e-06,h_13
line,69 kV Sosúa 2 – Sabaneta de Yásica_c,WXASOF,WXSOSF,16.72098096397551,13.88657025054757,h_13
line,69 kV Playa Dorada – Sosúa 2_b,WXAPPF,WXSO1F,30.39795147920532,16.508272937585105,h_13
line,69 kV Playa Dorada – Sosúa 2_a,WPDORF,WXAPPF,33.70305460116331,21.62601553786912,h_13
line,69 kV Derivación Caribbean Ind Park,WXPICF,WCIPAF,3.759117277981567,1.2058947219530425,h_13
line,69 kV Derivación Maimón,WXMAIF,WMAIMF,27.429424538945295,12.078744966621034,h_13
line,69 kV SFM – El Chivo_b,WXECHF,WECHIF,27.737939767748408,20.427840913905246,h_13
line,69 kV Derivación Grupo Ramos SFM,WGRSFF,WXGRSF,1.2207898695210382,-0.5063270101327947,h_13
line,69 kV Derivación CODAL,WXCDLF,WCODAF,1.961151677546876,0.8328150667829314,h_13
line,69 kV Pimentel – SFM_b,WXGRSF,WXCDLF,25.105560052381666,17.51160048288817,h_13
line,69 kV Pimentel – SFM_c,WSFMAF,WXGRSF,25.60325789867938,18.07249549021198,h_13
line,69 kV Pimentel – Abanico_a,WPIMEF,WXPIMF,24.602539563003354,11.808750347204885,h_13
line,69 kV Pimentel – Abanico_b,WXPIMF,WAPERF,17.788209852209985,11.789742813471165,h_13
line,69 kV Hatillo – Pimentel_b,WXCOTF,WXTC2F,16.007974881865312,-0.8369960382551743,h_13
line,69 kV Bonao 2 – Hatillo_e,WXCORF,WXLLAF,18.55030804796547,13.702136119535432,h_13
line,69 kV Bonao 2 – Hatillo_d,WXMAIF,WXCORF,25.953889136113318,20.040780376520516,h_13
line,69 kV Bonao 2 – Hatillo_c,WXLCBF,WXMAIF,40.9942607729819,32.33699126821962,h_13
line,69 kV Derivación La Cumbre Bonao_a,WXLCBF,WXRARF,6.531519395909044,2.8973529808794436,h_13
line,69 kV Nagua 2 – Payita,WPAYIF,WNAG2F,12.438676541653361,-5.2647750182341335,h_13
line,69 kV La Vega – Constanza_a,WLVEGF,WXJIMF,18.993191594288938,14.606314291800887,h_13
line,69 kV La Vega – Constanza_e,WCONSF,WXTIRF,29.14337058891274,-4.601822861175638,h_13
line,69 kV Canabacoa – La Vega Generadora_d,WXZLVF,WGVEGF,29.270217153283383,20.186214241806972,h_13
line,69 kV Canabacoa – La Vega Generadora_c,WXZLVF,WXLPEF,33.78086797276963,-23.551741408734422,h_13
line,69 kV Canabacoa – La Vega Generadora_b,WXLPEF,WXCTAF,50.47754042437768,-36.21179024815871,h_13
line,69 kV La Vega – Constanza_b,WXJIMF,WXPBAF,26.932210818848713,8.133882133260512,h_13
line,69 kV La Vega – SFM_a,WLVEGF,WXLVPF,26.24157479284784,14.292925617478735,h_13
line,69 kV Derivación Bonao,WXBONF,WBONAF,9.147080519068378,3.3124419916102745,h_13
line,69 kV ZF Dos Ríos – Bonao PER_b,WXBPEF,WXBONF,70.94696942170256,30.792980672440688,h_13
line,69 kV Derivación ZF Dos Ríos,WXLMAF,WXBPEF,7.521808597231066,-0.4183130775787315,h_13
line,69 kV La Vega – Constanza_c,WXPBAF,WXERIF,26.263904634092867,7.576544523323029,h_13
line,69 kV La Vega – Cervecería Vegana,WCVEGF,WLVEGF,3.967920985005033,-1.244828419580632,h_13
line,69 kV Derivación Moca,WXCTAF,WMOCAF,22.562285967311453,16.48834724504206,h_13
line,69 kV Derivación Rincón,WXRICF,WRINCF,1.5412154025769,0.0005054838760378261,h_13
line,69 kV Derivación Fantino_a,WXRICF,WXRINF,22.630385117445734,-9.502355116095726,h_13
line,69 kV Derivación Hospital Juan Bosch,WXHJBF,WHJBOF,1.2939995829630762,0.5079291232082855,h_13
line,69 kV Bonao 2 – La Vega_d,WXHJBF,WXIDAF,23.158406513510695,17.08676179637457,h_13
line,69 kV Bonao 2 – La Vega_e,WXIDAF,WLVEGF,22.50812032370057,16.419135978562373,h_13
line,69 kV Bonao 2 – La Vega_c,WXHJBF,WXRINF,23.709288588242778,-17.594690919591876,h_13
line,69 kV ZF Dos Ríos – Bonao PER_a,WDRIOF,WXBPEF,39.55141251724361,31.27413273242885,h_13
line,69 kV La Vega – SFM_b,WXLVPF,WXAHMF,12.466318794365531,2.592823696880241,h_13
line,69 kV Derivación Acueducto Hnas Mirabal,WXAHMF,WAHMIF,2.0195551498948268,0.8949211532064725,h_13
line,69 kV La Vega – SFM_c,WXCENF,WXAHMF,11.655667508508465,-1.6594002074876761,h_13
line,69 kV Derivación CENOVI,WCENOF,WXCENF,17.032780880683145,-7.19110146157955,h_13
line,69 kV La Vega – Constanza_d,WXERIF,WXTIRF,30.94404993721763,6.199218120368388,h_13
line,69 kV Derivación Jarabacoa,WXJIMF,WJARAF,26.543096838830266,11.293368360644788,h_13
line,69 kV Imbert 2 – Puerto Plata 2_b,WXIM2F,WPP21F,32.65477472206305,-20.690937390317707,h_13
line,69 kV Pimentel – SFM_a,WXCDLF,WPIMEF,24.333722867786072,16.646645083502435,h_13
line,69 kV Canabacoa – Playa Dorada_e,WPDORF,WXPGAF,17.026573776809556,4.411481937527942,h_13
line,69 kV Derivación E León Jiménez_c,WXZLIF,WXPPRF,5.544254791078336,2.19296583100993,h_13
line,69 kV Derivación Acueducto Quinigua,WAQUIF,WXEBQF,0.8130961123690572,-0.24868129081412854,h_13
line,69 kV Canabacoa – Playa Dorada_d,WXPGAF,WXZGUF,16.841966505464303,3.830662427580813,h_13
line,69 kV Derivación Pedro García,WXPGAF,WPGARF,1.2913191110894962,0.5382426854673379,h_13
line,69 kV Canabacoa – Playa Dorada_a,WCANAF,WXLICF,34.57176274413767,15.068105084974256,h_13
line,69 kV Nagua 2 – Nagua,WNAGUF,WNAG2F,22.813523500495897,-16.99808798911978,h_13
line,69 kV Bonao 2 – Pinalito,WPINAF,WBO21F,14.690895851252536,-0.34501913880023055,h_13
line,69 kV Bonao 2 – Hatillo_a,WBO21F,WXB21F,44.66220678881257,35.6212464014941,h_13
line,69 kV Bonao 2 – Hatillo_b,WXB21F,WXLCBF,44.66415909642761,35.452640789308084,h_13
line,69 kV Bonao 2 – Río Blanco,WRBLAF,WBO21F,18.41168787936515,12.313789419242116,h_13
line,69 kV Bonao 2 – ZF Dos Ríos,WDRIOF,WBO21F,22.661074243442485,-35.65463461091525,h_13
line,69 kV Canabacoa – Cementos Cibao_a,WCANAF,WXTROF,46.5007928441006,15.052408788956217,h_13
line,69 kV Canabacoa – Cementos Cibao_b,WXTROF,WXPICF,44.116641944434754,14.272368364616247,h_13
line,69 kV Canabacoa – Unión Médica_a,WXPVOF,WXHMSF,46.701313648904204,19.437148971481953,h_13
line,69 kV Canabacoa – La Vega Generadora_a,WXCTAF,WCANAF,73.70624760681343,-52.77293753783441,h_13
line,69 kV Navarrete – ZF Santiago_e,WZSA1F,WXZPIF,36.50860661845273,28.796858600599656,h_13
line,69 kV Bonao 2 – Hatillo_f,WHATIF,WXLLAF,18.595228113625197,-13.516179479060137,h_13
line,69 kV Derivación Arroz Bisonó,WABISF,WXABIF,0.21759619795057272,-0.08591999999679854,h_13
line,69 kV Derivación CORMIDOM,WXCORF,WXCO2F,14.332865992433359,6.3065634371527635,h_13
line,69 kV Derivación Brazo Derecho,WXBDEF,WBDERF,1.2611567559579877,-0.9934636530550538,h_13
line,69 kV Derivación INDAL,WIDALF,WXIDAF,0.8953570537613973,-0.6546887559984568,h_13
line,69 kV Imbert 2 – Luperón,WIMB2F,WLUPEF,6.5375751886996385,5.024108864893831,h_13
line,69 kV Puerto Plata – Puerto Plata 2,WPPLAF,WPP21F,62.267973737744576,-51.98026967022579,h_13
line,69 kV Derivación Fantino_c,WXRNUF,WFANTF,6.161956551973188,4.710644427296605,h_13
line,69 kV CZFI Santiago – SAJOMA_e,WXFOCF,WXACIF,10.089518676875889,8.11349069983263,h_13
line,69 kV Derivación Troquelados Dominicanos,WXTROF,WTROQF,2.4359725652177033,0.7690276882071811,h_13
line,69 kV Canabacoa – Cementos Cibao_c,WXPICF,WCCIBF,28.159306216998225,13.035882025134676,h_13
line,69 kV Imbert 2 – Navarrete_e,WXNA2F,WXNAVF,23.032311595987885,-8.035595317953717,h_13
line,69 kV La Vega – SFM_d,WXCENF,WSFMAF,13.562755597912085,-5.537641910953693,h_13
line,69 kV SFM – El Chivo_a,WXECHF,WSFMAF,27.7285708541323,-20.427840913904436,h_13
line,69 kV  Derivación Ferretería Ochoa,WFOCHF,WXFOCF,0.7720100660929613,-0.31871612285324613,h_13
line,69 kV Derivación ZF La Vega,WZLVEF,WXZLVF,7.419839638448911,-3.3654245891217673,h_13
line,69 kV ZF Dos Ríos – Bonao PER_c,WBPERF,WXBONF,63.56827384780824,-27.25723210086229,h_13
line,69 kV Navarrete – ZF Santiago_a,WNAVAF,WXOLVF,19.503155557129134,-13.323165192150732,h_13
line,69 kV Playa Dorada – Puerto Plata_b,WPPLAF,WXPPEF,42.23768361004992,34.01283973991655,h_13
line,69 kV Playa Dorada – Puerto Plata_a,WXPPEF,WPDORF,37.3554374587176,29.20887441052182,h_13
line,69 kV Derivación Baltimore Domincana_b,WBALDF,WXEANF,1.5698197166753511,-0.7013645997262049,h_13
line,69 kV Derivación Art Piel Favoritos,WAPFAF,WXOC2F,0.9935283090053029,-0.3597436440027835,h_13
line,69 kV CZFI Santiago – SAJOMA_c,WXOC2F,WXAPFF,19.14020504448355,-8.799759718891742,h_13
line,69 kV Derivación Baltimore Domincana_a,WXAPFF,WXEANF,2.4420682984221154,1.0768656849010416,h_13
line,69 kV Canabacoa – Unión Médica_b,WXVOLF,WXHMSF,42.597447613155595,-17.551427248398426,h_13
line,69 kV Navarrete – ZF Santiago_d,WXZPIF,WXEBQF,35.55874052306342,28.011859376102986,h_13
line,69 kV La Vega – La Vega Generadora_a,WXINDF,WLVEGF,39.3637040254517,30.35293936222375,h_13
line,69 kV La Vega – La Vega Generadora_b,WXINDF,WGVEGF,40.379220395080026,-31.27381936222413,h_13
line,69 kV Imbert 2 – Puerto Plata 2_a,WIMB2F,WXIM2F,27.97792009994523,-20.687808029649137,h_13
line,69 kV Imbert 2 – Navarrete_c,WXIMBF,WXNAVF,14.435061510195856,8.10765063004497,h_13
line,69 kV Hatillo – Pimentel_d,WXCOTF,WHATIF,27.345472633849504,-21.29449750563835,h_13
line,69 kV Hatillo – Pimentel_c,WXTC2F,WPIMEF,9.10498405400714,-0.8505344965380359,h_13
line,69 kV Bonao 2 – FALCONDO,WFALCF,WBO21F,0.06104246124083881,-2.313060529495431e-13,h_13
line,69 kV Derivación Fantino_b,WXRICF,WXRNUF,22.90703978787588,9.501849632216326,h_13
line,69 kV Imbert 2 – Navarrete_a,WXIM3F,WIMB2F,21.696931718090095,-15.661817218880442,h_13
line,69 kV Imbert 2 – Navarrete_b,WXIM3F,WXIMBF,25.328783743363083,15.661817218873681,h_13
line,69 kV Sosúa 2 – Sabaneta de Yásica_b,WXSO2F,WXASOF,19.740381872877865,16.464679944155396,h_13
line,69 kV Playa Dorada – Sosúa 2_c,WXSO1F,WSOS2F,30.352852115266867,16.46870861969602,h_13
line,69 kV Sosúa 2 – Sabaneta de Yásica_a,WSOS2F,WXSO2F,19.734369204104944,16.46587699414225,h_13
line,69 kV Derivación La Cumbre Bonao_b,WXRARF,WLCBOF,2.7981331392807425,1.12612347052377,h_13
line,69 kV Derivación Plaza Santiago Center_a,WUMEDF,WPSCEF,0.6448310333265413,0.46623364822460667,h_13
line,69 kV Bonao 2 – La Vega_b,WXRINF,WXLMAF,35.033084877840906,-27.218397642647567,h_13
line,69 kV Bonao 2 – La Vega_a,WBO21F,WXLMAF,34.3483081266584,27.28875456067872,h_13
line,69 kV Derivación Rancho Arriba,WRARRF,WXRARF,4.126676813663365,-1.7655183079999828,h_13
trafo,69/20 kV Transformador Monte Plata Solar,WMPSOF,WMPSOK,0.0,0.0,h_13
trafo,69/13.8 kV Transformador Palamara Grupo3,WGPALF,WPAL3K,8.056172973364994,0.17206735944346765,h_13
trafo,69/13.8 kV Transformador Palamara Grupo2,WGPALF,WPAL2K,17.956875917757085,0.5060259684105008,h_13
trafo,69/13.8 kV Transformador Palamara Grupo1,WGPALF,WPAL1K,8.328422151573845,0.9965124609021327,h_13
trafo,69/12.5 kV INCA km 22 T2,WINCAF,WINCAK,34.76809102278375,4.255201562710257,h_13
trafo,66/13.8 kV Transformador EDM3,WEMA3F,WEM32K,5.530059200571538,0.661404488196878,h_13
trafo,69/34.5 kV Transformador Mata de Palma,WMPALF,WMPALK,0.0,0.0,h_13
trafo,69/34.5 kV Transformador Martí,WMARTF,WMARTK,0.0,0.0,h_13
trafo,69/13.8 kV Transformador Maranatha,WMARAF,WMARAK,3.469446951953614e-14,7.987673554975942e-15,h_13
trafo,69/12.5 kV INCA km 22 T1,WINCAF,WINCAK,39.06488685354144,2.35338088738581,h_13
trafo,345/138 kV Transformador 1 Julio Sauri,WJSA1D,WJSA1E,25.156335444345174,141.18075077265925,h_13
trafo,345/138 kV Transformador 2 Julio Sauri,WJSA1D,WJSA1E,25.156335444345174,141.18075077265925,h_13
trafo,345/138 kV Transformador 2 El Naranjo,WNAR3D,WNAR1E,27.72835197713358,126.0195865061466,h_13
trafo,345/138 kV Transformador 1 El Naranjo,WNAR3D,WNAR1E,27.72835197713358,126.0195865061466,h_13
trafo,230/13.8 kV Transformador Quisqueya 2 G1,WQU21D,WQU21K,5.699118128389287,0.9344955230136693,h_13
trafo,230/13.8 kV Transformador Quisqueya 2 G2,WQU21D,WQU22K,5.699118128389287,0.9344955230136693,h_13
trafo,230/13.8 kV Transformador Quisqueya 2 G3,WQU21D,WQU23K,5.645912789799562,0.6144728169934311,h_13
trafo,230/13.8 kV Transformador Q1 San Pedro,WQU21D,WQ1SPK,5.693240258625779,0.9004301433181509,h_13
trafo,230/13.8 kV Transformador Quisqueya 1 G2,WQU21D,WQU12K,5.699118128389287,0.9344955230136693,h_13
trafo,230/13.8 kV Transformador Quisqueya 1 G3,WQU21D,WQU13K,5.693355032140232,1.0505018210318422,h_13
trafo,230/34.5 kV Transformador 1 PVDC,WPVDCD,WPVD1K,6.839527188928125,0.003034657730375699,h_13
trafo,230/34.5 kV Transformador 2 PVDC,WPVDCD,WPVD2K,6.839527188928125,0.003034657730375699,h_13
trafo,345/22 kV Transformador Punta Catalina 1,WPCA1D,WPCA1K,47.16129399400586,-200.31000023768834,h_13
trafo,345/22 kV Transformador Punta Catalina 2,WPCA1D,WPCA2K,65.20342727841013,-282.0715948072302,h_13
trafo,345/230 kV Transformador 2 Bonao 3,WBO31D,WXBO2D,47.23534887219543,143.89119748920777,h_13
trafo,230/138 kV Transformador 2 Bonao 3,WXBO2D,WBO31E,9.666940068737416,11.942556229947689,h_13
trafo,345/138 kV Transformador 1 Guerra,WGUE2D,WGUERE,11.55625021721001,-29.771597869370986,h_13
trafo,345/138 kV Transformador 2 Guerra,WGUE2D,WGUERE,11.55625021721001,-29.771597869370986,h_13
trafo,138/13.8 kV Transformador Sultana Este 1,WSESTE,WSES1K,10.170817128031507,0.005172276052581435,h_13
trafo,138/69 kV Transformador La Romana,WLROME,WLROMF,53.50656227912391,51.95618540488937,h_13
trafo,138/13.8 kV Transformador CESPM 3,WSP2CE,WCES3K,6.1953924629947394,2.0863900998725917,h_13
trafo,138/13.8 kV Transformador CESPM 2,WSP2CE,WCES2K,7.788932741252999,2.088295702418639,h_13
trafo,138/13.8 kV Transformador CESPM 1,WSP2CE,WCES1K,7.788932741252999,2.088295702418639,h_13
trafo,138/13.8 kV Transformador ENERGAS 4 TG,WSP2CE,WXEN4K,7.841238964306873,0.867044902364886,h_13
trafo,138/13.8 kV Transformador ENERGAS 4 TV,WSP2CE,WXEV4K,9.040334973496995,0.03156365037863152,h_13
trafo,138/13.8 kV Transformador CEMEX,WCEMEE,WCEMEK,31.613537688747595,12.389441160295654,h_13
trafo,138/13.8 kV Trafo 2 CEMEX 40 MVA,WCEMEE,WCEMEK,23.86362402170084,9.30378129176271,h_13
trafo,138/34.5 kV Transformador PF Cumayasa 1,WCUMAE,WXCU1K,0.5106787891204753,0.036514255502471116,h_13
trafo,138/34.5 kV Transformador PF Cumayasa 2,WCUMAE,WXCU2K,0.5106787891204753,0.036514255502471116,h_13
trafo,138/34.5 kV Transformador PF Cumayasa 4,WCUMAE,WXCU4K,0.5106787891204753,0.036514255502471116,h_13
trafo,138/12.47 kV Transformador Los Orígenes,WLORIE,WLORIK,20.92540981155456,0.10279466591562884,h_13
trafo,138/13.8 kV Transformador SP Bio-Energy,WSPBEE,WSPB1K,30.196487278974814,0.8107777796136039,h_13
trafo,138/69 kV Transformador SPM,WSPMAE,WSPM1F,66.77707197838116,83.26263807529344,h_13
trafo,138/69 kV Transformador Hato Mayor 2,WHMA2E,WHMA2F,28.98265903518667,21.57681791403931,h_13
trafo,138/34.5 kV Transformador PS El Soco,WESOCE,WXESOK,0.0,0.0,h_13
trafo,138/34.5 kV Cotoperí T1,WCOTAE,WCSO1K,0.0,0.0,h_13
trafo,138/34.5 kV Cotoperí T2,WCOTAE,WCSO2K,0.0,0.0,h_13
trafo,138/34.5 kV Cotoperí T3,WCOTAE,WCSO3K,0.0,0.0,h_13
trafo,138/34.5 kV Transformador PF Coastal T1,WCOAPE,WCOA1K,0.05698219240324045,0.031744962419028286,h_13
trafo,138/34.5 kV Transformador PF Coastal T2,WCOAPE,WCOA2K,0.05698219240324045,0.031744962419028286,h_13
trafo,138/69 kV Transformador ZF Santiago,WZSA1E,WZSA1F,39.53833635416686,54.009248306006306,h_13
trafo,138/69 kV Transformador Bonao 2,WBO21E,WBO21F,61.9210391269606,86.96873857081002,h_13
trafo,13.8/4.16 kV Transformador CE Monción,WZMONK,WCEMOK,44.494280299344375,-1.7787580090103208,h_13
trafo,138/13.8 kV Transformador Monción 2,WMONCE,WMONCK,5.842249873805805,-0.48592943128668703,h_13
trafo,138/13.8 kV Transformador Monción 1,WMONCE,WMONCK,5.842249873805805,-0.48592943128668703,h_13
trafo,13.8/4.16 kV Transformador Zona Monción,WMONCK,WZMONK,30.832578007428324,-1.5379403827665619,h_13
trafo,138/13.8 kV Trafo Pimentel Grupo 3,WPIM1E,WPIM3K,3.094960472518929,0.41596040997325895,h_13
trafo,138/13.8 kV Trafo Pimentel Grupo 2,WPIM1E,WPIM2K,3.401159987825606,0.29328885462004367,h_13
trafo,138/13.8 kV Trafo Pimentel Grupo 1,WPIM1E,WPIM1K,3.3861090049376026,0.23878497860306114,h_13
trafo,138/69 kV Transformador 2 Canabacoa,WCAN1E,WCANAF,61.743676078132204,83.85417495341282,h_13
trafo,138/69 kV Transformador Canabacoa,WCAN1E,WXPVOF,9.958242866339761,19.43984630288032,h_13
trafo,138/69 kV Trafo Puerto Plata 2,WPP21E,WPP21F,55.29087823788758,73.21118670796542,h_13
trafo,138/69 kV Transformador Nagua 2,WNAG2E,WNAG2F,32.319469772812134,22.356042414561973,h_13
trafo,138/13.8 Transformador López Angostura,WLANGE,WLANGK,5.175953775748767,0.05475028772598572,h_13
trafo,12.47/0.44 kV Transfomador 1 Baiguaque,WBAI2K,WBAI1K,10.645980904885601,9.066952889378197e-05,h_13
trafo,34.5/12.47 kV Trafo Jánico,WJANIK,WBAI2K,4.951106302884538,-0.29982353338343726,h_13
trafo,138/13.8 kV Transformador Tavera 2,WTAV2E,WTAV2K,3.8183410204816295,0.6270508339061392,h_13
trafo,138/13.8 kV Transformador Tavera 1,WTAV2E,WTAV1K,3.743544944779885,-0.19971971741446332,h_13
trafo,138/34.5 kV Transformador PF SAJOMA,WSAJ1E,WXPFSK,0.0,0.0,h_13
trafo,138/20 kV Trafo Monte Cristi Solar G1,WGUAYE,WPFM1K,0.0,0.0,h_13
trafo,138/20 kV Trafo Monte Cristi Solar G2,WGUAYE,WPFM1K,0.0,0.0,h_13
trafo,138/34.5 kV Transformador Agua Clara,WACLAE,WACLAK,1.703981430999548,0.052173340765944966,h_13
trafo,138/34.5 kV Transformador Guanillo,WGNLLE,WGNLLK,1.5557561747259818,0.05213415129346809,h_13
