loc_name,for_name,ruta,barra(bus1),barra(bus1)_for,barra(bus1)_id,outserv,cpZone,cpArea,cpGrid,cpSubstat,typ_id,GPSlat,GPSlon,Inom,av_mode,plini,qlini,slini,coslini,scale0,mode_inp,phtech
SSAA Las Damas,ZLDAMK-D1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Las Damas.ElmSite\SSAA Las Damas.ElmLod,WLDAMK(6),,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Las Damas.ElmSite\ZLDAMK.ElmSubstat\WLDAMK(6).ElmTerm,0,SUR PROFUNDO,SUR,SUR 69 kV,,,0.0,0.0,0.002065591048449278,constq,0.03999999910593033,0.019999999552965164,0.04472135752439499,0.8944272398948669,1.0,PQ,3PH-'D'
Demanda Las Damas,ZLDAMK-D2,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Las Damas.ElmSite\Demanda Las Damas.ElmLod,WLDAMK(5),,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Las Damas.ElmSite\ZLDAMK.ElmSubstat\WLDAMK(5).ElmTerm,0,SUR PROFUNDO,SUR,SUR 69 kV,,,0.0,0.0,0.3833884298801422,constq,8.020000457763672,2.140000104904175,8.300602912902832,0.9661949276924133,1.0,PQ,3PH-'D'
Demanda Zona Franca Barahona,ZZBARF-D1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Zona Franca Barahona.ElmLod,69 kV ZF Barahona,WZBARF,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV ZF Barahona.ElmTerm,0,SUR PROFUNDO,SUR,SUR 69 kV,,,0.0,0.0,0.011682333424687386,constq,1.2699999809265137,0.5799999833106995,1.3961732387542725,0.909629225730896,1.0,PQ,3PH-'D'
Demanda Neyba,ZNEYBF-D1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Neyba.ElmLod,69 kV Neiba,WNEYBF,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Neiba.ElmTerm,0,SUR PROFUNDO,SUR,SUR 69 kV,,,0.0,0.0,0.16629071533679962,constq,19.139999389648438,5.349999904632568,19.873653411865234,0.9630841016769409,1.0,PQ,3PH-'D'
Demanda Salinas,ZSALIF-D1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Salinas.ElmLod,69 kV Salinas,WSALIF,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Salinas.ElmTerm,0,SUR PROFUNDO,SUR,SUR 69 kV,,,0.0,0.0,0.01834731362760067,constq,2.119999885559082,0.5600000023841858,2.1927151679992676,0.9668377637863159,1.0,PQ,3PH-'D'
Demanda Vicente Noble,ZVNOBF-D1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Vicente Noble.ElmLod,69 kV Vicente Noble,WVNOBF,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Vicente Noble.ElmTerm,0,SUR PROFUNDO,SUR,SUR 69 kV,,,0.0,0.0,0.12355897575616837,constq,13.880000114440918,5.039999961853027,14.766718864440918,0.9399515390396118,1.0,PQ,3PH-'D'
SSAA Domingo Rodríguez,ZDRODL-D1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Domingo Rodríguez.ElmSite\SSAA Domingo Rodríguez.ElmLod,Terminal Domingo Rodríguez 2,WDRODL,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Domingo Rodríguez.ElmSite\Terminal Domingo Rodríguez 2.ElmTerm,1,SUR MEDIO,SUR,SUR 69 kV,,,0.0,0.0,0.0,constq,0.0,0.0,0.0,1.0,1.0,PQ,3PH-'D'
Demanda Las Matas Farfán,ZLMFAF-D1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Las Matas Farfán.ElmLod,69 kV Las Matas de Farfán,WLMFAF,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Las Matas de Farfán.ElmTerm,0,SUR MEDIO,SUR,SUR 69 kV,,,0.0,0.0,0.0638684406876564,constq,7.300000190734863,2.2300000190734863,7.633013725280762,0.9563719630241394,1.0,PQ,3PH-'D'
Demanda Elías Piña,ZEPINF-D1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Elías Piña.ElmLod,69 kV Elías Piña,WEPINF,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Elías Piña.ElmTerm,0,SUR MEDIO,SUR,SUR 69 kV,,,0.0,0.0,0.04649177938699722,constq,5.349999904632568,1.5,5.556302547454834,0.9628705382347107,1.0,PQ,3PH-'D'
Demanda Cemento Colón,ZCCOLF-D1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Cemento Colón.ElmLod,69 kV Cemento Colón(Argos),WCCOLF,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Cemento Colón(Argos).ElmTerm,0,SUR CERCANO,SUR,SUR 69 kV,,,0.0,0.0,0.024934837594628334,constq,2.799999952316284,1.0199999809265137,2.9800000190734863,0.9395973086357117,1.0,DEF,3PH-'D'
Demanda Yaguate,ZYAGUF-D1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Yaguate.ElmLod,Terminal Nizao-Najayo,WXNNAK,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Terminal Nizao-Najayo.ElmTerm,0,SUR CERCANO,SUR,SUR 69 kV,,,0.0,0.0,0.6847869753837585,constq,13.3100004196167,6.449999809265137,14.79049015045166,0.8999025821685791,1.0,DEF,3PH-'D'
Demanda Guanito 2,ZGUA2F-D1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Guanito 2.ElmLod,69 kV Guanito 2,WGUA2F,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Guanito 2.ElmTerm,0,SUR MEDIO,SUR,SUR 69 kV,,,0.0,0.0,0.019721688702702522,constq,2.1700000762939453,0.9200000166893005,2.356968641281128,0.9206741452217102,1.0,DEF,3PH-'D'
Demanda Acueducto INAPA SCN,ZAISCF-D1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Acueducto INAPA SCN.ElmLod,69 kV Acueducto INAPA SCN,WAISCF,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Acueducto INAPA SCN.ElmTerm,0,SUR CERCANO,SUR,SUR 69 kV,,,0.0,0.0,0.003373004961758852,constq,0.3700000047683716,0.1599999964237213,0.40311288833618164,0.9178570508956909,1.0,DEF,3PH-'D'
Demanda 2 Baní Matadero,ZBMATF-D2,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda 2 Baní Matadero.ElmLod,1,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\ZBMATF.ElmSubstat\1.ElmTerm,0,SUR CERCANO,SUR,SUR 69 kV,,,0.0,0.0,0.00023666566994506866,constq,0.019999999552965164,0.019999999552965164,0.02828427031636238,0.7071067690849304,1.0,DEF,3PH-'D'
Demanda Aeropuerto Barahona,ZABARF-D1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Aeropuerto Barahona.ElmLod,69kV Aeropuerto Barahona,WABARF,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69kV Aeropuerto Barahona.ElmTerm,0,SUR PROFUNDO,SUR,SUR 69 kV,,,0.0,0.0,0.0005613019457086921,constq,0.05999999865889549,0.029999999329447746,0.06708204001188278,0.8944271802902222,1.0,PQ,3PH-'D'
Demanda 2 LAFZID,ZLAFZF-D2,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda 2 LAFZID.ElmLod,4,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\ZPIISF9.ElmSubstat\4.ElmTerm,1,SUR CERCANO,SUR,SUR 69 kV,,,0.0,0.0,0.0,constq,0.0,0.0,0.0,1.0,1.0,PQ,3PH-'D'
Demanda SODOCAL,ZSODOF-D1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda SODOCAL.ElmLod,69 kV SODOCAL,WSODOF,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV SODOCAL.ElmTerm,0,SUR CERCANO,SUR,SUR 69 kV,,,0.0,0.0,0.002781450981274247,constq,0.3199999928474426,0.09000000357627869,0.3324154019355774,0.9626508951187134,1.0,PQ,3PH-'D'
Demanda Kilómetro 15 Azua,ZKQA1F-D1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Kilómetro 15 Azua.ElmLod,F3,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\km 15 de Azua.ElmSite\ZKQAZF.ElmSubstat\F3.ElmTerm,0,SUR MEDIO,SUR,SUR 69 kV,,,0.0,0.0,0.10414530336856842,constq,11.449999809265137,4.880000114440918,12.446561813354492,0.9199327230453491,1.0,PQ,3PH-'D'
Demanda Barahona Pueblo,ZBARAF-D1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Barahona Pueblo.ElmLod,1,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\ZBARAF.ElmSubstat\1.ElmTerm,0,SUR PROFUNDO,SUR,SUR 69 kV,,,0.0,0.0,0.23683896660804749,constq,27.260000228881836,7.619999885559082,28.304981231689453,0.9630813598632812,1.0,PQ,3PH-'D'
SSAA Canoa Solar,ZSCANK-D1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Canoa Solar.ElmSite\SSAA Canoa Solar.ElmLod,Terminal Canoa Solar,WSCANK,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Canoa Solar.ElmSite\Terminal Canoa Solar.ElmTerm,1,SUR PROFUNDO,SUR,SUR 69 kV,,,0.0,0.0,0.0,constq,0.0,0.0,0.0,1.0,1.0,DEF,3PH-'D'
Demanda Vallejuelo,ZVALLF-D1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Vallejuelo.ElmLod,69 kV Vallejuelo,WVALLF,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Vallejuelo.ElmTerm,0,SUR MEDIO,SUR,SUR 69 kV,,,0.0,0.0,0.016908973455429077,constq,1.8600000143051147,0.7900000214576721,2.0208168029785156,0.9204199314117432,1.0,DEF,3PH-'D'
Demanda Ojiva,ZOJIVF-D1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Ojiva.ElmLod,69 kV Ojiva,WOJIVF,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Ojiva.ElmTerm,0,SUR CERCANO,SUR,SUR 69 kV,,,0.0,0.0,0.012808948755264282,constq,1.5299999713897705,0.05000000074505806,1.5308167934417725,0.9994664192199707,1.0,DEF,3PH-'D'
Demanda Quita Coraza,ZQCORF-D1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Quita Coraza.ElmLod,69 kV Quita Coraza,WQCORF,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Quita Coraza.ElmTerm,0,SUR PROFUNDO,SUR,SUR 69 kV,,,0.0,0.0,0.018930479884147644,constq,2.0799999237060547,0.8899999856948853,2.2624101638793945,0.9193735122680664,1.0,DEF,3PH-'D'
Demanda 2 Cítricos Nacionales,ZCINAF-D2,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda 2 Cítricos Nacionales.ElmLod,1,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\ZCINAF.ElmSubstat\1.ElmTerm,1,SUR CERCANO,SUR,SUR 69 kV,,,0.0,0.0,0.0,constq,0.0,0.0,0.0,1.0,1.0,DEF,3PH-'D'
Demanda 2 REFIDOMSA,ZREFIF-D2,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda 2 REFIDOMSA.ElmLod,WRPETF(3),,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\ZRPETF.ElmSubstat\WRPETF(3).ElmTerm,0,SUR CERCANO,SUR,SUR 69 kV,,,0.0,0.0,0.00230824900791049,constq,0.1899999976158142,0.20000000298023224,0.27586230635643005,0.688749372959137,1.0,DEF,3PH-'D'
Demanda Khoury Industrial,ZKINDF-D1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda Khoury Industrial.ElmLod,69 kV Khoury Industrial,WKINDF,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Khoury Industrial.ElmTerm,0,SUR PROFUNDO,SUR,SUR 69 kV,,,0.0,0.0,0.07065277546644211,constq,7.590000152587891,3.700000047683716,8.443819999694824,0.898882269859314,1.0,DEF,3PH-'D'
Demanda 2 Baní Pueblo,ZBANIF-D2,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda 2 Baní Pueblo.ElmLod,69 kV Baní Pueblo,WBANIF,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Baní Pueblo.ElmTerm,0,SUR CERCANO,SUR,SUR 69 kV,,,0.0,0.0,0.15613558888435364,constq,18.65999984741211,0.0,18.65999984741211,1.0,1.0,DEF,3PH-'D'
Demanda 2 Madre Vieja,ZMVIEF-D2,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda 2 Madre Vieja.ElmLod,69 kV Madre Vieja,WMVIEF,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Madre Vieja.ElmTerm,0,SUR CERCANO,SUR,SUR 69 kV,,,0.0,0.0,0.10805673152208328,constq,11.739999771118164,5.380000114440918,12.914022445678711,0.9090893268585205,1.0,DEF,3PH-'D'
Demanda 2 Villa Altagracia,ZVALTF-D2,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Demanda 2 Villa Altagracia.ElmLod,WVALTF(2),,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\ZVALTF.ElmSubstat\WVALTF(2).ElmTerm,1,SUR CERCANO,SUR,SUR 69 kV,,,0.0,0.0,0.0,constq,0.0,0.0,0.0,1.0,1.0,DEF,3PH-'D'
SSAA PF LUCILA,ZXLUCK-D1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Lucila.ElmSite\SSAA PF LUCILA.ElmLod,Terminal Lucila,WXLUCK,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Lucila.ElmSite\Terminal Lucila.ElmTerm,1,SUR CERCANO,SUR,SUR 69 kV,,,0.0,0.0,0.0,constq,0.0,0.0,0.0,1.0,1.0,DEF,3PH-'D'
69 kV Jimaní D1,WJIBPE-D1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Jimaní D1.ElmLod,2,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\ZJIMAN.ElmSubstat\2.ElmTerm,0,SUR PROFUNDO,SUR,SUR 69 kV,,,0.0,0.0,0.0,constq,0.0,0.0,0.0,1.0,1.0,DEF,3PH-'D'
SSAA Haina TG,ZHAIGK-D1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Haina.ElmSite\SSAA Haina TG.ElmLod,Terminal Haina TG,WHAIGK,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Haina.ElmSite\Terminal Haina TG.ElmTerm,1,SUR CERCANO,SUR,SUR 138 kV,,,0.0,0.0,0.0,constq,0.0,0.0,0.0,1.0,1.0,PQ,3PH-'D'
SSAA Valdesia,ZVALDE-D1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Valdesia.ElmSite\SSAA Valdesia.ElmLod,Terminal Las Barías,WLBARK,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Valdesia.ElmSite\Terminal Las Barías.ElmTerm,1,SUR CERCANO,SUR,SUR 138 kV,,,0.0,0.0,0.0,constq,0.0,0.0,0.0,1.0,1.0,PQ,3PH-'D'
Demanda Valdesia,ZVALDE-D2,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Valdesia.ElmSite\Demanda Valdesia.ElmLod,Terminal Las Barías,WLBARK,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Valdesia.ElmSite\Terminal Las Barías.ElmTerm,0,SUR CERCANO,SUR,SUR 138 kV,,,0.0,0.0,0.02060232125222683,constq,0.44999998807907104,0.20000000298023224,0.49244287610054016,0.9138115644454956,1.0,PQ,3PH-'D'
SSAA Barahona Carbón,ZBARCK-D1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Barahona Carbón.ElmSite\SSAA Barahona Carbón.ElmLod,Terminal Barahona Carbón,WBCARK,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Barahona Carbón.ElmSite\Terminal Barahona Carbón.ElmTerm,0,SUR PROFUNDO,SUR,SUR 138 kV,,,0.0,0.0,0.1728246957063675,constq,3.799999952316284,1.6200000047683716,4.130908012390137,0.9198945760726929,1.0,PQ,3PH-'D'
SSAA Jigüey 1,ZJIG1K-D1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Jiguey.ElmSite\SSAA Jigüey 1.ElmLod,Terminal Jigüey 1,WJIG1K,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Jiguey.ElmSite\Terminal Jigüey 1.ElmTerm,0,SUR CERCANO,SUR,SUR 138 kV,,,0.0,0.0,0.061856500804424286,constq,1.3600000143051147,0.5799999833106995,1.4785127639770508,0.9198432564735413,1.0,PQ,3PH-'D'
SSAA Jigüey 2,ZJIG2K-D1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Jiguey.ElmSite\SSAA Jigüey 2.ElmLod,Terminal Jigüey 2,WJIG2K,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Jiguey.ElmSite\Terminal Jigüey 2.ElmTerm,0,SUR CERCANO,SUR,SUR 138 kV,,,0.0,0.0,0.06597653031349182,constq,1.4500000476837158,0.6200000047683716,1.5769909620285034,0.9194726347923279,1.0,DEF,3PH-'D'
SSAA Aguacate 2,ZAGU2K-D1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\SSAA Aguacate 2.ElmLod,Terminal Aguacate 2,WAGU2K,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\Terminal Aguacate 2.ElmTerm,0,SUR CERCANO,SUR,SUR 138 kV,,,0.0,0.0,0.02455584704875946,constq,0.5400000214576721,0.23000000417232513,0.5869412422180176,0.9200239777565002,1.0,PQ,3PH-'D'
SSAA Aguacate 1,ZAGU1K-D1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\SSAA Aguacate 1.ElmLod,Terminal Aguacate 1,WAGU1K,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Aguacate.ElmSite\Terminal Aguacate 1.ElmTerm,0,SUR CERCANO,SUR,SUR 138 kV,,,0.0,0.0,0.0226886048913002,constq,0.5,0.20999999344348907,0.5423098802566528,0.9219821095466614,1.0,DEF,3PH-'D'
SSAA Monte Río Grupo 1,ZMRI1K-D1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Monte Río.ElmSite\SSAA Monte Río Grupo 1.ElmLod,Terminal Monte Río 1,WMRI1K,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Monte Río.ElmSite\Terminal Monte Río 1.ElmTerm,0,SUR MEDIO,SUR,SUR 138 kV,,,0.0,0.0,0.04685927927494049,constq,1.0299999713897705,0.4399999976158142,1.1200445890426636,0.9196062088012695,1.0,DEF,3PH-'D'
SSAA Monte Río Grupo 3,ZMRI3K-D1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Monte Río.ElmSite\SSAA Monte Río Grupo 3.ElmLod,Terminal Monte Río 3,WMRI3K,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Monte Río.ElmSite\Terminal Monte Río 3.ElmTerm,0,SUR MEDIO,SUR,SUR 138 kV,,,0.0,0.0,0.04048686474561691,constq,0.8899999856948853,0.3799999952316284,0.9677292704582214,0.9196786880493164,1.0,DEF,3PH-'D'
SSAA Itabo 2,ZITA2K-D1,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo.ElmSite\SSAA Itabo 2.ElmLod,Terminal Itabo 2,WITA2K,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo.ElmSite\Terminal Itabo 2.ElmTerm,1,SUR CERCANO,SUR,SUR 138 kV,,,0.0,0.0,0.0,constq,0.0,0.0,0.0,1.0,1.0,PQ,3PH-'D'
