loc_name,for_name,ruta,outserv,cpZone,cpArea,cpGrid,cpSubstat,typ_id,Inom
Meas_1,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L2.ElmTerm\Cub_1.StaCubic\ZLMINE_ZLMI5E-L1-7SD610.ElmRelay\Meas_1.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,Meas_1,1.0
Meas_2,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L2.ElmTerm\Cub_1.StaCubic\ZLMINE_ZLMI5E-L1-7SD610.ElmRelay\Meas_2.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,Meas_2,1.0
Diff RMS meas,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L2.ElmTerm\Cub_1.StaCubic\ZLMINE_ZLMI5E-L1-7SD610.ElmRelay\Diff RMS meas.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,Diff RMS meas,1.0
MeasPhase,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L2.ElmTerm\Cub_1.StaCubic\ZLMINE_ZLMI5E-L1-7SJ80.ElmRelay\MeasPhase.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,MeasPhase,1.0
Meas0Seq,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L2.ElmTerm\Cub_1.StaCubic\ZLMINE_ZLMI5E-L1-7SJ80.ElmRelay\Meas0Seq.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,Meas0Seq,1.0
MeasSeq,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L2.ElmTerm\Cub_1.StaCubic\ZLMINE_ZLMI5E-L1-7SJ80.ElmRelay\MeasSeq.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,MeasSeq,0.0
Meas_1,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\R1.ElmTerm\Cub_1.StaCubic\ZLMINE_ZHNSAE-L2-7SD52.ElmRelay\Meas_1.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,Meas_1,1.0
Meas_1_2nd-H,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\R1.ElmTerm\Cub_1.StaCubic\ZLMINE_ZHNSAE-L2-7SD52.ElmRelay\Meas_1_2nd-H.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,Meas_1_2nd-H,1.0
Meas_2,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\R1.ElmTerm\Cub_1.StaCubic\ZLMINE_ZHNSAE-L2-7SD52.ElmRelay\Meas_2.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,Meas_2,1.0
Meas_2_2nd-H,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\R1.ElmTerm\Cub_1.StaCubic\ZLMINE_ZHNSAE-L2-7SD52.ElmRelay\Meas_2_2nd-H.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,Meas_2_2nd-H,1.0
Diff RMS meas,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\R1.ElmTerm\Cub_1.StaCubic\ZLMINE_ZHNSAE-L2-7SD52.ElmRelay\Diff RMS meas.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,Diff RMS meas,1.0
Measurement,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\R1.ElmTerm\Cub_1.StaCubic\ZLMINE_ZHNSAE-L2-7SD52.ElmRelay\Distance/Overcurrent/Voltage.ElmRelay\Measurement.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,Measurement,1.0
Meas. Sequence,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\R1.ElmTerm\Cub_1.StaCubic\ZLMINE_ZHNSAE-L2-7SD52.ElmRelay\Distance/Overcurrent/Voltage.ElmRelay\Meas. Sequence.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,Meas. Sequence,1.0
Meas_Delta,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\R1.ElmTerm\Cub_1.StaCubic\ZLMINE_ZHNSAE-L2-7SD52.ElmRelay\Distance/Overcurrent/Voltage.ElmRelay\Meas_Delta.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,Meas_Delta,1.0
Meas_I0mut,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\R1.ElmTerm\Cub_1.StaCubic\ZLMINE_ZHNSAE-L2-7SD52.ElmRelay\Distance/Overcurrent/Voltage.ElmRelay\Meas_I0mut.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,Meas_I0mut,1.0
MeasPhase,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\R1.ElmTerm\Cub_1.StaCubic\ZLMINE_ZHNSAE-L2-7SJ62.ElmRelay\MeasPhase.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,MeasPhase,1.0
Meas0Seq,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\R1.ElmTerm\Cub_1.StaCubic\ZLMINE_ZHNSAE-L2-7SJ62.ElmRelay\Meas0Seq.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,Meas0Seq,1.0
MeasSeq,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\R1.ElmTerm\Cub_1.StaCubic\ZLMINE_ZHNSAE-L2-7SJ62.ElmRelay\MeasSeq.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,MeasSeq,0.0
Meas_1,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\R3.ElmTerm\Cub_1.StaCubic\ZLMINE_ZLMI6E-L1-7SJD610.ElmRelay\Meas_1.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,Meas_1,1.0
Meas_2,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\R3.ElmTerm\Cub_1.StaCubic\ZLMINE_ZLMI6E-L1-7SJD610.ElmRelay\Meas_2.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,Meas_2,1.0
Diff RMS meas,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\R3.ElmTerm\Cub_1.StaCubic\ZLMINE_ZLMI6E-L1-7SJD610.ElmRelay\Diff RMS meas.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,Diff RMS meas,1.0
MeasPhase,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\R3.ElmTerm\Cub_1.StaCubic\ZLMINE_ZLMI7E-L1-7SJ80.ElmRelay\MeasPhase.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,MeasPhase,1.0
Meas0Seq,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\R3.ElmTerm\Cub_1.StaCubic\ZLMINE_ZLMI7E-L1-7SJ80.ElmRelay\Meas0Seq.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,Meas0Seq,1.0
MeasSeq,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\R3.ElmTerm\Cub_1.StaCubic\ZLMINE_ZLMI7E-L1-7SJ80.ElmRelay\MeasSeq.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,MeasSeq,0.0
Measurement,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L5.ElmTerm\Cub_1.StaCubic\ZLM11E_ZLISAE-L1-7SA6.ElmRelay\Measurement.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,Measurement,1.0
Measurement Delta,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L5.ElmTerm\Cub_1.StaCubic\ZLM11E_ZLISAE-L1-7SA6.ElmRelay\Measurement Delta.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,Measurement Delta,1.0
Measurement Seq,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L5.ElmTerm\Cub_1.StaCubic\ZLM11E_ZLISAE-L1-7SA6.ElmRelay\Measurement Seq.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,Measurement Seq,1.0
Measurement I4,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L5.ElmTerm\Cub_1.StaCubic\ZLM11E_ZLISAE-L1-7SA6.ElmRelay\Measurement I4.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,Measurement I4,1.0
MeasPhase,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L5.ElmTerm\Cub_1.StaCubic\ZLM11E_ZLISAE-L1-7SJ62.ElmRelay\MeasPhase.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,MeasPhase,5.0
Meas0Seq,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L5.ElmTerm\Cub_1.StaCubic\ZLM11E_ZLISAE-L1-7SJ62.ElmRelay\Meas0Seq.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,Meas0Seq,5.0
MeasSeq,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L5.ElmTerm\Cub_1.StaCubic\ZLM11E_ZLISAE-L1-7SJ62.ElmRelay\MeasSeq.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,MeasSeq,0.0
Measurement,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L6.ElmTerm\Cub_1.StaCubic\ZLM11E_ZHNS2E-L1-7SD52.ElmRelay\Distance/Overcurrent/Voltage.ElmRelay\Measurement.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,Measurement,1.0
Meas. Sequence,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L6.ElmTerm\Cub_1.StaCubic\ZLM11E_ZHNS2E-L1-7SD52.ElmRelay\Distance/Overcurrent/Voltage.ElmRelay\Meas. Sequence.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,Meas. Sequence,1.0
Meas_Delta,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L6.ElmTerm\Cub_1.StaCubic\ZLM11E_ZHNS2E-L1-7SD52.ElmRelay\Distance/Overcurrent/Voltage.ElmRelay\Meas_Delta.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,Meas_Delta,1.0
Meas_I0mut,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L6.ElmTerm\Cub_1.StaCubic\ZLM11E_ZHNS2E-L1-7SD52.ElmRelay\Distance/Overcurrent/Voltage.ElmRelay\Meas_I0mut.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,Meas_I0mut,1.0
Meas_1,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L6.ElmTerm\Cub_1.StaCubic\ZLM11E_ZHNS2E-L1-7SD52.ElmRelay\Meas_1.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,Meas_1,1.0
Meas_1_2nd-H,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L6.ElmTerm\Cub_1.StaCubic\ZLM11E_ZHNS2E-L1-7SD52.ElmRelay\Meas_1_2nd-H.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,Meas_1_2nd-H,1.0
Meas_2,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L6.ElmTerm\Cub_1.StaCubic\ZLM11E_ZHNS2E-L1-7SD52.ElmRelay\Meas_2.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,Meas_2,1.0
Meas_2_2nd-H,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L6.ElmTerm\Cub_1.StaCubic\ZLM11E_ZHNS2E-L1-7SD52.ElmRelay\Meas_2_2nd-H.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,Meas_2_2nd-H,1.0
Diff RMS meas,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L6.ElmTerm\Cub_1.StaCubic\ZLM11E_ZHNS2E-L1-7SD52.ElmRelay\Diff RMS meas.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,Diff RMS meas,1.0
Meas0Seq,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L6.ElmTerm\Cub_1.StaCubic\ZLM11E_ZHNS2E-L1-7SJ62.ElmRelay\Meas0Seq.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,Meas0Seq,1.0
MeasPhase,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L6.ElmTerm\Cub_1.StaCubic\ZLM11E_ZHNS2E-L1-7SJ62.ElmRelay\MeasPhase.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,MeasPhase,1.0
MeasSeq,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L6.ElmTerm\Cub_1.StaCubic\ZLM11E_ZHNS2E-L1-7SJ62.ElmRelay\MeasSeq.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,MeasSeq,0.0
Meas_1,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L8.ElmTerm\Cub_1.StaCubic\ZLMINE_ZLMI7E-L1-7SD610.ElmRelay\Meas_1.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,Meas_1,1.0
Meas_2,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L8.ElmTerm\Cub_1.StaCubic\ZLMINE_ZLMI7E-L1-7SD610.ElmRelay\Meas_2.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,Meas_2,1.0
Diff RMS meas,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L8.ElmTerm\Cub_1.StaCubic\ZLMINE_ZLMI7E-L1-7SD610.ElmRelay\Diff RMS meas.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,Diff RMS meas,1.0
MeasPhase,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L8.ElmTerm\Cub_1.StaCubic\ZLMINE_ZLMI7E-L1-7SJ80.ElmRelay\MeasPhase.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,MeasPhase,1.0
Meas0Seq,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L8.ElmTerm\Cub_1.StaCubic\ZLMINE_ZLMI7E-L1-7SJ80.ElmRelay\Meas0Seq.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,Meas0Seq,1.0
MeasSeq,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\L8.ElmTerm\Cub_1.StaCubic\ZLMINE_ZLMI7E-L1-7SJ80.ElmRelay\MeasSeq.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,MeasSeq,0.0
Measurement,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\R5.ElmTerm\Cub_1.StaCubic\ZLMINE_ZTIM2E-L1-7SA511.ElmRelay\Measurement.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,Measurement,1.0
Delta Measure,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\R5.ElmTerm\Cub_1.StaCubic\ZLMINE_ZTIM2E-L1-7SA511.ElmRelay\Delta Measure.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,Delta Measure,1.0
MeasI0mut,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\R5.ElmTerm\Cub_1.StaCubic\ZLMINE_ZTIM2E-L1-7SA511.ElmRelay\MeasI0mut.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,MeasI0mut,1.0
Measure,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\R5.ElmTerm\Cub_1.StaCubic\ZLMINE_ZTIM2E-L1-7SJ512.ElmRelay\Measure.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,Measure,1.0
SEF-M,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLMINE.ElmSubstat\R5.ElmTerm\Cub_1.StaCubic\ZLMINE_ZTIM2E-L1-7SJ512.ElmRelay\SEF-M.RelMeasure,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,ZLMINE,SEF-M,1.0
Measure,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLISAE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZLISAE_ZAHO1E-L1-7SA522.ElmRelay\Measure.RelMeasure,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZLISAE,Measure,5.0
Meas_Delta,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLISAE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZLISAE_ZAHO1E-L1-7SA522.ElmRelay\Meas_Delta.RelMeasure,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZLISAE,Meas_Delta,5.0
Meas_I0mut,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLISAE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZLISAE_ZAHO1E-L1-7SA522.ElmRelay\Meas_I0mut.RelMeasure,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZLISAE,Meas_I0mut,5.0
MeasPhase,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLISAE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZLISAE_ZAHO1E-L1-7SJ62.ElmRelay\MeasPhase.RelMeasure,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZLISAE,MeasPhase,5.0
Meas0Seq,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLISAE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZLISAE_ZAHO1E-L1-7SJ62.ElmRelay\Meas0Seq.RelMeasure,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZLISAE,Meas0Seq,5.0
MeasSeq,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLISAE.ElmSubstat\1.ElmTerm\Cub_1.StaCubic\ZLISAE_ZAHO1E-L1-7SJ62.ElmRelay\MeasSeq.RelMeasure,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZLISAE,MeasSeq,0.0
MeasPhase,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLISAE.ElmSubstat\4.ElmTerm\Cub_1.StaCubic\ZLISAE_ZLM11E-L1-7SJ62.ElmRelay\MeasPhase.RelMeasure,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZLISAE,MeasPhase,5.0
Meas0Seq,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLISAE.ElmSubstat\4.ElmTerm\Cub_1.StaCubic\ZLISAE_ZLM11E-L1-7SJ62.ElmRelay\Meas0Seq.RelMeasure,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZLISAE,Meas0Seq,5.0
MeasSeq,,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\ZLISAE.ElmSubstat\4.ElmTerm\Cub_1.StaCubic\ZLISAE_ZLM11E-L1-7SJ62.ElmRelay\MeasSeq.RelMeasure,0,DISTRITO NACIONAL,CENTRAL,CENTRAL 138 kV,ZLISAE,MeasSeq,0.0
