load_id,load_id_source,time_block_group,time_block_id,time_block_order,hour_block_start_label,snapshot_id,p_set_mw,source_sheet,aggregation_row_count,load_id_raw_examples,bus_resolution_method_examples
WAPERF,resolved_bus_id,load_blocks_pdemanda_24h,h_17,17,16:00,h_17,12.481990329604177,PDemanda,1,ZAPERF-D1,unique_bus_in_demanda_smc
WAPERF,resolved_bus_id,load_blocks_pdemanda_24h,h_18,18,17:00,h_18,13.408228444728643,PDemanda,1,ZAPERF-D1,unique_bus_in_demanda_smc
WAPERF,resolved_bus_id,load_blocks_pdemanda_24h,h_19,19,18:00,h_19,12.30919675309373,PDemanda,1,ZAPERF-D1,unique_bus_in_demanda_smc
WAPERF,resolved_bus_id,load_blocks_pdemanda_24h,h_20,20,19:00,h_20,13.569077193961727,PDemanda,1,ZAPERF-D1,unique_bus_in_demanda_smc
WAPERF,resolved_bus_id,load_blocks_pdemanda_24h,h_21,21,20:00,h_21,14.423163772298988,PDemanda,1,ZAPERF-D1,unique_bus_in_demanda_smc
WAPERF,resolved_bus_id,load_blocks_pdemanda_24h,h_22,22,21:00,h_22,14.637175386357416,PDemanda,1,ZAPERF-D1,unique_bus_in_demanda_smc
WAPERF,resolved_bus_id,load_blocks_pdemanda_24h,h_23,23,22:00,h_23,15.518760985096755,PDemanda,1,ZAPERF-D1,unique_bus_in_demanda_smc
WAPERF,resolved_bus_id,load_blocks_pdemanda_24h,h_24,24,23:00,h_24,15.13288799556781,PDemanda,1,ZAPERF-D1,unique_bus_in_demanda_smc
WAPFAF,resolved_bus_id,load_blocks_pdemanda_24h,h_01,1,00:00,h_01,0.035643852,PDemanda,1,ZAPFAF-D1,unique_bus_in_demanda_smc
WAPFAF,resolved_bus_id,load_blocks_pdemanda_24h,h_02,2,01:00,h_02,0.053119626,PDemanda,1,ZAPFAF-D1,unique_bus_in_demanda_smc
WAPFAF,resolved_bus_id,load_blocks_pdemanda_24h,h_03,3,02:00,h_03,0.055599321,PDemanda,1,ZAPFAF-D1,unique_bus_in_demanda_smc
WAPFAF,resolved_bus_id,load_blocks_pdemanda_24h,h_04,4,03:00,h_04,0.057929641,PDemanda,1,ZAPFAF-D1,unique_bus_in_demanda_smc
WAPFAF,resolved_bus_id,load_blocks_pdemanda_24h,h_05,5,04:00,h_05,0.060468826,PDemanda,1,ZAPFAF-D1,unique_bus_in_demanda_smc
WAPFAF,resolved_bus_id,load_blocks_pdemanda_24h,h_06,6,05:00,h_06,0.060748067,PDemanda,1,ZAPFAF-D1,unique_bus_in_demanda_smc
WAPFAF,resolved_bus_id,load_blocks_pdemanda_24h,h_07,7,06:00,h_07,0.089269306,PDemanda,1,ZAPFAF-D1,unique_bus_in_demanda_smc
WAPFAF,resolved_bus_id,load_blocks_pdemanda_24h,h_08,8,07:00,h_08,0.356735093,PDemanda,1,ZAPFAF-D1,unique_bus_in_demanda_smc
WAPFAF,resolved_bus_id,load_blocks_pdemanda_24h,h_09,9,08:00,h_09,0.397133145,PDemanda,1,ZAPFAF-D1,unique_bus_in_demanda_smc
WAPFAF,resolved_bus_id,load_blocks_pdemanda_24h,h_10,10,09:00,h_10,0.404685132,PDemanda,1,ZAPFAF-D1,unique_bus_in_demanda_smc
WAPFAF,resolved_bus_id,load_blocks_pdemanda_24h,h_11,11,10:00,h_11,0.38088177,PDemanda,1,ZAPFAF-D1,unique_bus_in_demanda_smc
WAPFAF,resolved_bus_id,load_blocks_pdemanda_24h,h_12,12,11:00,h_12,0.342577643,PDemanda,1,ZAPFAF-D1,unique_bus_in_demanda_smc
WAPFAF,resolved_bus_id,load_blocks_pdemanda_24h,h_13,13,12:00,h_13,0.359743644,PDemanda,1,ZAPFAF-D1,unique_bus_in_demanda_smc
WAPFAF,resolved_bus_id,load_blocks_pdemanda_24h,h_14,14,13:00,h_14,0.342732763,PDemanda,1,ZAPFAF-D1,unique_bus_in_demanda_smc
WAPFAF,resolved_bus_id,load_blocks_pdemanda_24h,h_15,15,14:00,h_15,0.325483721,PDemanda,1,ZAPFAF-D1,unique_bus_in_demanda_smc
WAPFAF,resolved_bus_id,load_blocks_pdemanda_24h,h_16,16,15:00,h_16,0.27094004,PDemanda,1,ZAPFAF-D1,unique_bus_in_demanda_smc
WAPFAF,resolved_bus_id,load_blocks_pdemanda_24h,h_17,17,16:00,h_17,0.122595898,PDemanda,1,ZAPFAF-D1,unique_bus_in_demanda_smc
WAPFAF,resolved_bus_id,load_blocks_pdemanda_24h,h_18,18,17:00,h_18,0.101902632,PDemanda,1,ZAPFAF-D1,unique_bus_in_demanda_smc
WAPFAF,resolved_bus_id,load_blocks_pdemanda_24h,h_19,19,18:00,h_19,0.08195712,PDemanda,1,ZAPFAF-D1,unique_bus_in_demanda_smc
WAPFAF,resolved_bus_id,load_blocks_pdemanda_24h,h_20,20,19:00,h_20,0.078507988,PDemanda,1,ZAPFAF-D1,unique_bus_in_demanda_smc
WAPFAF,resolved_bus_id,load_blocks_pdemanda_24h,h_21,21,20:00,h_21,0.056126426,PDemanda,1,ZAPFAF-D1,unique_bus_in_demanda_smc
WAPFAF,resolved_bus_id,load_blocks_pdemanda_24h,h_22,22,21:00,h_22,0.054500096,PDemanda,1,ZAPFAF-D1,unique_bus_in_demanda_smc
WAPFAF,resolved_bus_id,load_blocks_pdemanda_24h,h_23,23,22:00,h_23,0.054069232,PDemanda,1,ZAPFAF-D1,unique_bus_in_demanda_smc
WAPFAF,resolved_bus_id,load_blocks_pdemanda_24h,h_24,24,23:00,h_24,0.051974628,PDemanda,1,ZAPFAF-D1,unique_bus_in_demanda_smc
WAQUIF,resolved_bus_id,load_blocks_pdemanda_24h,h_01,1,00:00,h_01,0.007343052194009278,PDemanda,1,ZAQUIF-D1,unique_bus_in_demanda_smc
WAQUIF,resolved_bus_id,load_blocks_pdemanda_24h,h_02,2,01:00,h_02,0.007221918678288513,PDemanda,1,ZAQUIF-D1,unique_bus_in_demanda_smc
WAQUIF,resolved_bus_id,load_blocks_pdemanda_24h,h_03,3,02:00,h_03,0.00718350936102067,PDemanda,1,ZAQUIF-D1,unique_bus_in_demanda_smc
WAQUIF,resolved_bus_id,load_blocks_pdemanda_24h,h_04,4,03:00,h_04,0.007118704561583852,PDemanda,1,ZAQUIF-D1,unique_bus_in_demanda_smc
WAQUIF,resolved_bus_id,load_blocks_pdemanda_24h,h_05,5,04:00,h_05,0.007046992481776311,PDemanda,1,ZAQUIF-D1,unique_bus_in_demanda_smc
WAQUIF,resolved_bus_id,load_blocks_pdemanda_24h,h_06,6,05:00,h_06,0.05760478606979265,PDemanda,1,ZAQUIF-D1,unique_bus_in_demanda_smc
WAQUIF,resolved_bus_id,load_blocks_pdemanda_24h,h_07,7,06:00,h_07,0.3495636690113009,PDemanda,1,ZAQUIF-D1,unique_bus_in_demanda_smc
WAQUIF,resolved_bus_id,load_blocks_pdemanda_24h,h_08,8,07:00,h_08,0.4096702302312962,PDemanda,1,ZAQUIF-D1,unique_bus_in_demanda_smc
WAQUIF,resolved_bus_id,load_blocks_pdemanda_24h,h_09,9,08:00,h_09,0.5605319482972931,PDemanda,1,ZAQUIF-D1,unique_bus_in_demanda_smc
WAQUIF,resolved_bus_id,load_blocks_pdemanda_24h,h_10,10,09:00,h_10,0.2727826540237553,PDemanda,1,ZAQUIF-D1,unique_bus_in_demanda_smc
WAQUIF,resolved_bus_id,load_blocks_pdemanda_24h,h_11,11,10:00,h_11,0.26971526739976126,PDemanda,1,ZAQUIF-D1,unique_bus_in_demanda_smc
WAQUIF,resolved_bus_id,load_blocks_pdemanda_24h,h_12,12,11:00,h_12,0.27586821593130667,PDemanda,1,ZAQUIF-D1,unique_bus_in_demanda_smc
WAQUIF,resolved_bus_id,load_blocks_pdemanda_24h,h_13,13,12:00,h_13,0.24868129081421106,PDemanda,1,ZAQUIF-D1,unique_bus_in_demanda_smc
WAQUIF,resolved_bus_id,load_blocks_pdemanda_24h,h_14,14,13:00,h_14,0.2845564387692728,PDemanda,1,ZAQUIF-D1,unique_bus_in_demanda_smc
WAQUIF,resolved_bus_id,load_blocks_pdemanda_24h,h_15,15,14:00,h_15,0.4702267577775101,PDemanda,1,ZAQUIF-D1,unique_bus_in_demanda_smc
WAQUIF,resolved_bus_id,load_blocks_pdemanda_24h,h_16,16,15:00,h_16,0.33197771207462945,PDemanda,1,ZAQUIF-D1,unique_bus_in_demanda_smc
WAQUIF,resolved_bus_id,load_blocks_pdemanda_24h,h_17,17,16:00,h_17,0.2731357373817916,PDemanda,1,ZAQUIF-D1,unique_bus_in_demanda_smc
WAQUIF,resolved_bus_id,load_blocks_pdemanda_24h,h_18,18,17:00,h_18,0.29253777176569656,PDemanda,1,ZAQUIF-D1,unique_bus_in_demanda_smc
WAQUIF,resolved_bus_id,load_blocks_pdemanda_24h,h_19,19,18:00,h_19,0.1989963888821719,PDemanda,1,ZAQUIF-D1,unique_bus_in_demanda_smc
WAQUIF,resolved_bus_id,load_blocks_pdemanda_24h,h_20,20,19:00,h_20,0.0067056071846363875,PDemanda,1,ZAQUIF-D1,unique_bus_in_demanda_smc
WAQUIF,resolved_bus_id,load_blocks_pdemanda_24h,h_21,21,20:00,h_21,0.007196745773744733,PDemanda,1,ZAQUIF-D1,unique_bus_in_demanda_smc
WAQUIF,resolved_bus_id,load_blocks_pdemanda_24h,h_22,22,21:00,h_22,0.0074357694762258566,PDemanda,1,ZAQUIF-D1,unique_bus_in_demanda_smc
WAQUIF,resolved_bus_id,load_blocks_pdemanda_24h,h_23,23,22:00,h_23,0.007446399974760982,PDemanda,1,ZAQUIF-D1,unique_bus_in_demanda_smc
WAQUIF,resolved_bus_id,load_blocks_pdemanda_24h,h_24,24,23:00,h_24,0.007424823425666264,PDemanda,1,ZAQUIF-D1,unique_bus_in_demanda_smc
WASOEF,resolved_bus_id,load_blocks_pdemanda_24h,h_01,1,00:00,h_01,1.795038082,PDemanda,1,ZASOEF-D1,unique_bus_in_demanda_smc
WASOEF,resolved_bus_id,load_blocks_pdemanda_24h,h_02,2,01:00,h_02,1.821259386,PDemanda,1,ZASOEF-D1,unique_bus_in_demanda_smc
WASOEF,resolved_bus_id,load_blocks_pdemanda_24h,h_03,3,02:00,h_03,1.795519335,PDemanda,1,ZASOEF-D1,unique_bus_in_demanda_smc
WASOEF,resolved_bus_id,load_blocks_pdemanda_24h,h_04,4,03:00,h_04,1.771564855,PDemanda,1,ZASOEF-D1,unique_bus_in_demanda_smc
WASOEF,resolved_bus_id,load_blocks_pdemanda_24h,h_05,5,04:00,h_05,1.756562023,PDemanda,1,ZASOEF-D1,unique_bus_in_demanda_smc
WASOEF,resolved_bus_id,load_blocks_pdemanda_24h,h_06,6,05:00,h_06,1.723946487,PDemanda,1,ZASOEF-D1,unique_bus_in_demanda_smc
WASOEF,resolved_bus_id,load_blocks_pdemanda_24h,h_07,7,06:00,h_07,1.711052469,PDemanda,1,ZASOEF-D1,unique_bus_in_demanda_smc
WASOEF,resolved_bus_id,load_blocks_pdemanda_24h,h_08,8,07:00,h_08,1.73012585,PDemanda,1,ZASOEF-D1,unique_bus_in_demanda_smc
WASOEF,resolved_bus_id,load_blocks_pdemanda_24h,h_09,9,08:00,h_09,1.792288159,PDemanda,1,ZASOEF-D1,unique_bus_in_demanda_smc
WASOEF,resolved_bus_id,load_blocks_pdemanda_24h,h_10,10,09:00,h_10,1.859830848,PDemanda,1,ZASOEF-D1,unique_bus_in_demanda_smc
WASOEF,resolved_bus_id,load_blocks_pdemanda_24h,h_11,11,10:00,h_11,1.833498312,PDemanda,1,ZASOEF-D1,unique_bus_in_demanda_smc
WASOEF,resolved_bus_id,load_blocks_pdemanda_24h,h_12,12,11:00,h_12,1.87634278,PDemanda,1,ZASOEF-D1,unique_bus_in_demanda_smc
WASOEF,resolved_bus_id,load_blocks_pdemanda_24h,h_13,13,12:00,h_13,1.893547972,PDemanda,1,ZASOEF-D1,unique_bus_in_demanda_smc
WASOEF,resolved_bus_id,load_blocks_pdemanda_24h,h_14,14,13:00,h_14,1.875118914,PDemanda,1,ZASOEF-D1,unique_bus_in_demanda_smc
WASOEF,resolved_bus_id,load_blocks_pdemanda_24h,h_15,15,14:00,h_15,1.827715883,PDemanda,1,ZASOEF-D1,unique_bus_in_demanda_smc
WASOEF,resolved_bus_id,load_blocks_pdemanda_24h,h_16,16,15:00,h_16,1.798394961,PDemanda,1,ZASOEF-D1,unique_bus_in_demanda_smc
WASOEF,resolved_bus_id,load_blocks_pdemanda_24h,h_17,17,16:00,h_17,1.750889522,PDemanda,1,ZASOEF-D1,unique_bus_in_demanda_smc
WASOEF,resolved_bus_id,load_blocks_pdemanda_24h,h_18,18,17:00,h_18,1.630189752,PDemanda,1,ZASOEF-D1,unique_bus_in_demanda_smc
WASOEF,resolved_bus_id,load_blocks_pdemanda_24h,h_19,19,18:00,h_19,1.205713498,PDemanda,1,ZASOEF-D1,unique_bus_in_demanda_smc
WASOEF,resolved_bus_id,load_blocks_pdemanda_24h,h_20,20,19:00,h_20,1.193834658,PDemanda,1,ZASOEF-D1,unique_bus_in_demanda_smc
WASOEF,resolved_bus_id,load_blocks_pdemanda_24h,h_21,21,20:00,h_21,1.18885769,PDemanda,1,ZASOEF-D1,unique_bus_in_demanda_smc
WASOEF,resolved_bus_id,load_blocks_pdemanda_24h,h_22,22,21:00,h_22,1.197010096,PDemanda,1,ZASOEF-D1,unique_bus_in_demanda_smc
WASOEF,resolved_bus_id,load_blocks_pdemanda_24h,h_23,23,22:00,h_23,1.211693007,PDemanda,1,ZASOEF-D1,unique_bus_in_demanda_smc
WASOEF,resolved_bus_id,load_blocks_pdemanda_24h,h_24,24,23:00,h_24,1.225254973,PDemanda,1,ZASOEF-D1,unique_bus_in_demanda_smc
WAZUAF,resolved_bus_id,load_blocks_pdemanda_24h,h_01,1,00:00,h_01,21.4192686,PDemanda,1,ZAZUAF-D1,unique_bus_in_demanda_smc
WAZUAF,resolved_bus_id,load_blocks_pdemanda_24h,h_02,2,01:00,h_02,20.3907571,PDemanda,1,ZAZUAF-D1,unique_bus_in_demanda_smc
WAZUAF,resolved_bus_id,load_blocks_pdemanda_24h,h_03,3,02:00,h_03,19.85277817,PDemanda,1,ZAZUAF-D1,unique_bus_in_demanda_smc
WAZUAF,resolved_bus_id,load_blocks_pdemanda_24h,h_04,4,03:00,h_04,19.44031904,PDemanda,1,ZAZUAF-D1,unique_bus_in_demanda_smc
WAZUAF,resolved_bus_id,load_blocks_pdemanda_24h,h_05,5,04:00,h_05,19.13898896,PDemanda,1,ZAZUAF-D1,unique_bus_in_demanda_smc
WAZUAF,resolved_bus_id,load_blocks_pdemanda_24h,h_06,6,05:00,h_06,18.58273244,PDemanda,1,ZAZUAF-D1,unique_bus_in_demanda_smc
WAZUAF,resolved_bus_id,load_blocks_pdemanda_24h,h_07,7,06:00,h_07,17.83435297,PDemanda,1,ZAZUAF-D1,unique_bus_in_demanda_smc
WAZUAF,resolved_bus_id,load_blocks_pdemanda_24h,h_08,8,07:00,h_08,17.56893061,PDemanda,1,ZAZUAF-D1,unique_bus_in_demanda_smc
WAZUAF,resolved_bus_id,load_blocks_pdemanda_24h,h_09,9,08:00,h_09,18.43770929,PDemanda,1,ZAZUAF-D1,unique_bus_in_demanda_smc
WAZUAF,resolved_bus_id,load_blocks_pdemanda_24h,h_10,10,09:00,h_10,18.87055345,PDemanda,1,ZAZUAF-D1,unique_bus_in_demanda_smc
WAZUAF,resolved_bus_id,load_blocks_pdemanda_24h,h_11,11,10:00,h_11,19.38358989,PDemanda,1,ZAZUAF-D1,unique_bus_in_demanda_smc
WAZUAF,resolved_bus_id,load_blocks_pdemanda_24h,h_12,12,11:00,h_12,19.26691489,PDemanda,1,ZAZUAF-D1,unique_bus_in_demanda_smc
WAZUAF,resolved_bus_id,load_blocks_pdemanda_24h,h_13,13,12:00,h_13,20.23621807,PDemanda,1,ZAZUAF-D1,unique_bus_in_demanda_smc
WAZUAF,resolved_bus_id,load_blocks_pdemanda_24h,h_14,14,13:00,h_14,22.6413931,PDemanda,1,ZAZUAF-D1,unique_bus_in_demanda_smc
WAZUAF,resolved_bus_id,load_blocks_pdemanda_24h,h_15,15,14:00,h_15,22.20617584,PDemanda,1,ZAZUAF-D1,unique_bus_in_demanda_smc
WAZUAF,resolved_bus_id,load_blocks_pdemanda_24h,h_16,16,15:00,h_16,22.41446643,PDemanda,1,ZAZUAF-D1,unique_bus_in_demanda_smc
WAZUAF,resolved_bus_id,load_blocks_pdemanda_24h,h_17,17,16:00,h_17,20.4842109,PDemanda,1,ZAZUAF-D1,unique_bus_in_demanda_smc
WAZUAF,resolved_bus_id,load_blocks_pdemanda_24h,h_18,18,17:00,h_18,19.9786897,PDemanda,1,ZAZUAF-D1,unique_bus_in_demanda_smc
WAZUAF,resolved_bus_id,load_blocks_pdemanda_24h,h_19,19,18:00,h_19,19.5820701,PDemanda,1,ZAZUAF-D1,unique_bus_in_demanda_smc
WAZUAF,resolved_bus_id,load_blocks_pdemanda_24h,h_20,20,19:00,h_20,21.14807023,PDemanda,1,ZAZUAF-D1,unique_bus_in_demanda_smc
WAZUAF,resolved_bus_id,load_blocks_pdemanda_24h,h_21,21,20:00,h_21,21.93442438,PDemanda,1,ZAZUAF-D1,unique_bus_in_demanda_smc
WAZUAF,resolved_bus_id,load_blocks_pdemanda_24h,h_22,22,21:00,h_22,22.06339577,PDemanda,1,ZAZUAF-D1,unique_bus_in_demanda_smc
WAZUAF,resolved_bus_id,load_blocks_pdemanda_24h,h_23,23,22:00,h_23,22.21027131,PDemanda,1,ZAZUAF-D1,unique_bus_in_demanda_smc
WAZUAF,resolved_bus_id,load_blocks_pdemanda_24h,h_24,24,23:00,h_24,21.7117667,PDemanda,1,ZAZUAF-D1,unique_bus_in_demanda_smc
WBALDF,resolved_bus_id,load_blocks_pdemanda_24h,h_01,1,00:00,h_01,1.1437261625375181,PDemanda,1,ZBALDF-D1,unique_bus_in_demanda_smc
WBALDF,resolved_bus_id,load_blocks_pdemanda_24h,h_02,2,01:00,h_02,1.0406847318075234,PDemanda,1,ZBALDF-D1,unique_bus_in_demanda_smc
WBALDF,resolved_bus_id,load_blocks_pdemanda_24h,h_03,3,02:00,h_03,0.9911116986370111,PDemanda,1,ZBALDF-D1,unique_bus_in_demanda_smc
WBALDF,resolved_bus_id,load_blocks_pdemanda_24h,h_04,4,03:00,h_04,0.9601194693749369,PDemanda,1,ZBALDF-D1,unique_bus_in_demanda_smc
WBALDF,resolved_bus_id,load_blocks_pdemanda_24h,h_05,5,04:00,h_05,0.9374195713149324,PDemanda,1,ZBALDF-D1,unique_bus_in_demanda_smc
WBALDF,resolved_bus_id,load_blocks_pdemanda_24h,h_06,6,05:00,h_06,0.9440703477081335,PDemanda,1,ZBALDF-D1,unique_bus_in_demanda_smc
WBALDF,resolved_bus_id,load_blocks_pdemanda_24h,h_07,7,06:00,h_07,1.0980714673897056,PDemanda,1,ZBALDF-D1,unique_bus_in_demanda_smc
WBALDF,resolved_bus_id,load_blocks_pdemanda_24h,h_08,8,07:00,h_08,1.4219678516428436,PDemanda,1,ZBALDF-D1,unique_bus_in_demanda_smc
WBALDF,resolved_bus_id,load_blocks_pdemanda_24h,h_09,9,08:00,h_09,1.411735301494678,PDemanda,1,ZBALDF-D1,unique_bus_in_demanda_smc
WBALDF,resolved_bus_id,load_blocks_pdemanda_24h,h_10,10,09:00,h_10,1.1942329222625896,PDemanda,1,ZBALDF-D1,unique_bus_in_demanda_smc
WBALDF,resolved_bus_id,load_blocks_pdemanda_24h,h_11,11,10:00,h_11,0.9970619117492835,PDemanda,1,ZBALDF-D1,unique_bus_in_demanda_smc
WBALDF,resolved_bus_id,load_blocks_pdemanda_24h,h_12,12,11:00,h_12,0.8252863425156193,PDemanda,1,ZBALDF-D1,unique_bus_in_demanda_smc
WBALDF,resolved_bus_id,load_blocks_pdemanda_24h,h_13,13,12:00,h_13,0.7013645997259986,PDemanda,1,ZBALDF-D1,unique_bus_in_demanda_smc
WBALDF,resolved_bus_id,load_blocks_pdemanda_24h,h_14,14,13:00,h_14,0.8949518821712223,PDemanda,1,ZBALDF-D1,unique_bus_in_demanda_smc
WBALDF,resolved_bus_id,load_blocks_pdemanda_24h,h_15,15,14:00,h_15,0.9753353197905706,PDemanda,1,ZBALDF-D1,unique_bus_in_demanda_smc
WBALDF,resolved_bus_id,load_blocks_pdemanda_24h,h_16,16,15:00,h_16,1.2271752354421255,PDemanda,1,ZBALDF-D1,unique_bus_in_demanda_smc
WBALDF,resolved_bus_id,load_blocks_pdemanda_24h,h_17,17,16:00,h_17,1.33878257642304,PDemanda,1,ZBALDF-D1,unique_bus_in_demanda_smc
WBALDF,resolved_bus_id,load_blocks_pdemanda_24h,h_18,18,17:00,h_18,1.4073222732923383,PDemanda,1,ZBALDF-D1,unique_bus_in_demanda_smc
WBALDF,resolved_bus_id,load_blocks_pdemanda_24h,h_19,19,18:00,h_19,1.4761698056408552,PDemanda,1,ZBALDF-D1,unique_bus_in_demanda_smc
WBALDF,resolved_bus_id,load_blocks_pdemanda_24h,h_20,20,19:00,h_20,1.4245693945192581,PDemanda,1,ZBALDF-D1,unique_bus_in_demanda_smc
WBALDF,resolved_bus_id,load_blocks_pdemanda_24h,h_21,21,20:00,h_21,1.472926596812073,PDemanda,1,ZBALDF-D1,unique_bus_in_demanda_smc
WBALDF,resolved_bus_id,load_blocks_pdemanda_24h,h_22,22,21:00,h_22,1.447467091816832,PDemanda,1,ZBALDF-D1,unique_bus_in_demanda_smc
WBALDF,resolved_bus_id,load_blocks_pdemanda_24h,h_23,23,22:00,h_23,1.4074583986934872,PDemanda,1,ZBALDF-D1,unique_bus_in_demanda_smc
WBALDF,resolved_bus_id,load_blocks_pdemanda_24h,h_24,24,23:00,h_24,1.418598920077202,PDemanda,1,ZBALDF-D1,unique_bus_in_demanda_smc
WBANIF,resolved_bus_id,load_blocks_pdemanda_24h,h_01,1,00:00,h_01,15.20551589,PDemanda,2,ZBANIF-D2,unique_bus_in_demanda_smc
WBANIF,resolved_bus_id,load_blocks_pdemanda_24h,h_02,2,01:00,h_02,14.63830671,PDemanda,2,ZBANIF-D2,unique_bus_in_demanda_smc
WBANIF,resolved_bus_id,load_blocks_pdemanda_24h,h_03,3,02:00,h_03,13.803836,PDemanda,2,ZBANIF-D2,unique_bus_in_demanda_smc
WBANIF,resolved_bus_id,load_blocks_pdemanda_24h,h_04,4,03:00,h_04,13.37114626,PDemanda,2,ZBANIF-D2,unique_bus_in_demanda_smc
WBANIF,resolved_bus_id,load_blocks_pdemanda_24h,h_05,5,04:00,h_05,13.04336282,PDemanda,2,ZBANIF-D2,unique_bus_in_demanda_smc
WBANIF,resolved_bus_id,load_blocks_pdemanda_24h,h_06,6,05:00,h_06,12.80720052,PDemanda,2,ZBANIF-D2,unique_bus_in_demanda_smc
WBANIF,resolved_bus_id,load_blocks_pdemanda_24h,h_07,7,06:00,h_07,11.93959345,PDemanda,2,ZBANIF-D2,unique_bus_in_demanda_smc
WBANIF,resolved_bus_id,load_blocks_pdemanda_24h,h_08,8,07:00,h_08,11.60015026,PDemanda,2,ZBANIF-D2,unique_bus_in_demanda_smc
WBANIF,resolved_bus_id,load_blocks_pdemanda_24h,h_09,9,08:00,h_09,11.67718217,PDemanda,2,ZBANIF-D2,unique_bus_in_demanda_smc
WBANIF,resolved_bus_id,load_blocks_pdemanda_24h,h_10,10,09:00,h_10,12.27039716,PDemanda,2,ZBANIF-D2,unique_bus_in_demanda_smc
WBANIF,resolved_bus_id,load_blocks_pdemanda_24h,h_11,11,10:00,h_11,13.0565093,PDemanda,2,ZBANIF-D2,unique_bus_in_demanda_smc
WBANIF,resolved_bus_id,load_blocks_pdemanda_24h,h_12,12,11:00,h_12,12.62024527,PDemanda,2,ZBANIF-D2,unique_bus_in_demanda_smc
WBANIF,resolved_bus_id,load_blocks_pdemanda_24h,h_13,13,12:00,h_13,12.94821014,PDemanda,2,ZBANIF-D2,unique_bus_in_demanda_smc
WBANIF,resolved_bus_id,load_blocks_pdemanda_24h,h_14,14,13:00,h_14,14.47100317,PDemanda,2,ZBANIF-D2,unique_bus_in_demanda_smc
WBANIF,resolved_bus_id,load_blocks_pdemanda_24h,h_15,15,14:00,h_15,13.39111358,PDemanda,2,ZBANIF-D2,unique_bus_in_demanda_smc
WBANIF,resolved_bus_id,load_blocks_pdemanda_24h,h_16,16,15:00,h_16,11.99441463,PDemanda,2,ZBANIF-D2,unique_bus_in_demanda_smc
WBANIF,resolved_bus_id,load_blocks_pdemanda_24h,h_17,17,16:00,h_17,13.43478668,PDemanda,2,ZBANIF-D2,unique_bus_in_demanda_smc
WBANIF,resolved_bus_id,load_blocks_pdemanda_24h,h_18,18,17:00,h_18,13.30392892,PDemanda,2,ZBANIF-D2,unique_bus_in_demanda_smc
WBANIF,resolved_bus_id,load_blocks_pdemanda_24h,h_19,19,18:00,h_19,13.48735374,PDemanda,2,ZBANIF-D2,unique_bus_in_demanda_smc
WBANIF,resolved_bus_id,load_blocks_pdemanda_24h,h_20,20,19:00,h_20,14.68486211,PDemanda,2,ZBANIF-D2,unique_bus_in_demanda_smc
WBANIF,resolved_bus_id,load_blocks_pdemanda_24h,h_21,21,20:00,h_21,15.05516988,PDemanda,2,ZBANIF-D2,unique_bus_in_demanda_smc
WBANIF,resolved_bus_id,load_blocks_pdemanda_24h,h_22,22,21:00,h_22,15.30404843,PDemanda,2,ZBANIF-D2,unique_bus_in_demanda_smc
WBANIF,resolved_bus_id,load_blocks_pdemanda_24h,h_23,23,22:00,h_23,15.39629211,PDemanda,2,ZBANIF-D2,unique_bus_in_demanda_smc
WBANIF,resolved_bus_id,load_blocks_pdemanda_24h,h_24,24,23:00,h_24,15.17741875,PDemanda,2,ZBANIF-D2,unique_bus_in_demanda_smc
WBAPEF,resolved_bus_id,load_blocks_pdemanda_24h,h_01,1,00:00,h_01,17.01091195,PDemanda,1,ZBAPEF-D1,unique_bus_in_demanda_smc
WBAPEF,resolved_bus_id,load_blocks_pdemanda_24h,h_02,2,01:00,h_02,16.32940116,PDemanda,1,ZBAPEF-D1,unique_bus_in_demanda_smc
WBAPEF,resolved_bus_id,load_blocks_pdemanda_24h,h_03,3,02:00,h_03,15.46396235,PDemanda,1,ZBAPEF-D1,unique_bus_in_demanda_smc
WBAPEF,resolved_bus_id,load_blocks_pdemanda_24h,h_04,4,03:00,h_04,14.97180721,PDemanda,1,ZBAPEF-D1,unique_bus_in_demanda_smc
WBAPEF,resolved_bus_id,load_blocks_pdemanda_24h,h_05,5,04:00,h_05,14.56857788,PDemanda,1,ZBAPEF-D1,unique_bus_in_demanda_smc
WBAPEF,resolved_bus_id,load_blocks_pdemanda_24h,h_06,6,05:00,h_06,14.18366081,PDemanda,1,ZBAPEF-D1,unique_bus_in_demanda_smc
WBAPEF,resolved_bus_id,load_blocks_pdemanda_24h,h_07,7,06:00,h_07,12.67158905,PDemanda,1,ZBAPEF-D1,unique_bus_in_demanda_smc
WBAPEF,resolved_bus_id,load_blocks_pdemanda_24h,h_08,8,07:00,h_08,13.08926866,PDemanda,1,ZBAPEF-D1,unique_bus_in_demanda_smc
WBAPEF,resolved_bus_id,load_blocks_pdemanda_24h,h_09,9,08:00,h_09,13.59792439,PDemanda,1,ZBAPEF-D1,unique_bus_in_demanda_smc
WBAPEF,resolved_bus_id,load_blocks_pdemanda_24h,h_10,10,09:00,h_10,11.14878865,PDemanda,1,ZBAPEF-D1,unique_bus_in_demanda_smc
WBAPEF,resolved_bus_id,load_blocks_pdemanda_24h,h_11,11,10:00,h_11,11.71395909,PDemanda,1,ZBAPEF-D1,unique_bus_in_demanda_smc
