load_id_raw,load_id_canonical_heuristic,resolved_bus_id,bus_resolution_method,source_row_number,time_block_group,time_block_id,time_block_order,hour_block_start_label,snapshot_id,p_set_mw,source_sheet
ZAHOBF-D1,WAHOBF,WAHOBF,unique_bus_in_demanda_smc,57,load_blocks_pdemanda_24h,h_18,18,17:00,h_18,15.89460338,PDemanda
ZAHOBF-D1,WAHOBF,WAHOBF,unique_bus_in_demanda_smc,57,load_blocks_pdemanda_24h,h_19,19,18:00,h_19,16.58231906,PDemanda
ZAHOBF-D1,WAHOBF,WAHOBF,unique_bus_in_demanda_smc,57,load_blocks_pdemanda_24h,h_20,20,19:00,h_20,18.53773733,PDemanda
ZAHOBF-D1,WAHOBF,WAHOBF,unique_bus_in_demanda_smc,57,load_blocks_pdemanda_24h,h_21,21,20:00,h_21,19.80354809,PDemanda
ZAHOBF-D1,WAHOBF,WAHOBF,unique_bus_in_demanda_smc,57,load_blocks_pdemanda_24h,h_22,22,21:00,h_22,20.72311027,PDemanda
ZAHOBF-D1,WAHOBF,WAHOBF,unique_bus_in_demanda_smc,57,load_blocks_pdemanda_24h,h_23,23,22:00,h_23,20.97602564,PDemanda
ZAHOBF-D1,WAHOBF,WAHOBF,unique_bus_in_demanda_smc,57,load_blocks_pdemanda_24h,h_24,24,23:00,h_24,20.63461947,PDemanda
ZGMALF-D1,WGMALF,WGMALF,unique_bus_in_demanda_smc,58,load_blocks_pdemanda_24h,h_01,1,00:00,h_01,2.454394516,PDemanda
ZGMALF-D1,WGMALF,WGMALF,unique_bus_in_demanda_smc,58,load_blocks_pdemanda_24h,h_02,2,01:00,h_02,2.483245437,PDemanda
ZGMALF-D1,WGMALF,WGMALF,unique_bus_in_demanda_smc,58,load_blocks_pdemanda_24h,h_03,3,02:00,h_03,2.498343017,PDemanda
ZGMALF-D1,WGMALF,WGMALF,unique_bus_in_demanda_smc,58,load_blocks_pdemanda_24h,h_04,4,03:00,h_04,2.534172775,PDemanda
ZGMALF-D1,WGMALF,WGMALF,unique_bus_in_demanda_smc,58,load_blocks_pdemanda_24h,h_05,5,04:00,h_05,2.560638702,PDemanda
ZGMALF-D1,WGMALF,WGMALF,unique_bus_in_demanda_smc,58,load_blocks_pdemanda_24h,h_06,6,05:00,h_06,2.468606628,PDemanda
ZGMALF-D1,WGMALF,WGMALF,unique_bus_in_demanda_smc,58,load_blocks_pdemanda_24h,h_07,7,06:00,h_07,2.48931247,PDemanda
ZGMALF-D1,WGMALF,WGMALF,unique_bus_in_demanda_smc,58,load_blocks_pdemanda_24h,h_08,8,07:00,h_08,2.555388321,PDemanda
ZGMALF-D1,WGMALF,WGMALF,unique_bus_in_demanda_smc,58,load_blocks_pdemanda_24h,h_09,9,08:00,h_09,2.513068619,PDemanda
ZGMALF-D1,WGMALF,WGMALF,unique_bus_in_demanda_smc,58,load_blocks_pdemanda_24h,h_10,10,09:00,h_10,2.472369949,PDemanda
ZGMALF-D1,WGMALF,WGMALF,unique_bus_in_demanda_smc,58,load_blocks_pdemanda_24h,h_11,11,10:00,h_11,2.464203171,PDemanda
ZGMALF-D1,WGMALF,WGMALF,unique_bus_in_demanda_smc,58,load_blocks_pdemanda_24h,h_12,12,11:00,h_12,2.465304291,PDemanda
ZGMALF-D1,WGMALF,WGMALF,unique_bus_in_demanda_smc,58,load_blocks_pdemanda_24h,h_13,13,12:00,h_13,2.553321534,PDemanda
ZGMALF-D1,WGMALF,WGMALF,unique_bus_in_demanda_smc,58,load_blocks_pdemanda_24h,h_14,14,13:00,h_14,2.525422837,PDemanda
ZGMALF-D1,WGMALF,WGMALF,unique_bus_in_demanda_smc,58,load_blocks_pdemanda_24h,h_15,15,14:00,h_15,2.545735016,PDemanda
ZGMALF-D1,WGMALF,WGMALF,unique_bus_in_demanda_smc,58,load_blocks_pdemanda_24h,h_16,16,15:00,h_16,2.585349824,PDemanda
ZGMALF-D1,WGMALF,WGMALF,unique_bus_in_demanda_smc,58,load_blocks_pdemanda_24h,h_17,17,16:00,h_17,2.59981076,PDemanda
ZGMALF-D1,WGMALF,WGMALF,unique_bus_in_demanda_smc,58,load_blocks_pdemanda_24h,h_18,18,17:00,h_18,2.631352066,PDemanda
ZGMALF-D1,WGMALF,WGMALF,unique_bus_in_demanda_smc,58,load_blocks_pdemanda_24h,h_19,19,18:00,h_19,2.669893998,PDemanda
ZGMALF-D1,WGMALF,WGMALF,unique_bus_in_demanda_smc,58,load_blocks_pdemanda_24h,h_20,20,19:00,h_20,2.547647263,PDemanda
ZGMALF-D1,WGMALF,WGMALF,unique_bus_in_demanda_smc,58,load_blocks_pdemanda_24h,h_21,21,20:00,h_21,2.545974274,PDemanda
ZGMALF-D1,WGMALF,WGMALF,unique_bus_in_demanda_smc,58,load_blocks_pdemanda_24h,h_22,22,21:00,h_22,2.593116394,PDemanda
ZGMALF-D1,WGMALF,WGMALF,unique_bus_in_demanda_smc,58,load_blocks_pdemanda_24h,h_23,23,22:00,h_23,2.62928981,PDemanda
ZGMALF-D1,WGMALF,WGMALF,unique_bus_in_demanda_smc,58,load_blocks_pdemanda_24h,h_24,24,23:00,h_24,2.678806641,PDemanda
ZPLASF-D1,WPLASF,WPLASF,unique_bus_in_demanda_smc,59,load_blocks_pdemanda_24h,h_01,1,00:00,h_01,7.25665094,PDemanda
ZPLASF-D1,WPLASF,WPLASF,unique_bus_in_demanda_smc,59,load_blocks_pdemanda_24h,h_02,2,01:00,h_02,7.086643127,PDemanda
ZPLASF-D1,WPLASF,WPLASF,unique_bus_in_demanda_smc,59,load_blocks_pdemanda_24h,h_03,3,02:00,h_03,7.076159546,PDemanda
ZPLASF-D1,WPLASF,WPLASF,unique_bus_in_demanda_smc,59,load_blocks_pdemanda_24h,h_04,4,03:00,h_04,7.148758118,PDemanda
ZPLASF-D1,WPLASF,WPLASF,unique_bus_in_demanda_smc,59,load_blocks_pdemanda_24h,h_05,5,04:00,h_05,7.175874359,PDemanda
ZPLASF-D1,WPLASF,WPLASF,unique_bus_in_demanda_smc,59,load_blocks_pdemanda_24h,h_06,6,05:00,h_06,7.14465094,PDemanda
ZPLASF-D1,WPLASF,WPLASF,unique_bus_in_demanda_smc,59,load_blocks_pdemanda_24h,h_07,7,06:00,h_07,7.250071625,PDemanda
ZPLASF-D1,WPLASF,WPLASF,unique_bus_in_demanda_smc,59,load_blocks_pdemanda_24h,h_08,8,07:00,h_08,7.401563629,PDemanda
ZPLASF-D1,WPLASF,WPLASF,unique_bus_in_demanda_smc,59,load_blocks_pdemanda_24h,h_09,9,08:00,h_09,7.652691986,PDemanda
ZPLASF-D1,WPLASF,WPLASF,unique_bus_in_demanda_smc,59,load_blocks_pdemanda_24h,h_10,10,09:00,h_10,7.945964111,PDemanda
ZPLASF-D1,WPLASF,WPLASF,unique_bus_in_demanda_smc,59,load_blocks_pdemanda_24h,h_11,11,10:00,h_11,8.231526245,PDemanda
ZPLASF-D1,WPLASF,WPLASF,unique_bus_in_demanda_smc,59,load_blocks_pdemanda_24h,h_12,12,11:00,h_12,8.294998993,PDemanda
ZPLASF-D1,WPLASF,WPLASF,unique_bus_in_demanda_smc,59,load_blocks_pdemanda_24h,h_13,13,12:00,h_13,7.878757965,PDemanda
ZPLASF-D1,WPLASF,WPLASF,unique_bus_in_demanda_smc,59,load_blocks_pdemanda_24h,h_14,14,13:00,h_14,7.872731903,PDemanda
ZPLASF-D1,WPLASF,WPLASF,unique_bus_in_demanda_smc,59,load_blocks_pdemanda_24h,h_15,15,14:00,h_15,7.696139801,PDemanda
ZPLASF-D1,WPLASF,WPLASF,unique_bus_in_demanda_smc,59,load_blocks_pdemanda_24h,h_16,16,15:00,h_16,7.69677713,PDemanda
ZPLASF-D1,WPLASF,WPLASF,unique_bus_in_demanda_smc,59,load_blocks_pdemanda_24h,h_17,17,16:00,h_17,7.814969116,PDemanda
ZPLASF-D1,WPLASF,WPLASF,unique_bus_in_demanda_smc,59,load_blocks_pdemanda_24h,h_18,18,17:00,h_18,7.879033936,PDemanda
ZPLASF-D1,WPLASF,WPLASF,unique_bus_in_demanda_smc,59,load_blocks_pdemanda_24h,h_19,19,18:00,h_19,7.481547516,PDemanda
ZPLASF-D1,WPLASF,WPLASF,unique_bus_in_demanda_smc,59,load_blocks_pdemanda_24h,h_20,20,19:00,h_20,7.481727356,PDemanda
ZPLASF-D1,WPLASF,WPLASF,unique_bus_in_demanda_smc,59,load_blocks_pdemanda_24h,h_21,21,20:00,h_21,7.371219574,PDemanda
ZPLASF-D1,WPLASF,WPLASF,unique_bus_in_demanda_smc,59,load_blocks_pdemanda_24h,h_22,22,21:00,h_22,7.294645966,PDemanda
ZPLASF-D1,WPLASF,WPLASF,unique_bus_in_demanda_smc,59,load_blocks_pdemanda_24h,h_23,23,22:00,h_23,7.276402069,PDemanda
ZPLASF-D1,WPLASF,WPLASF,unique_bus_in_demanda_smc,59,load_blocks_pdemanda_24h,h_24,24,23:00,h_24,7.149424194,PDemanda
ZNOVOF-D1,WNOVOF,WNOVOF,unique_bus_in_demanda_smc,60,load_blocks_pdemanda_24h,h_01,1,00:00,h_01,5.068286803,PDemanda
ZNOVOF-D1,WNOVOF,WNOVOF,unique_bus_in_demanda_smc,60,load_blocks_pdemanda_24h,h_02,2,01:00,h_02,5.137031351,PDemanda
ZNOVOF-D1,WNOVOF,WNOVOF,unique_bus_in_demanda_smc,60,load_blocks_pdemanda_24h,h_03,3,02:00,h_03,5.090119242,PDemanda
ZNOVOF-D1,WNOVOF,WNOVOF,unique_bus_in_demanda_smc,60,load_blocks_pdemanda_24h,h_04,4,03:00,h_04,5.025425095,PDemanda
ZNOVOF-D1,WNOVOF,WNOVOF,unique_bus_in_demanda_smc,60,load_blocks_pdemanda_24h,h_05,5,04:00,h_05,4.829969491,PDemanda
ZNOVOF-D1,WNOVOF,WNOVOF,unique_bus_in_demanda_smc,60,load_blocks_pdemanda_24h,h_06,6,05:00,h_06,4.621291788,PDemanda
ZNOVOF-D1,WNOVOF,WNOVOF,unique_bus_in_demanda_smc,60,load_blocks_pdemanda_24h,h_07,7,06:00,h_07,4.771683441,PDemanda
ZNOVOF-D1,WNOVOF,WNOVOF,unique_bus_in_demanda_smc,60,load_blocks_pdemanda_24h,h_08,8,07:00,h_08,4.752536875,PDemanda
ZNOVOF-D1,WNOVOF,WNOVOF,unique_bus_in_demanda_smc,60,load_blocks_pdemanda_24h,h_09,9,08:00,h_09,4.713336938,PDemanda
ZNOVOF-D1,WNOVOF,WNOVOF,unique_bus_in_demanda_smc,60,load_blocks_pdemanda_24h,h_10,10,09:00,h_10,4.636767947,PDemanda
ZNOVOF-D1,WNOVOF,WNOVOF,unique_bus_in_demanda_smc,60,load_blocks_pdemanda_24h,h_11,11,10:00,h_11,4.773065241,PDemanda
ZNOVOF-D1,WNOVOF,WNOVOF,unique_bus_in_demanda_smc,60,load_blocks_pdemanda_24h,h_12,12,11:00,h_12,4.774723401,PDemanda
ZNOVOF-D1,WNOVOF,WNOVOF,unique_bus_in_demanda_smc,60,load_blocks_pdemanda_24h,h_13,13,12:00,h_13,4.581504585,PDemanda
ZNOVOF-D1,WNOVOF,WNOVOF,unique_bus_in_demanda_smc,60,load_blocks_pdemanda_24h,h_14,14,13:00,h_14,4.613674616,PDemanda
ZNOVOF-D1,WNOVOF,WNOVOF,unique_bus_in_demanda_smc,60,load_blocks_pdemanda_24h,h_15,15,14:00,h_15,4.75851316,PDemanda
ZNOVOF-D1,WNOVOF,WNOVOF,unique_bus_in_demanda_smc,60,load_blocks_pdemanda_24h,h_16,16,15:00,h_16,4.916884708,PDemanda
ZNOVOF-D1,WNOVOF,WNOVOF,unique_bus_in_demanda_smc,60,load_blocks_pdemanda_24h,h_17,17,16:00,h_17,5.083590237,PDemanda
ZNOVOF-D1,WNOVOF,WNOVOF,unique_bus_in_demanda_smc,60,load_blocks_pdemanda_24h,h_18,18,17:00,h_18,5.135079558,PDemanda
ZNOVOF-D1,WNOVOF,WNOVOF,unique_bus_in_demanda_smc,60,load_blocks_pdemanda_24h,h_19,19,18:00,h_19,5.03582314,PDemanda
ZNOVOF-D1,WNOVOF,WNOVOF,unique_bus_in_demanda_smc,60,load_blocks_pdemanda_24h,h_20,20,19:00,h_20,5.020916973,PDemanda
ZNOVOF-D1,WNOVOF,WNOVOF,unique_bus_in_demanda_smc,60,load_blocks_pdemanda_24h,h_21,21,20:00,h_21,5.004395827,PDemanda
ZNOVOF-D1,WNOVOF,WNOVOF,unique_bus_in_demanda_smc,60,load_blocks_pdemanda_24h,h_22,22,21:00,h_22,5.01392161,PDemanda
ZNOVOF-D1,WNOVOF,WNOVOF,unique_bus_in_demanda_smc,60,load_blocks_pdemanda_24h,h_23,23,22:00,h_23,5.015156594,PDemanda
ZNOVOF-D1,WNOVOF,WNOVOF,unique_bus_in_demanda_smc,60,load_blocks_pdemanda_24h,h_24,24,23:00,h_24,5.026254175,PDemanda
WLALFF-D1,WLALFF,WLALFF,unique_bus_in_demanda_smc,61,load_blocks_pdemanda_24h,h_01,1,00:00,h_01,16.27367417,PDemanda
WLALFF-D1,WLALFF,WLALFF,unique_bus_in_demanda_smc,61,load_blocks_pdemanda_24h,h_02,2,01:00,h_02,15.5771929,PDemanda
WLALFF-D1,WLALFF,WLALFF,unique_bus_in_demanda_smc,61,load_blocks_pdemanda_24h,h_03,3,02:00,h_03,14.54446075,PDemanda
WLALFF-D1,WLALFF,WLALFF,unique_bus_in_demanda_smc,61,load_blocks_pdemanda_24h,h_04,4,03:00,h_04,13.74817018,PDemanda
WLALFF-D1,WLALFF,WLALFF,unique_bus_in_demanda_smc,61,load_blocks_pdemanda_24h,h_05,5,04:00,h_05,13.28263944,PDemanda
WLALFF-D1,WLALFF,WLALFF,unique_bus_in_demanda_smc,61,load_blocks_pdemanda_24h,h_06,6,05:00,h_06,12.83451128,PDemanda
WLALFF-D1,WLALFF,WLALFF,unique_bus_in_demanda_smc,61,load_blocks_pdemanda_24h,h_07,7,06:00,h_07,11.72158189,PDemanda
WLALFF-D1,WLALFF,WLALFF,unique_bus_in_demanda_smc,61,load_blocks_pdemanda_24h,h_08,8,07:00,h_08,11.17363978,PDemanda
WLALFF-D1,WLALFF,WLALFF,unique_bus_in_demanda_smc,61,load_blocks_pdemanda_24h,h_09,9,08:00,h_09,11.19206064,PDemanda
WLALFF-D1,WLALFF,WLALFF,unique_bus_in_demanda_smc,61,load_blocks_pdemanda_24h,h_10,10,09:00,h_10,11.4634138,PDemanda
WLALFF-D1,WLALFF,WLALFF,unique_bus_in_demanda_smc,61,load_blocks_pdemanda_24h,h_11,11,10:00,h_11,12.21621202,PDemanda
WLALFF-D1,WLALFF,WLALFF,unique_bus_in_demanda_smc,61,load_blocks_pdemanda_24h,h_12,12,11:00,h_12,11.82494709,PDemanda
WLALFF-D1,WLALFF,WLALFF,unique_bus_in_demanda_smc,61,load_blocks_pdemanda_24h,h_13,13,12:00,h_13,10.93936715,PDemanda
WLALFF-D1,WLALFF,WLALFF,unique_bus_in_demanda_smc,61,load_blocks_pdemanda_24h,h_14,14,13:00,h_14,11.21042022,PDemanda
WLALFF-D1,WLALFF,WLALFF,unique_bus_in_demanda_smc,61,load_blocks_pdemanda_24h,h_15,15,14:00,h_15,11.76390728,PDemanda
WLALFF-D1,WLALFF,WLALFF,unique_bus_in_demanda_smc,61,load_blocks_pdemanda_24h,h_16,16,15:00,h_16,12.33956099,PDemanda
WLALFF-D1,WLALFF,WLALFF,unique_bus_in_demanda_smc,61,load_blocks_pdemanda_24h,h_17,17,16:00,h_17,12.91949402,PDemanda
WLALFF-D1,WLALFF,WLALFF,unique_bus_in_demanda_smc,61,load_blocks_pdemanda_24h,h_18,18,17:00,h_18,13.32970588,PDemanda
WLALFF-D1,WLALFF,WLALFF,unique_bus_in_demanda_smc,61,load_blocks_pdemanda_24h,h_19,19,18:00,h_19,13.15698473,PDemanda
WLALFF-D1,WLALFF,WLALFF,unique_bus_in_demanda_smc,61,load_blocks_pdemanda_24h,h_20,20,19:00,h_20,14.27333379,PDemanda
WLALFF-D1,WLALFF,WLALFF,unique_bus_in_demanda_smc,61,load_blocks_pdemanda_24h,h_21,21,20:00,h_21,15.40616752,PDemanda
WLALFF-D1,WLALFF,WLALFF,unique_bus_in_demanda_smc,61,load_blocks_pdemanda_24h,h_22,22,21:00,h_22,16.62865849,PDemanda
WLALFF-D1,WLALFF,WLALFF,unique_bus_in_demanda_smc,61,load_blocks_pdemanda_24h,h_23,23,22:00,h_23,17.18074451,PDemanda
WLALFF-D1,WLALFF,WLALFF,unique_bus_in_demanda_smc,61,load_blocks_pdemanda_24h,h_24,24,23:00,h_24,16.81990701,PDemanda
ZTIM2E-D1,WTIM2E,WTIM2E,unique_bus_in_demanda_smc,62,load_blocks_pdemanda_24h,h_01,1,00:00,h_01,23.14749193,PDemanda
ZTIM2E-D1,WTIM2E,WTIM2E,unique_bus_in_demanda_smc,62,load_blocks_pdemanda_24h,h_02,2,01:00,h_02,22.54155013,PDemanda
ZTIM2E-D1,WTIM2E,WTIM2E,unique_bus_in_demanda_smc,62,load_blocks_pdemanda_24h,h_03,3,02:00,h_03,22.1944156,PDemanda
ZTIM2E-D1,WTIM2E,WTIM2E,unique_bus_in_demanda_smc,62,load_blocks_pdemanda_24h,h_04,4,03:00,h_04,21.85894269,PDemanda
ZTIM2E-D1,WTIM2E,WTIM2E,unique_bus_in_demanda_smc,62,load_blocks_pdemanda_24h,h_05,5,04:00,h_05,21.23488396,PDemanda
ZTIM2E-D1,WTIM2E,WTIM2E,unique_bus_in_demanda_smc,62,load_blocks_pdemanda_24h,h_06,6,05:00,h_06,20.60533847,PDemanda
ZTIM2E-D1,WTIM2E,WTIM2E,unique_bus_in_demanda_smc,62,load_blocks_pdemanda_24h,h_07,7,06:00,h_07,20.12359829,PDemanda
ZTIM2E-D1,WTIM2E,WTIM2E,unique_bus_in_demanda_smc,62,load_blocks_pdemanda_24h,h_08,8,07:00,h_08,20.47789194,PDemanda
ZTIM2E-D1,WTIM2E,WTIM2E,unique_bus_in_demanda_smc,62,load_blocks_pdemanda_24h,h_09,9,08:00,h_09,22.32235064,PDemanda
ZTIM2E-D1,WTIM2E,WTIM2E,unique_bus_in_demanda_smc,62,load_blocks_pdemanda_24h,h_10,10,09:00,h_10,24.28075976,PDemanda
ZTIM2E-D1,WTIM2E,WTIM2E,unique_bus_in_demanda_smc,62,load_blocks_pdemanda_24h,h_11,11,10:00,h_11,25.12888475,PDemanda
ZTIM2E-D1,WTIM2E,WTIM2E,unique_bus_in_demanda_smc,62,load_blocks_pdemanda_24h,h_12,12,11:00,h_12,25.78378984,PDemanda
ZTIM2E-D1,WTIM2E,WTIM2E,unique_bus_in_demanda_smc,62,load_blocks_pdemanda_24h,h_13,13,12:00,h_13,26.2512083,PDemanda
ZTIM2E-D1,WTIM2E,WTIM2E,unique_bus_in_demanda_smc,62,load_blocks_pdemanda_24h,h_14,14,13:00,h_14,26.66543054,PDemanda
ZTIM2E-D1,WTIM2E,WTIM2E,unique_bus_in_demanda_smc,62,load_blocks_pdemanda_24h,h_15,15,14:00,h_15,27.43621516,PDemanda
ZTIM2E-D1,WTIM2E,WTIM2E,unique_bus_in_demanda_smc,62,load_blocks_pdemanda_24h,h_16,16,15:00,h_16,27.39873328,PDemanda
ZTIM2E-D1,WTIM2E,WTIM2E,unique_bus_in_demanda_smc,62,load_blocks_pdemanda_24h,h_17,17,16:00,h_17,27.45757106,PDemanda
ZTIM2E-D1,WTIM2E,WTIM2E,unique_bus_in_demanda_smc,62,load_blocks_pdemanda_24h,h_18,18,17:00,h_18,26.77138835,PDemanda
ZTIM2E-D1,WTIM2E,WTIM2E,unique_bus_in_demanda_smc,62,load_blocks_pdemanda_24h,h_19,19,18:00,h_19,25.19935218,PDemanda
ZTIM2E-D1,WTIM2E,WTIM2E,unique_bus_in_demanda_smc,62,load_blocks_pdemanda_24h,h_20,20,19:00,h_20,24.19926025,PDemanda
ZTIM2E-D1,WTIM2E,WTIM2E,unique_bus_in_demanda_smc,62,load_blocks_pdemanda_24h,h_21,21,20:00,h_21,24.16043844,PDemanda
ZTIM2E-D1,WTIM2E,WTIM2E,unique_bus_in_demanda_smc,62,load_blocks_pdemanda_24h,h_22,22,21:00,h_22,24.00439559,PDemanda
ZTIM2E-D1,WTIM2E,WTIM2E,unique_bus_in_demanda_smc,62,load_blocks_pdemanda_24h,h_23,23,22:00,h_23,23.76354149,PDemanda
ZTIM2E-D1,WTIM2E,WTIM2E,unique_bus_in_demanda_smc,62,load_blocks_pdemanda_24h,h_24,24,23:00,h_24,23.54832205,PDemanda
ZDESPF-D1,WDESPF,WDESPF,unique_bus_in_demanda_smc,63,load_blocks_pdemanda_24h,h_01,1,00:00,h_01,3.501060336,PDemanda
ZDESPF-D1,WDESPF,WDESPF,unique_bus_in_demanda_smc,63,load_blocks_pdemanda_24h,h_02,2,01:00,h_02,3.370808404,PDemanda
ZDESPF-D1,WDESPF,WDESPF,unique_bus_in_demanda_smc,63,load_blocks_pdemanda_24h,h_03,3,02:00,h_03,3.293508673,PDemanda
ZDESPF-D1,WDESPF,WDESPF,unique_bus_in_demanda_smc,63,load_blocks_pdemanda_24h,h_04,4,03:00,h_04,3.21471953,PDemanda
ZDESPF-D1,WDESPF,WDESPF,unique_bus_in_demanda_smc,63,load_blocks_pdemanda_24h,h_05,5,04:00,h_05,3.142673103,PDemanda
ZDESPF-D1,WDESPF,WDESPF,unique_bus_in_demanda_smc,63,load_blocks_pdemanda_24h,h_06,6,05:00,h_06,3.123268045,PDemanda
ZDESPF-D1,WDESPF,WDESPF,unique_bus_in_demanda_smc,63,load_blocks_pdemanda_24h,h_07,7,06:00,h_07,3.252136342,PDemanda
ZDESPF-D1,WDESPF,WDESPF,unique_bus_in_demanda_smc,63,load_blocks_pdemanda_24h,h_08,8,07:00,h_08,3.813342029,PDemanda
ZDESPF-D1,WDESPF,WDESPF,unique_bus_in_demanda_smc,63,load_blocks_pdemanda_24h,h_09,9,08:00,h_09,4.80302756,PDemanda
ZDESPF-D1,WDESPF,WDESPF,unique_bus_in_demanda_smc,63,load_blocks_pdemanda_24h,h_10,10,09:00,h_10,3.069971631,PDemanda
ZDESPF-D1,WDESPF,WDESPF,unique_bus_in_demanda_smc,63,load_blocks_pdemanda_24h,h_11,11,10:00,h_11,3.135892312,PDemanda
ZDESPF-D1,WDESPF,WDESPF,unique_bus_in_demanda_smc,63,load_blocks_pdemanda_24h,h_12,12,11:00,h_12,3.196416808,PDemanda
ZDESPF-D1,WDESPF,WDESPF,unique_bus_in_demanda_smc,63,load_blocks_pdemanda_24h,h_13,13,12:00,h_13,3.181760475,PDemanda
ZDESPF-D1,WDESPF,WDESPF,unique_bus_in_demanda_smc,63,load_blocks_pdemanda_24h,h_14,14,13:00,h_14,3.230435566,PDemanda
ZDESPF-D1,WDESPF,WDESPF,unique_bus_in_demanda_smc,63,load_blocks_pdemanda_24h,h_15,15,14:00,h_15,3.289994415,PDemanda
ZDESPF-D1,WDESPF,WDESPF,unique_bus_in_demanda_smc,63,load_blocks_pdemanda_24h,h_16,16,15:00,h_16,5.751090427,PDemanda
ZDESPF-D1,WDESPF,WDESPF,unique_bus_in_demanda_smc,63,load_blocks_pdemanda_24h,h_17,17,16:00,h_17,5.553780816,PDemanda
ZDESPF-D1,WDESPF,WDESPF,unique_bus_in_demanda_smc,63,load_blocks_pdemanda_24h,h_18,18,17:00,h_18,4.703824685,PDemanda
ZDESPF-D1,WDESPF,WDESPF,unique_bus_in_demanda_smc,63,load_blocks_pdemanda_24h,h_19,19,18:00,h_19,4.281766885,PDemanda
ZDESPF-D1,WDESPF,WDESPF,unique_bus_in_demanda_smc,63,load_blocks_pdemanda_24h,h_20,20,19:00,h_20,4.067212988,PDemanda
ZDESPF-D1,WDESPF,WDESPF,unique_bus_in_demanda_smc,63,load_blocks_pdemanda_24h,h_21,21,20:00,h_21,4.017210776,PDemanda
ZDESPF-D1,WDESPF,WDESPF,unique_bus_in_demanda_smc,63,load_blocks_pdemanda_24h,h_22,22,21:00,h_22,3.929374846,PDemanda
ZDESPF-D1,WDESPF,WDESPF,unique_bus_in_demanda_smc,63,load_blocks_pdemanda_24h,h_23,23,22:00,h_23,3.849745018,PDemanda
ZDESPF-D1,WDESPF,WDESPF,unique_bus_in_demanda_smc,63,load_blocks_pdemanda_24h,h_24,24,23:00,h_24,3.692367604,PDemanda
ZDESPF-D2,WDESPF,WDESPF,unique_bus_in_demanda_smc,64,load_blocks_pdemanda_24h,h_01,1,00:00,h_01,25.87880938,PDemanda
ZDESPF-D2,WDESPF,WDESPF,unique_bus_in_demanda_smc,64,load_blocks_pdemanda_24h,h_02,2,01:00,h_02,24.81951844,PDemanda
ZDESPF-D2,WDESPF,WDESPF,unique_bus_in_demanda_smc,64,load_blocks_pdemanda_24h,h_03,3,02:00,h_03,24.01478608,PDemanda
ZDESPF-D2,WDESPF,WDESPF,unique_bus_in_demanda_smc,64,load_blocks_pdemanda_24h,h_04,4,03:00,h_04,23.35963788,PDemanda
ZDESPF-D2,WDESPF,WDESPF,unique_bus_in_demanda_smc,64,load_blocks_pdemanda_24h,h_05,5,04:00,h_05,22.7102844,PDemanda
ZDESPF-D2,WDESPF,WDESPF,unique_bus_in_demanda_smc,64,load_blocks_pdemanda_24h,h_06,6,05:00,h_06,22.23956845,PDemanda
ZDESPF-D2,WDESPF,WDESPF,unique_bus_in_demanda_smc,64,load_blocks_pdemanda_24h,h_07,7,06:00,h_07,21.20607207,PDemanda
ZDESPF-D2,WDESPF,WDESPF,unique_bus_in_demanda_smc,64,load_blocks_pdemanda_24h,h_08,8,07:00,h_08,21.43342824,PDemanda
ZDESPF-D2,WDESPF,WDESPF,unique_bus_in_demanda_smc,64,load_blocks_pdemanda_24h,h_09,9,08:00,h_09,22.81084185,PDemanda
ZDESPF-D2,WDESPF,WDESPF,unique_bus_in_demanda_smc,64,load_blocks_pdemanda_24h,h_10,10,09:00,h_10,24.34701461,PDemanda
ZDESPF-D2,WDESPF,WDESPF,unique_bus_in_demanda_smc,64,load_blocks_pdemanda_24h,h_11,11,10:00,h_11,25.5714633,PDemanda
ZDESPF-D2,WDESPF,WDESPF,unique_bus_in_demanda_smc,64,load_blocks_pdemanda_24h,h_12,12,11:00,h_12,26.5871162,PDemanda
ZDESPF-D2,WDESPF,WDESPF,unique_bus_in_demanda_smc,64,load_blocks_pdemanda_24h,h_13,13,12:00,h_13,27.03318283,PDemanda
ZDESPF-D2,WDESPF,WDESPF,unique_bus_in_demanda_smc,64,load_blocks_pdemanda_24h,h_14,14,13:00,h_14,27.48156667,PDemanda
ZDESPF-D2,WDESPF,WDESPF,unique_bus_in_demanda_smc,64,load_blocks_pdemanda_24h,h_15,15,14:00,h_15,27.29701507,PDemanda
ZDESPF-D2,WDESPF,WDESPF,unique_bus_in_demanda_smc,64,load_blocks_pdemanda_24h,h_16,16,15:00,h_16,27.17672218,PDemanda
ZDESPF-D2,WDESPF,WDESPF,unique_bus_in_demanda_smc,64,load_blocks_pdemanda_24h,h_17,17,16:00,h_17,27.55028136,PDemanda
ZDESPF-D2,WDESPF,WDESPF,unique_bus_in_demanda_smc,64,load_blocks_pdemanda_24h,h_18,18,17:00,h_18,27.71706376,PDemanda
ZDESPF-D2,WDESPF,WDESPF,unique_bus_in_demanda_smc,64,load_blocks_pdemanda_24h,h_19,19,18:00,h_19,28.18392952,PDemanda
ZDESPF-D2,WDESPF,WDESPF,unique_bus_in_demanda_smc,64,load_blocks_pdemanda_24h,h_20,20,19:00,h_20,27.72141453,PDemanda
ZDESPF-D2,WDESPF,WDESPF,unique_bus_in_demanda_smc,64,load_blocks_pdemanda_24h,h_21,21,20:00,h_21,28.22900067,PDemanda
