loc_name,for_name,outserv,zona,area,red,ruta,typ_id,barra_i,barra_i_for,barra_i_kV,barra_i_id,barra_j,barra_j_for,barra_j_kV,barra_j_id,long_km,num_paralelas,I_nom_kA,R1_ohm,X1_ohm,R0_ohm,X0_ohm,B1_uS,B0_uS,G1_uS
138 kV Mirasol – Mata de Palma 2 L1,ZMPAL2_ZMIRAS_E_L1,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\138 kV Mirasol – Mata de Palma 2 L1.ElmLne,,L2,,138.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Mata de Palma 2.ElmSite\ZMPAL2.ElmSubstat\L2.ElmTerm,2,,138.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Mirasol(1).ElmSite\ZMIRAS.ElmSubstat\2.ElmTerm,20.815000534057617,1,2.744999885559082,0.5000336766242981,6.139412879943848,4.104651927947998,23.125507354736328,116.96969604492188,57.85055923461914,4.044126195897188e-15
138 kV Mirasol – Mata de Palma 2 L2,ZMPAL2_ZMIRAS_E_L2,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\138 kV Mirasol – Mata de Palma 2 L2.ElmLne,,R2,,138.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Mata de Palma 2.ElmSite\ZMPAL2.ElmSubstat\R2.ElmTerm,3,,138.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Mirasol(1).ElmSite\ZMIRAS.ElmSubstat\3.ElmTerm,20.815000534057617,1,2.744999885559082,0.5000336766242981,6.139412879943848,4.104651927947998,23.125507354736328,116.96969604492188,57.85055923461914,3.466393821695236e-15
138 kV Hainamosa – La Victoria_b,ZHNSAE_ZLVICE-L1_b,0,SANTO DOMINGO,CENTRAL,CENTRAL 138 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\138 kV Hainamosa – La Victoria_b.ElmLne,T.ACERO S1(2)/1C/138/1xF/559 AAAC,2,,138.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\La Victoria.ElmSite\ZLVICE.ElmSubstat\2.ElmTerm,Tap 1 La Victoria,WXVI2E,138.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Tap 1 La Victoria.ElmTerm,6.630000114440918,1,0.6629999876022339,0.7712531685829163,3.1461966037750244,2.8584609031677246,9.941507339477539,23.32168197631836,11.815462112426758,5.520583820542001e-16
69 kV CZFI Santiago – SAJOMA_b,ZIPROF_ZZSANF-L1,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV CZFI Santiago – SAJOMA_b.ElmLne,P.MADERA TP-IG 55 P/69 - 4/0 AAAC,Tap Art Piel Favoritos,WXAPFF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Art Piel Favoritos.ElmTerm,Tap CZF Santiago,WXCZFF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap CZF Santiago.ElmTerm,2.306999921798706,1,0.3799999952316284,0.7087804079055786,1.0930683612823486,1.6395705938339233,3.571251392364502,8.182777404785156,4.463630199432373,-1.2806422154946795e-16
69 kV CZFI Santiago – SAJOMA_d,ZFOCHF_ZXOC2F-L1,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV CZFI Santiago – SAJOMA_d.ElmLne,P.MADERA TVS-1/1C/69/1xF - 4/0 AAAC,Tap Ochoa,WXOC2F,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Ochoa.ElmTerm,Tap Ferretería Ochoa,WXFOCF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Ferretería Ochoa.ElmTerm,1.75,1,0.3799999952316284,0.5377529263496399,0.8133717775344849,1.2066537141799927,2.7701265811920166,6.368233680725098,3.255716562271118,-2.42861286636753e-17
69 kV Imbert 2 – Navarrete_d,ZNAVAF_ZXNAVF-L1,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Imbert 2 – Navarrete_d.ElmLne,P.MADERA TP-IG 55 P/69 - 559 AAAC,3,,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\ZNAVAF.ElmSubstat\3.ElmTerm,Tap 69 kV Navarrete 2,WXNA2F,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap 69 kV Navarrete 2.ElmTerm,1.0,1,0.6629999876022339,0.1166103333234787,0.4323347508907318,0.5200738310813904,1.5065363645553589,3.873249053955078,2.0279479026794434,7.632783294297951e-17
69 kV Navarrete – ZF Esperanza_e,ZXESPF_ZZESPF-L1,0,CIBAO NOROESTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Navarrete – ZF Esperanza_e.ElmLne,P.MADERA TP-IG 55 P/69 - 4/0 ACSR,Tap Esperanza,WXESPF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Esperanza.ElmTerm,69 kV ZF Esperanza(1),WZESPF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV ZF Esperanza(1).ElmTerm,1.2100000381469727,1,0.3569999933242798,0.3177585303783417,0.5733041763305664,0.805949330329895,1.8730882406234741,4.347492218017578,2.357598304748535,2.0150548532221302e-16
69 kV Derivación Cruce de Esperanza,ZCESPF_ZXESPF-L1,0,CIBAO NOROESTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Derivación Cruce de Esperanza.ElmLne,P.MADERA TP-IG 55 P/69 - 4/0 ACSR,69 kV Cruce de Esperanza,WCESPF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Cruce de Esperanza.ElmTerm,Tap Esperanza,WXESPF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Esperanza.ElmTerm,0.20999999344348907,1,0.3569999933242798,0.0551481693983078,0.09949906915426254,0.13987550139427185,0.32508140802383423,0.7545233964920044,0.4091699421405792,3.4972025010994635e-17
69 kV Navarrete – ZF Esperanza_b,ZXABIF_ZXPORF-L1,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Navarrete – ZF Esperanza_b.ElmLne,P.MADERA TP-IG 55 P/69 - 4/0 ACSR,Tap Portela Pasta Linda,WXPORF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Portela Pasta Linda.ElmTerm,Tap Arroz Bisonó,WXABIF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Arroz Bisonó.ElmTerm,0.6499999761581421,1,0.3569999933242798,0.17069672048091888,0.30797329545021057,0.43294796347618103,1.00620436668396,2.3354296684265137,1.266478419303894,1.0824674093048582e-16
69 kV Navarrete – ZF Esperanza_d,ZXBDEF_WXESPF-L1,0,CIBAO NOROESTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Navarrete – ZF Esperanza_d.ElmLne,P.MADERA TP-IG 55 P/69 - 4/0 ACSR,Tap Brazo Derecho,WXBDEF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Brazo Derecho.ElmTerm,Tap Esperanza,WXESPF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Esperanza.ElmTerm,4.890000343322754,1,0.3569999933242798,1.2841646671295166,2.3169071674346924,3.25710129737854,7.569753646850586,17.569618225097656,9.527814865112305,8.143486457372763e-16
69 kV Navarrete – ZF Esperanza_c,ZXABIF_ZXBDEF-L1,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Navarrete – ZF Esperanza_c.ElmLne,P.MADERA TP-IG 55 P/69 - 4/0 ACSR,Tap Arroz Bisonó,WXABIF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Arroz Bisonó.ElmTerm,Tap Brazo Derecho,WXBDEF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Brazo Derecho.ElmTerm,7.0,1,0.3569999933242798,1.8382723331451416,3.3166356086730957,4.6625165939331055,10.836047172546387,25.150781631469727,13.638998031616211,1.1657341758564144e-15
69 kV CZFI Santiago – SAJOMA_f,ZACIBF_ZPIMCF-L1,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV CZFI Santiago – SAJOMA_f.ElmLne,P.MADERA TVS-1/1C/69/1xF - 4/0 AAAC,Tap Acero Cibao,WXACIF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Acero Cibao.ElmTerm,Tap PIMCO,WXPMCF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap PIMCO.ElmTerm,3.619999885559082,1,0.3799999952316284,1.1123802661895752,1.6825175285339355,2.496049404144287,5.7302045822143555,13.17314624786377,6.734681606292725,-5.023759027610156e-17
69 kV Navarrete – ZF Santiago_c,ZQUINF_ZXEBQF-L1,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Navarrete – ZF Santiago_c.ElmLne,P.MADERA TP-IG 50 P/69 - 559 AAAC,Tap Acueducto Quiniga,WXEBQF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Acueducto Quiniga.ElmTerm,Tap Quinigua,WXQUIF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Quinigua.ElmTerm,0.5199999809265137,1,0.6629999876022339,0.060604970902204514,0.22180579602718353,0.2724834680557251,0.7875596880912781,2.041995048522949,1.0652152299880981,-1.4432898790731443e-17
69 kV Derivación F Ochoa Las Lavas,ZFOLVF_ZXOLVF-L1,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Derivación F Ochoa Las Lavas.ElmLne,P.MADERA TP-IG 55 P/69 - 4/0 ACSR,Tap Ochoa Las Lavas,WXOLVF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Ochoa Las Lavas.ElmTerm,69 kV Ferretería Ochoa Las Lavas,WFOLVF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Ferretería Ochoa Las Lavas.ElmTerm,0.949999988079071,1,0.3569999933242798,0.24947981536388397,0.4501148462295532,0.6327701210975647,1.4706063270568848,3.413320302963257,1.8510068655014038,1.5820677571512889e-16
69 kV Navarrete – ZF Santiago_b,ZQUINF_ZXOLVF-L1,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Navarrete – ZF Santiago_b.ElmLne,P.MADERA TP-IG 55 P/69 - 450 ACAR,Tap Ochoa Las Lavas,WXOLVF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Ochoa Las Lavas.ElmTerm,Tap Quinigua,WXQUIF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Quinigua.ElmTerm,6.010000228881836,1,0.5680000185966492,0.7876125574111938,2.6492607593536377,3.212428331375122,9.105213165283203,22.820974349975586,12.06153392791748,0.0
69 kV Derivación Portela Pasta Linda,ZPPLIF_ZXPORF-L1,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Derivación Portela Pasta Linda.ElmLne,P.MADERA TP-IG 55 P/69 - 4/0 ACSR,Tap Portela Pasta Linda,WXPORF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Portela Pasta Linda.ElmTerm,69 kV Portela Pastas Linda,WPPLIF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Portela Pastas Linda.ElmTerm,0.4000000059604645,1,0.3569999933242798,0.10504413396120071,0.18952204287052155,0.2664295434951782,0.6192026734352112,1.4371875524520874,0.7793713212013245,6.661338412448735e-17
69 kV Navarrete – ZF Esperanza_a,ZNAVAF_ZXPORF-L1,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Navarrete – ZF Esperanza_a.ElmLne,P.MADERA TP-IG 55 P/69 - 4/0 ACSR,2,,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\ZNAVAF.ElmSubstat\2.ElmTerm,Tap Portela Pasta Linda,WXPORF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Portela Pasta Linda.ElmTerm,0.7599999904632568,1,0.3569999933242798,0.19958385825157166,0.3600918650627136,0.5062161087989807,1.1764850616455078,2.730656147003174,1.480805516242981,1.2656542321908107e-16
69 kV Derivación Imbert,ZIMBEF_ZXIMBF-L1,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Derivación Imbert.ElmLne,P.MADERA TP-IG 50 P/69 - 4/0 ACSR,69 kV Imbert,WIMBEF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Imbert.ElmTerm,Tap Imbert,WXIMBF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Imbert.ElmTerm,1.350000023841858,1,0.3569999933242798,0.3545241057872772,0.6396371126174927,0.8994458317756653,2.0889763832092285,4.852100849151611,2.677072525024414,-7.494005548568705e-17
69 kV CZFI Santiago – SAJOMA_g,ZPIMCF_ZSJMAF-L1,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV CZFI Santiago – SAJOMA_g.ElmLne,P.MADERA TP-IG 55 P/69 - 4/0 AAAC,69 kV San José de las Matas,WSJMAF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV San José de las Matas.ElmTerm,Tap PIMCO,WXPMCF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap PIMCO.ElmTerm,28.0,1,0.3799999952316284,8.602449417114258,13.266542434692383,19.89942741394043,43.34418869018555,99.31415557861328,54.17496871948242,-1.5543122344752192e-15
69 kV Sosúa 2 – Sabaneta de Yásica_d,ZCABAF_ZSOSUF-L1,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Sosúa 2 – Sabaneta de Yásica_d.ElmLne,P.MADERA TP-IG 50 P/69 - 559 AAAC,Tap Sosúa,WXSOSF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Sosúa.ElmTerm,Tap Cabarete,WXCBRF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Cabarete.ElmTerm,12.880000114440918,1,0.6629999876022339,1.5011385679244995,5.493959426879883,6.749206066131592,19.507247924804688,50.57864761352539,26.384563446044922,-3.5749181710567396e-16
69 kV Derivación Hosp Metropilitano Stgo,ZHMSAF_ZXHMSF-L1,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Derivación Hosp Metropilitano Stgo.ElmLne,P.MADERA TVS-1/1C/69/1xF - 4/0 AAAC,Tap Hospital Metropolitano Santiago,WXHMSF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Hospital Metropolitano Santiago.ElmTerm,69 kV Hospital Metropolitano Santiago,WHMSAF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Hospital Metropolitano Santiago.ElmTerm,0.14000000059604645,1,0.3799999952316284,0.043020233511924744,0.06506974250078201,0.09653230011463165,0.22161012887954712,0.5094587206840515,0.260457307100296,-1.94289030136583e-18
69 kV Derivación Pto Plata Electricidad,ZPPELF_ZXPPEF-L1,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Derivación Pto Plata Electricidad.ElmLne,P.MADERA TP-IG 55 P/69 - 559 AAAC,69 kV Puerto Plata Electricidad,WPPELF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Puerto Plata Electricidad.ElmTerm,Tap Puerto Plata Electricidad,WXPPEF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Puerto Plata Electricidad.ElmTerm,0.05000000074505806,1,0.6629999876022339,0.0058305165730416775,0.02161673828959465,0.02600369229912758,0.0753268226981163,0.19366244971752167,0.10139739513397217,3.816391729867037e-18
69 kV Derivación Aero de Puerto Plata,ZAPPLF_ZXAPPF-L1,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Derivación Aero de Puerto Plata.ElmLne,P.MADERA TP-IG 55 P/69 - 4/0 ACSR,Tap Aeropuerto de Puerto Plata,WXAPPF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Aeropuerto de Puerto Plata.ElmTerm,69 kV Aeropuerto de Puerto Plata,WAPPLF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Aeropuerto de Puerto Plata.ElmTerm,0.23999999463558197,1,0.3569999933242798,0.06302648037672043,0.11371321976184845,0.15985772013664246,0.37152162194252014,0.8623124957084656,0.4676227867603302,3.996802716596996e-17
69 kV Derivación Acueducto Sosúa,ZAISOF_ZXASOF-L1,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Derivación Acueducto Sosúa.ElmLne,P.MADERA TP-IG 55 P/69 - 4/0 ACSR,Tap Acueducto de Sosúa,WXASOF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Acueducto de Sosúa.ElmTerm,69 kV Acueducto INAPA Sosúa,WAISOF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Acueducto INAPA Sosúa.ElmTerm,13.710000038146973,1,0.3569999933242798,3.6003878116607666,6.495867729187012,9.131872177124023,21.223173141479492,49.25960159301758,26.71295166015625,2.2831737094339407e-15
69 kV Derivación ZF de Gurabo,ZXZGUF_ZZGURF-L1,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Derivación ZF de Gurabo.ElmLne,P.MADERA TP-IG 55 P/69 - 4/0 ACSR,Tap ZF Gurabo,WXZGUF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap ZF Gurabo.ElmTerm,69 kV ZF de Gurabo,WZGURF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV ZF de Gurabo.ElmTerm,4.389999866485596,1,0.3569999933242798,1.1528593301773071,2.0800042152404785,2.9240639209747314,6.795749187469482,15.77313232421875,8.553600311279297,7.310818659508303e-16
69 kV Derivación Pastas Princesa,ZPPRIF_ZXPPRF-L1,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Derivación Pastas Princesa.ElmLne,P.MADERA TP-IG 50 P/69 - 4/0 ACSR,69 kV Pastas Princesa,WPPRIF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Pastas Princesa.ElmTerm,Tap Pastas Princesa,WXPPRF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Pastas Princesa.ElmTerm,0.23000000417232513,1,0.3569999933242798,0.060400404036045074,0.10897520929574966,0.1532389223575592,0.3558996915817261,0.8266541957855225,0.45609384775161743,-1.2767565014799872e-17
69 kV Derivación E León Jiménez_a,ZXLICF_ZXMVCF-L1,0,CIBAO NORTE,NORTE,NORTE 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\69 kV Derivación E León Jiménez_a.ElmLne,P.MADERA TP-IG 50 P/69 - 4/0 ACSR,Tap Licey,WXLICF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Licey.ElmTerm,Tap Molinos del Valle,WXMVCF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\NORTE 69 kV.ElmNet\Tap Molinos del Valle.ElmTerm,1.3700000047683716,1,0.3569999933242798,0.3597763180732727,0.6491132378578186,0.9127709269523621,2.119924306869507,4.923983573913574,2.7167327404022217,-7.605027745152102e-17
