generator_id,generator_name,snapshot_id,snapshot_order,snapshot_label_modom,time_block_group,available_mw,static_pmax_mw,available_pu,source_sheet
G3PALAMA,PALAMARA,h_19,19,19,canonical_hours_24h,85.0,95.0,0.8947368421052632,Reporte de Disponibilidad
G3PALAMA,PALAMARA,h_20,20,20,canonical_hours_24h,85.0,95.0,0.8947368421052632,Reporte de Disponibilidad
G3PALAMA,PALAMARA,h_21,21,21,canonical_hours_24h,85.0,95.0,0.8947368421052632,Reporte de Disponibilidad
G3PALAMA,PALAMARA,h_22,22,22,canonical_hours_24h,85.0,95.0,0.8947368421052632,Reporte de Disponibilidad
G3PALAMA,PALAMARA,h_23,23,23,canonical_hours_24h,85.0,95.0,0.8947368421052632,Reporte de Disponibilidad
G3PALAMA,PALAMARA,h_24,24,24,canonical_hours_24h,85.0,95.0,0.8947368421052632,Reporte de Disponibilidad
G3PALENQ,PALENQUE,h_01,1,1,canonical_hours_24h,24.0,24.0,1.0,Reporte de Disponibilidad
G3PALENQ,PALENQUE,h_02,2,2,canonical_hours_24h,24.0,24.0,1.0,Reporte de Disponibilidad
G3PALENQ,PALENQUE,h_03,3,3,canonical_hours_24h,24.0,24.0,1.0,Reporte de Disponibilidad
G3PALENQ,PALENQUE,h_04,4,4,canonical_hours_24h,24.0,24.0,1.0,Reporte de Disponibilidad
G3PALENQ,PALENQUE,h_05,5,5,canonical_hours_24h,24.0,24.0,1.0,Reporte de Disponibilidad
G3PALENQ,PALENQUE,h_06,6,6,canonical_hours_24h,24.0,24.0,1.0,Reporte de Disponibilidad
G3PALENQ,PALENQUE,h_07,7,7,canonical_hours_24h,24.0,24.0,1.0,Reporte de Disponibilidad
G3PALENQ,PALENQUE,h_08,8,8,canonical_hours_24h,0.0,24.0,0.0,Reporte de Disponibilidad
G3PALENQ,PALENQUE,h_09,9,9,canonical_hours_24h,0.0,24.0,0.0,Reporte de Disponibilidad
G3PALENQ,PALENQUE,h_10,10,10,canonical_hours_24h,0.0,24.0,0.0,Reporte de Disponibilidad
G3PALENQ,PALENQUE,h_11,11,11,canonical_hours_24h,0.0,24.0,0.0,Reporte de Disponibilidad
G3PALENQ,PALENQUE,h_12,12,12,canonical_hours_24h,0.0,24.0,0.0,Reporte de Disponibilidad
G3PALENQ,PALENQUE,h_13,13,13,canonical_hours_24h,0.0,24.0,0.0,Reporte de Disponibilidad
G3PALENQ,PALENQUE,h_14,14,14,canonical_hours_24h,0.0,24.0,0.0,Reporte de Disponibilidad
G3PALENQ,PALENQUE,h_15,15,15,canonical_hours_24h,0.0,24.0,0.0,Reporte de Disponibilidad
G3PALENQ,PALENQUE,h_16,16,16,canonical_hours_24h,0.0,24.0,0.0,Reporte de Disponibilidad
G3PALENQ,PALENQUE,h_17,17,17,canonical_hours_24h,24.0,24.0,1.0,Reporte de Disponibilidad
G3PALENQ,PALENQUE,h_18,18,18,canonical_hours_24h,24.0,24.0,1.0,Reporte de Disponibilidad
G3PALENQ,PALENQUE,h_19,19,19,canonical_hours_24h,24.0,24.0,1.0,Reporte de Disponibilidad
G3PALENQ,PALENQUE,h_20,20,20,canonical_hours_24h,24.0,24.0,1.0,Reporte de Disponibilidad
G3PALENQ,PALENQUE,h_21,21,21,canonical_hours_24h,24.0,24.0,1.0,Reporte de Disponibilidad
G3PALENQ,PALENQUE,h_22,22,22,canonical_hours_24h,24.0,24.0,1.0,Reporte de Disponibilidad
G3PALENQ,PALENQUE,h_23,23,23,canonical_hours_24h,24.0,24.0,1.0,Reporte de Disponibilidad
G3PALENQ,PALENQUE,h_24,24,24,canonical_hours_24h,24.0,24.0,1.0,Reporte de Disponibilidad
G3PALOM1,PALOMINO 1,h_01,1,1,canonical_hours_24h,0.0,40.0,0.0,Reporte de Disponibilidad
G3PALOM1,PALOMINO 1,h_02,2,2,canonical_hours_24h,0.0,40.0,0.0,Reporte de Disponibilidad
G3PALOM1,PALOMINO 1,h_03,3,3,canonical_hours_24h,0.0,40.0,0.0,Reporte de Disponibilidad
G3PALOM1,PALOMINO 1,h_04,4,4,canonical_hours_24h,0.0,40.0,0.0,Reporte de Disponibilidad
G3PALOM1,PALOMINO 1,h_05,5,5,canonical_hours_24h,0.0,40.0,0.0,Reporte de Disponibilidad
G3PALOM1,PALOMINO 1,h_06,6,6,canonical_hours_24h,0.0,40.0,0.0,Reporte de Disponibilidad
G3PALOM1,PALOMINO 1,h_07,7,7,canonical_hours_24h,0.0,40.0,0.0,Reporte de Disponibilidad
G3PALOM1,PALOMINO 1,h_08,8,8,canonical_hours_24h,0.0,40.0,0.0,Reporte de Disponibilidad
G3PALOM1,PALOMINO 1,h_09,9,9,canonical_hours_24h,0.0,40.0,0.0,Reporte de Disponibilidad
G3PALOM1,PALOMINO 1,h_10,10,10,canonical_hours_24h,0.0,40.0,0.0,Reporte de Disponibilidad
G3PALOM1,PALOMINO 1,h_11,11,11,canonical_hours_24h,0.0,40.0,0.0,Reporte de Disponibilidad
G3PALOM1,PALOMINO 1,h_12,12,12,canonical_hours_24h,0.0,40.0,0.0,Reporte de Disponibilidad
G3PALOM1,PALOMINO 1,h_13,13,13,canonical_hours_24h,0.0,40.0,0.0,Reporte de Disponibilidad
G3PALOM1,PALOMINO 1,h_14,14,14,canonical_hours_24h,0.0,40.0,0.0,Reporte de Disponibilidad
G3PALOM1,PALOMINO 1,h_15,15,15,canonical_hours_24h,0.0,40.0,0.0,Reporte de Disponibilidad
G3PALOM1,PALOMINO 1,h_16,16,16,canonical_hours_24h,0.0,40.0,0.0,Reporte de Disponibilidad
G3PALOM1,PALOMINO 1,h_17,17,17,canonical_hours_24h,0.0,40.0,0.0,Reporte de Disponibilidad
G3PALOM1,PALOMINO 1,h_18,18,18,canonical_hours_24h,40.0,40.0,1.0,Reporte de Disponibilidad
G3PALOM1,PALOMINO 1,h_19,19,19,canonical_hours_24h,40.0,40.0,1.0,Reporte de Disponibilidad
G3PALOM1,PALOMINO 1,h_20,20,20,canonical_hours_24h,40.0,40.0,1.0,Reporte de Disponibilidad
G3PALOM1,PALOMINO 1,h_21,21,21,canonical_hours_24h,40.0,40.0,1.0,Reporte de Disponibilidad
G3PALOM1,PALOMINO 1,h_22,22,22,canonical_hours_24h,40.0,40.0,1.0,Reporte de Disponibilidad
G3PALOM1,PALOMINO 1,h_23,23,23,canonical_hours_24h,40.0,40.0,1.0,Reporte de Disponibilidad
G3PALOM1,PALOMINO 1,h_24,24,24,canonical_hours_24h,40.0,40.0,1.0,Reporte de Disponibilidad
G3PALOM2,PALOMINO 2,h_01,1,1,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3PALOM2,PALOMINO 2,h_02,2,2,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3PALOM2,PALOMINO 2,h_03,3,3,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3PALOM2,PALOMINO 2,h_04,4,4,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3PALOM2,PALOMINO 2,h_05,5,5,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3PALOM2,PALOMINO 2,h_06,6,6,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3PALOM2,PALOMINO 2,h_07,7,7,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3PALOM2,PALOMINO 2,h_08,8,8,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3PALOM2,PALOMINO 2,h_09,9,9,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3PALOM2,PALOMINO 2,h_10,10,10,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3PALOM2,PALOMINO 2,h_11,11,11,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3PALOM2,PALOMINO 2,h_12,12,12,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3PALOM2,PALOMINO 2,h_13,13,13,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3PALOM2,PALOMINO 2,h_14,14,14,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3PALOM2,PALOMINO 2,h_15,15,15,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3PALOM2,PALOMINO 2,h_16,16,16,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3PALOM2,PALOMINO 2,h_17,17,17,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3PALOM2,PALOMINO 2,h_18,18,18,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3PALOM2,PALOMINO 2,h_19,19,19,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3PALOM2,PALOMINO 2,h_20,20,20,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3PALOM2,PALOMINO 2,h_21,21,21,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3PALOM2,PALOMINO 2,h_22,22,22,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3PALOM2,PALOMINO 2,h_23,23,23,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3PALOM2,PALOMINO 2,h_24,24,24,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3PCATA1,PUNTA CATALINA 1,h_01,1,1,canonical_hours_24h,300.0,300.0,1.0,Reporte de Disponibilidad
G3PCATA1,PUNTA CATALINA 1,h_02,2,2,canonical_hours_24h,300.0,300.0,1.0,Reporte de Disponibilidad
G3PCATA1,PUNTA CATALINA 1,h_03,3,3,canonical_hours_24h,300.0,300.0,1.0,Reporte de Disponibilidad
G3PCATA1,PUNTA CATALINA 1,h_04,4,4,canonical_hours_24h,300.0,300.0,1.0,Reporte de Disponibilidad
G3PCATA1,PUNTA CATALINA 1,h_05,5,5,canonical_hours_24h,300.0,300.0,1.0,Reporte de Disponibilidad
G3PCATA1,PUNTA CATALINA 1,h_06,6,6,canonical_hours_24h,300.0,300.0,1.0,Reporte de Disponibilidad
G3PCATA1,PUNTA CATALINA 1,h_07,7,7,canonical_hours_24h,300.0,300.0,1.0,Reporte de Disponibilidad
G3PCATA1,PUNTA CATALINA 1,h_08,8,8,canonical_hours_24h,300.0,300.0,1.0,Reporte de Disponibilidad
G3PCATA1,PUNTA CATALINA 1,h_09,9,9,canonical_hours_24h,300.0,300.0,1.0,Reporte de Disponibilidad
G3PCATA1,PUNTA CATALINA 1,h_10,10,10,canonical_hours_24h,300.0,300.0,1.0,Reporte de Disponibilidad
G3PCATA1,PUNTA CATALINA 1,h_11,11,11,canonical_hours_24h,300.0,300.0,1.0,Reporte de Disponibilidad
G3PCATA1,PUNTA CATALINA 1,h_12,12,12,canonical_hours_24h,300.0,300.0,1.0,Reporte de Disponibilidad
G3PCATA1,PUNTA CATALINA 1,h_13,13,13,canonical_hours_24h,300.0,300.0,1.0,Reporte de Disponibilidad
G3PCATA1,PUNTA CATALINA 1,h_14,14,14,canonical_hours_24h,300.0,300.0,1.0,Reporte de Disponibilidad
G3PCATA1,PUNTA CATALINA 1,h_15,15,15,canonical_hours_24h,300.0,300.0,1.0,Reporte de Disponibilidad
G3PCATA1,PUNTA CATALINA 1,h_16,16,16,canonical_hours_24h,300.0,300.0,1.0,Reporte de Disponibilidad
G3PCATA1,PUNTA CATALINA 1,h_17,17,17,canonical_hours_24h,300.0,300.0,1.0,Reporte de Disponibilidad
G3PCATA1,PUNTA CATALINA 1,h_18,18,18,canonical_hours_24h,300.0,300.0,1.0,Reporte de Disponibilidad
G3PCATA1,PUNTA CATALINA 1,h_19,19,19,canonical_hours_24h,300.0,300.0,1.0,Reporte de Disponibilidad
G3PCATA1,PUNTA CATALINA 1,h_20,20,20,canonical_hours_24h,300.0,300.0,1.0,Reporte de Disponibilidad
G3PCATA1,PUNTA CATALINA 1,h_21,21,21,canonical_hours_24h,300.0,300.0,1.0,Reporte de Disponibilidad
G3PCATA1,PUNTA CATALINA 1,h_22,22,22,canonical_hours_24h,300.0,300.0,1.0,Reporte de Disponibilidad
G3PCATA1,PUNTA CATALINA 1,h_23,23,23,canonical_hours_24h,300.0,300.0,1.0,Reporte de Disponibilidad
G3PCATA1,PUNTA CATALINA 1,h_24,24,24,canonical_hours_24h,300.0,300.0,1.0,Reporte de Disponibilidad
G3PCATA2,PUNTA CATALINA 2,h_01,1,1,canonical_hours_24h,370.19,370.19,1.0,Reporte de Disponibilidad
G3PCATA2,PUNTA CATALINA 2,h_02,2,2,canonical_hours_24h,370.19,370.19,1.0,Reporte de Disponibilidad
G3PCATA2,PUNTA CATALINA 2,h_03,3,3,canonical_hours_24h,370.19,370.19,1.0,Reporte de Disponibilidad
G3PCATA2,PUNTA CATALINA 2,h_04,4,4,canonical_hours_24h,370.19,370.19,1.0,Reporte de Disponibilidad
G3PCATA2,PUNTA CATALINA 2,h_05,5,5,canonical_hours_24h,370.19,370.19,1.0,Reporte de Disponibilidad
G3PCATA2,PUNTA CATALINA 2,h_06,6,6,canonical_hours_24h,370.19,370.19,1.0,Reporte de Disponibilidad
G3PCATA2,PUNTA CATALINA 2,h_07,7,7,canonical_hours_24h,370.19,370.19,1.0,Reporte de Disponibilidad
G3PCATA2,PUNTA CATALINA 2,h_08,8,8,canonical_hours_24h,370.19,370.19,1.0,Reporte de Disponibilidad
G3PCATA2,PUNTA CATALINA 2,h_09,9,9,canonical_hours_24h,370.19,370.19,1.0,Reporte de Disponibilidad
G3PCATA2,PUNTA CATALINA 2,h_10,10,10,canonical_hours_24h,370.19,370.19,1.0,Reporte de Disponibilidad
G3PCATA2,PUNTA CATALINA 2,h_11,11,11,canonical_hours_24h,370.19,370.19,1.0,Reporte de Disponibilidad
G3PCATA2,PUNTA CATALINA 2,h_12,12,12,canonical_hours_24h,370.19,370.19,1.0,Reporte de Disponibilidad
G3PCATA2,PUNTA CATALINA 2,h_13,13,13,canonical_hours_24h,370.19,370.19,1.0,Reporte de Disponibilidad
G3PCATA2,PUNTA CATALINA 2,h_14,14,14,canonical_hours_24h,370.19,370.19,1.0,Reporte de Disponibilidad
G3PCATA2,PUNTA CATALINA 2,h_15,15,15,canonical_hours_24h,370.19,370.19,1.0,Reporte de Disponibilidad
G3PCATA2,PUNTA CATALINA 2,h_16,16,16,canonical_hours_24h,370.19,370.19,1.0,Reporte de Disponibilidad
G3PCATA2,PUNTA CATALINA 2,h_17,17,17,canonical_hours_24h,370.19,370.19,1.0,Reporte de Disponibilidad
G3PCATA2,PUNTA CATALINA 2,h_18,18,18,canonical_hours_24h,370.19,370.19,1.0,Reporte de Disponibilidad
G3PCATA2,PUNTA CATALINA 2,h_19,19,19,canonical_hours_24h,370.19,370.19,1.0,Reporte de Disponibilidad
G3PCATA2,PUNTA CATALINA 2,h_20,20,20,canonical_hours_24h,370.19,370.19,1.0,Reporte de Disponibilidad
G3PCATA2,PUNTA CATALINA 2,h_21,21,21,canonical_hours_24h,370.19,370.19,1.0,Reporte de Disponibilidad
G3PCATA2,PUNTA CATALINA 2,h_22,22,22,canonical_hours_24h,370.19,370.19,1.0,Reporte de Disponibilidad
G3PCATA2,PUNTA CATALINA 2,h_23,23,23,canonical_hours_24h,370.19,370.19,1.0,Reporte de Disponibilidad
G3PCATA2,PUNTA CATALINA 2,h_24,24,24,canonical_hours_24h,370.19,370.19,1.0,Reporte de Disponibilidad
G3PEACLA,PARQUE EÓLICO AGUA CLARA,h_01,1,1,canonical_hours_24h,50.0,50.0,1.0,Reporte de Disponibilidad
G3PEACLA,PARQUE EÓLICO AGUA CLARA,h_02,2,2,canonical_hours_24h,50.0,50.0,1.0,Reporte de Disponibilidad
G3PEACLA,PARQUE EÓLICO AGUA CLARA,h_03,3,3,canonical_hours_24h,50.0,50.0,1.0,Reporte de Disponibilidad
G3PEACLA,PARQUE EÓLICO AGUA CLARA,h_04,4,4,canonical_hours_24h,50.0,50.0,1.0,Reporte de Disponibilidad
G3PEACLA,PARQUE EÓLICO AGUA CLARA,h_05,5,5,canonical_hours_24h,50.0,50.0,1.0,Reporte de Disponibilidad
G3PEACLA,PARQUE EÓLICO AGUA CLARA,h_06,6,6,canonical_hours_24h,50.0,50.0,1.0,Reporte de Disponibilidad
G3PEACLA,PARQUE EÓLICO AGUA CLARA,h_07,7,7,canonical_hours_24h,50.0,50.0,1.0,Reporte de Disponibilidad
G3PEACLA,PARQUE EÓLICO AGUA CLARA,h_08,8,8,canonical_hours_24h,50.0,50.0,1.0,Reporte de Disponibilidad
G3PEACLA,PARQUE EÓLICO AGUA CLARA,h_09,9,9,canonical_hours_24h,50.0,50.0,1.0,Reporte de Disponibilidad
G3PEACLA,PARQUE EÓLICO AGUA CLARA,h_10,10,10,canonical_hours_24h,50.0,50.0,1.0,Reporte de Disponibilidad
G3PEACLA,PARQUE EÓLICO AGUA CLARA,h_11,11,11,canonical_hours_24h,50.0,50.0,1.0,Reporte de Disponibilidad
G3PEACLA,PARQUE EÓLICO AGUA CLARA,h_12,12,12,canonical_hours_24h,50.0,50.0,1.0,Reporte de Disponibilidad
G3PEACLA,PARQUE EÓLICO AGUA CLARA,h_13,13,13,canonical_hours_24h,50.0,50.0,1.0,Reporte de Disponibilidad
G3PEACLA,PARQUE EÓLICO AGUA CLARA,h_14,14,14,canonical_hours_24h,50.0,50.0,1.0,Reporte de Disponibilidad
G3PEACLA,PARQUE EÓLICO AGUA CLARA,h_15,15,15,canonical_hours_24h,50.0,50.0,1.0,Reporte de Disponibilidad
G3PEACLA,PARQUE EÓLICO AGUA CLARA,h_16,16,16,canonical_hours_24h,50.0,50.0,1.0,Reporte de Disponibilidad
G3PEACLA,PARQUE EÓLICO AGUA CLARA,h_17,17,17,canonical_hours_24h,50.0,50.0,1.0,Reporte de Disponibilidad
G3PEACLA,PARQUE EÓLICO AGUA CLARA,h_18,18,18,canonical_hours_24h,50.0,50.0,1.0,Reporte de Disponibilidad
G3PEACLA,PARQUE EÓLICO AGUA CLARA,h_19,19,19,canonical_hours_24h,50.0,50.0,1.0,Reporte de Disponibilidad
G3PEACLA,PARQUE EÓLICO AGUA CLARA,h_20,20,20,canonical_hours_24h,50.0,50.0,1.0,Reporte de Disponibilidad
G3PEACLA,PARQUE EÓLICO AGUA CLARA,h_21,21,21,canonical_hours_24h,50.0,50.0,1.0,Reporte de Disponibilidad
G3PEACLA,PARQUE EÓLICO AGUA CLARA,h_22,22,22,canonical_hours_24h,50.0,50.0,1.0,Reporte de Disponibilidad
G3PEACLA,PARQUE EÓLICO AGUA CLARA,h_23,23,23,canonical_hours_24h,50.0,50.0,1.0,Reporte de Disponibilidad
G3PEACLA,PARQUE EÓLICO AGUA CLARA,h_24,24,24,canonical_hours_24h,50.0,50.0,1.0,Reporte de Disponibilidad
G3PEESPE,PARQUE EÓLICO ESPERANZA,h_01,1,1,canonical_hours_24h,49.5,49.5,1.0,Reporte de Disponibilidad
G3PEESPE,PARQUE EÓLICO ESPERANZA,h_02,2,2,canonical_hours_24h,49.5,49.5,1.0,Reporte de Disponibilidad
G3PEESPE,PARQUE EÓLICO ESPERANZA,h_03,3,3,canonical_hours_24h,49.5,49.5,1.0,Reporte de Disponibilidad
G3PEESPE,PARQUE EÓLICO ESPERANZA,h_04,4,4,canonical_hours_24h,49.5,49.5,1.0,Reporte de Disponibilidad
G3PEESPE,PARQUE EÓLICO ESPERANZA,h_05,5,5,canonical_hours_24h,49.5,49.5,1.0,Reporte de Disponibilidad
G3PEESPE,PARQUE EÓLICO ESPERANZA,h_06,6,6,canonical_hours_24h,49.5,49.5,1.0,Reporte de Disponibilidad
G3PEESPE,PARQUE EÓLICO ESPERANZA,h_07,7,7,canonical_hours_24h,49.5,49.5,1.0,Reporte de Disponibilidad
G3PEESPE,PARQUE EÓLICO ESPERANZA,h_08,8,8,canonical_hours_24h,49.5,49.5,1.0,Reporte de Disponibilidad
G3PEESPE,PARQUE EÓLICO ESPERANZA,h_09,9,9,canonical_hours_24h,49.5,49.5,1.0,Reporte de Disponibilidad
G3PEESPE,PARQUE EÓLICO ESPERANZA,h_10,10,10,canonical_hours_24h,49.5,49.5,1.0,Reporte de Disponibilidad
G3PEESPE,PARQUE EÓLICO ESPERANZA,h_11,11,11,canonical_hours_24h,49.5,49.5,1.0,Reporte de Disponibilidad
G3PEESPE,PARQUE EÓLICO ESPERANZA,h_12,12,12,canonical_hours_24h,49.5,49.5,1.0,Reporte de Disponibilidad
G3PEESPE,PARQUE EÓLICO ESPERANZA,h_13,13,13,canonical_hours_24h,49.5,49.5,1.0,Reporte de Disponibilidad
G3PEESPE,PARQUE EÓLICO ESPERANZA,h_14,14,14,canonical_hours_24h,49.5,49.5,1.0,Reporte de Disponibilidad
G3PEESPE,PARQUE EÓLICO ESPERANZA,h_15,15,15,canonical_hours_24h,49.5,49.5,1.0,Reporte de Disponibilidad
G3PEESPE,PARQUE EÓLICO ESPERANZA,h_16,16,16,canonical_hours_24h,49.5,49.5,1.0,Reporte de Disponibilidad
G3PEESPE,PARQUE EÓLICO ESPERANZA,h_17,17,17,canonical_hours_24h,49.5,49.5,1.0,Reporte de Disponibilidad
G3PEESPE,PARQUE EÓLICO ESPERANZA,h_18,18,18,canonical_hours_24h,49.5,49.5,1.0,Reporte de Disponibilidad
G3PEESPE,PARQUE EÓLICO ESPERANZA,h_19,19,19,canonical_hours_24h,49.5,49.5,1.0,Reporte de Disponibilidad
G3PEESPE,PARQUE EÓLICO ESPERANZA,h_20,20,20,canonical_hours_24h,49.5,49.5,1.0,Reporte de Disponibilidad
G3PEESPE,PARQUE EÓLICO ESPERANZA,h_21,21,21,canonical_hours_24h,49.5,49.5,1.0,Reporte de Disponibilidad
G3PEESPE,PARQUE EÓLICO ESPERANZA,h_22,22,22,canonical_hours_24h,49.5,49.5,1.0,Reporte de Disponibilidad
G3PEESPE,PARQUE EÓLICO ESPERANZA,h_23,23,23,canonical_hours_24h,49.5,49.5,1.0,Reporte de Disponibilidad
G3PEESPE,PARQUE EÓLICO ESPERANZA,h_24,24,24,canonical_hours_24h,49.5,49.5,1.0,Reporte de Disponibilidad
G3PEGUAN,PARQUE EÓLICO GUANILLO,h_01,1,1,canonical_hours_24h,50.0,50.0,1.0,Reporte de Disponibilidad
G3PEGUAN,PARQUE EÓLICO GUANILLO,h_02,2,2,canonical_hours_24h,50.0,50.0,1.0,Reporte de Disponibilidad
G3PEGUAN,PARQUE EÓLICO GUANILLO,h_03,3,3,canonical_hours_24h,50.0,50.0,1.0,Reporte de Disponibilidad
G3PEGUAN,PARQUE EÓLICO GUANILLO,h_04,4,4,canonical_hours_24h,50.0,50.0,1.0,Reporte de Disponibilidad
G3PEGUAN,PARQUE EÓLICO GUANILLO,h_05,5,5,canonical_hours_24h,50.0,50.0,1.0,Reporte de Disponibilidad
G3PEGUAN,PARQUE EÓLICO GUANILLO,h_06,6,6,canonical_hours_24h,50.0,50.0,1.0,Reporte de Disponibilidad
G3PEGUAN,PARQUE EÓLICO GUANILLO,h_07,7,7,canonical_hours_24h,50.0,50.0,1.0,Reporte de Disponibilidad
G3PEGUAN,PARQUE EÓLICO GUANILLO,h_08,8,8,canonical_hours_24h,50.0,50.0,1.0,Reporte de Disponibilidad
G3PEGUAN,PARQUE EÓLICO GUANILLO,h_09,9,9,canonical_hours_24h,50.0,50.0,1.0,Reporte de Disponibilidad
G3PEGUAN,PARQUE EÓLICO GUANILLO,h_10,10,10,canonical_hours_24h,50.0,50.0,1.0,Reporte de Disponibilidad
G3PEGUAN,PARQUE EÓLICO GUANILLO,h_11,11,11,canonical_hours_24h,50.0,50.0,1.0,Reporte de Disponibilidad
G3PEGUAN,PARQUE EÓLICO GUANILLO,h_12,12,12,canonical_hours_24h,50.0,50.0,1.0,Reporte de Disponibilidad
G3PEGUAN,PARQUE EÓLICO GUANILLO,h_13,13,13,canonical_hours_24h,50.0,50.0,1.0,Reporte de Disponibilidad
G3PEGUAN,PARQUE EÓLICO GUANILLO,h_14,14,14,canonical_hours_24h,50.0,50.0,1.0,Reporte de Disponibilidad
G3PEGUAN,PARQUE EÓLICO GUANILLO,h_15,15,15,canonical_hours_24h,50.0,50.0,1.0,Reporte de Disponibilidad
G3PEGUAN,PARQUE EÓLICO GUANILLO,h_16,16,16,canonical_hours_24h,50.0,50.0,1.0,Reporte de Disponibilidad
G3PEGUAN,PARQUE EÓLICO GUANILLO,h_17,17,17,canonical_hours_24h,50.0,50.0,1.0,Reporte de Disponibilidad
G3PEGUAN,PARQUE EÓLICO GUANILLO,h_18,18,18,canonical_hours_24h,50.0,50.0,1.0,Reporte de Disponibilidad
G3PEGUAN,PARQUE EÓLICO GUANILLO,h_19,19,19,canonical_hours_24h,50.0,50.0,1.0,Reporte de Disponibilidad
G3PEGUAN,PARQUE EÓLICO GUANILLO,h_20,20,20,canonical_hours_24h,50.0,50.0,1.0,Reporte de Disponibilidad
G3PEGUAN,PARQUE EÓLICO GUANILLO,h_21,21,21,canonical_hours_24h,50.0,50.0,1.0,Reporte de Disponibilidad
G3PEGUAN,PARQUE EÓLICO GUANILLO,h_22,22,22,canonical_hours_24h,50.0,50.0,1.0,Reporte de Disponibilidad
G3PEGUAN,PARQUE EÓLICO GUANILLO,h_23,23,23,canonical_hours_24h,50.0,50.0,1.0,Reporte de Disponibilidad
G3PEGUAN,PARQUE EÓLICO GUANILLO,h_24,24,24,canonical_hours_24h,50.0,50.0,1.0,Reporte de Disponibilidad
G3PELAR2,PARQUE EOLICO LARIMAR II,h_01,1,1,canonical_hours_24h,44.85,48.3,0.9285714285714286,Reporte de Disponibilidad
G3PELAR2,PARQUE EOLICO LARIMAR II,h_02,2,2,canonical_hours_24h,44.85,48.3,0.9285714285714286,Reporte de Disponibilidad
G3PELAR2,PARQUE EOLICO LARIMAR II,h_03,3,3,canonical_hours_24h,44.85,48.3,0.9285714285714286,Reporte de Disponibilidad
G3PELAR2,PARQUE EOLICO LARIMAR II,h_04,4,4,canonical_hours_24h,44.85,48.3,0.9285714285714286,Reporte de Disponibilidad
G3PELAR2,PARQUE EOLICO LARIMAR II,h_05,5,5,canonical_hours_24h,44.85,48.3,0.9285714285714286,Reporte de Disponibilidad
G3PELAR2,PARQUE EOLICO LARIMAR II,h_06,6,6,canonical_hours_24h,44.85,48.3,0.9285714285714286,Reporte de Disponibilidad
G3PELAR2,PARQUE EOLICO LARIMAR II,h_07,7,7,canonical_hours_24h,44.85,48.3,0.9285714285714286,Reporte de Disponibilidad
G3PELAR2,PARQUE EOLICO LARIMAR II,h_08,8,8,canonical_hours_24h,44.85,48.3,0.9285714285714286,Reporte de Disponibilidad
G3PELAR2,PARQUE EOLICO LARIMAR II,h_09,9,9,canonical_hours_24h,44.85,48.3,0.9285714285714286,Reporte de Disponibilidad
G3PELAR2,PARQUE EOLICO LARIMAR II,h_10,10,10,canonical_hours_24h,44.85,48.3,0.9285714285714286,Reporte de Disponibilidad
G3PELAR2,PARQUE EOLICO LARIMAR II,h_11,11,11,canonical_hours_24h,44.85,48.3,0.9285714285714286,Reporte de Disponibilidad
G3PELAR2,PARQUE EOLICO LARIMAR II,h_12,12,12,canonical_hours_24h,44.85,48.3,0.9285714285714286,Reporte de Disponibilidad
G3PELAR2,PARQUE EOLICO LARIMAR II,h_13,13,13,canonical_hours_24h,44.85,48.3,0.9285714285714286,Reporte de Disponibilidad
G3PELAR2,PARQUE EOLICO LARIMAR II,h_14,14,14,canonical_hours_24h,44.85,48.3,0.9285714285714286,Reporte de Disponibilidad
G3PELAR2,PARQUE EOLICO LARIMAR II,h_15,15,15,canonical_hours_24h,44.85,48.3,0.9285714285714286,Reporte de Disponibilidad
G3PELAR2,PARQUE EOLICO LARIMAR II,h_16,16,16,canonical_hours_24h,44.85,48.3,0.9285714285714286,Reporte de Disponibilidad
