generator_id,generator_name,snapshot_id,snapshot_order,snapshot_label_modom,time_block_group,forecast_mw,static_pmax_mw,forecast_pu,source_sheet
G3PFCOT1,PARQUE FOTOVOLTAICO COTOPERÍ I,h_19,19,19,canonical_hours_24h,33.984804679999996,45.0,0.7552178817777777,Pronostico Renovable
G3PFCOT1,PARQUE FOTOVOLTAICO COTOPERÍ I,h_20,20,20,canonical_hours_24h,28.513547345,45.0,0.6336343854444444,Pronostico Renovable
G3PFCOT1,PARQUE FOTOVOLTAICO COTOPERÍ I,h_21,21,21,canonical_hours_24h,15.583205635,45.0,0.34629345855555554,Pronostico Renovable
G3PFCOT1,PARQUE FOTOVOLTAICO COTOPERÍ I,h_22,22,22,canonical_hours_24h,2.1120969395,45.0,0.046935487544444446,Pronostico Renovable
G3PFCOT1,PARQUE FOTOVOLTAICO COTOPERÍ I,h_23,23,23,canonical_hours_24h,0.0,45.0,0.0,Pronostico Renovable
G3PFCOT1,PARQUE FOTOVOLTAICO COTOPERÍ I,h_24,24,24,canonical_hours_24h,0.0,45.0,0.0,Pronostico Renovable
G3PFCOT2,PARQUE FOTOVOLTAICO COTOPERÍ II,h_01,1,1,canonical_hours_24h,0.0,45.0,0.0,Pronostico Renovable
G3PFCOT2,PARQUE FOTOVOLTAICO COTOPERÍ II,h_02,2,2,canonical_hours_24h,0.0,45.0,0.0,Pronostico Renovable
G3PFCOT2,PARQUE FOTOVOLTAICO COTOPERÍ II,h_03,3,3,canonical_hours_24h,0.0,45.0,0.0,Pronostico Renovable
G3PFCOT2,PARQUE FOTOVOLTAICO COTOPERÍ II,h_04,4,4,canonical_hours_24h,6.196397522,45.0,0.1376977227111111,Pronostico Renovable
G3PFCOT2,PARQUE FOTOVOLTAICO COTOPERÍ II,h_05,5,5,canonical_hours_24h,18.707297655,45.0,0.4157177256666667,Pronostico Renovable
G3PFCOT2,PARQUE FOTOVOLTAICO COTOPERÍ II,h_06,6,6,canonical_hours_24h,29.911088815,45.0,0.6646908625555555,Pronostico Renovable
G3PFCOT2,PARQUE FOTOVOLTAICO COTOPERÍ II,h_07,7,7,canonical_hours_24h,34.6166811,45.0,0.76925958,Pronostico Renovable
G3PFCOT2,PARQUE FOTOVOLTAICO COTOPERÍ II,h_08,8,8,canonical_hours_24h,28.958766564999998,45.0,0.6435281458888888,Pronostico Renovable
G3PFCOT2,PARQUE FOTOVOLTAICO COTOPERÍ II,h_09,9,9,canonical_hours_24h,15.73829299,45.0,0.3497398442222222,Pronostico Renovable
G3PFCOT2,PARQUE FOTOVOLTAICO COTOPERÍ II,h_10,10,10,canonical_hours_24h,2.127203527,45.0,0.047271189488888886,Pronostico Renovable
G3PFCOT2,PARQUE FOTOVOLTAICO COTOPERÍ II,h_11,11,11,canonical_hours_24h,0.0,45.0,0.0,Pronostico Renovable
G3PFCOT2,PARQUE FOTOVOLTAICO COTOPERÍ II,h_12,12,12,canonical_hours_24h,0.0,45.0,0.0,Pronostico Renovable
G3PFCOT2,PARQUE FOTOVOLTAICO COTOPERÍ II,h_13,13,13,canonical_hours_24h,0.0,45.0,0.0,Pronostico Renovable
G3PFCOT2,PARQUE FOTOVOLTAICO COTOPERÍ II,h_14,14,14,canonical_hours_24h,0.0,45.0,0.0,Pronostico Renovable
G3PFCOT2,PARQUE FOTOVOLTAICO COTOPERÍ II,h_15,15,15,canonical_hours_24h,0.0,45.0,0.0,Pronostico Renovable
G3PFCOT2,PARQUE FOTOVOLTAICO COTOPERÍ II,h_16,16,16,canonical_hours_24h,5.990994684,45.0,0.13313321520000002,Pronostico Renovable
G3PFCOT2,PARQUE FOTOVOLTAICO COTOPERÍ II,h_17,17,17,canonical_hours_24h,17.997724214999998,45.0,0.39994942699999997,Pronostico Renovable
G3PFCOT2,PARQUE FOTOVOLTAICO COTOPERÍ II,h_18,18,18,canonical_hours_24h,28.884074625,45.0,0.641868325,Pronostico Renovable
G3PFCOT2,PARQUE FOTOVOLTAICO COTOPERÍ II,h_19,19,19,canonical_hours_24h,33.57099393,45.0,0.7460220873333333,Pronostico Renovable
G3PFCOT2,PARQUE FOTOVOLTAICO COTOPERÍ II,h_20,20,20,canonical_hours_24h,28.174501185,45.0,0.6261000263333334,Pronostico Renovable
G3PFCOT2,PARQUE FOTOVOLTAICO COTOPERÍ II,h_21,21,21,canonical_hours_24h,15.420852244999999,45.0,0.34268560544444443,Pronostico Renovable
G3PFCOT2,PARQUE FOTOVOLTAICO COTOPERÍ II,h_22,22,22,canonical_hours_24h,2.1085305415,45.0,0.04685623425555555,Pronostico Renovable
G3PFCOT2,PARQUE FOTOVOLTAICO COTOPERÍ II,h_23,23,23,canonical_hours_24h,0.0,45.0,0.0,Pronostico Renovable
G3PFCOT2,PARQUE FOTOVOLTAICO COTOPERÍ II,h_24,24,24,canonical_hours_24h,0.0,45.0,0.0,Pronostico Renovable
G3PFCOT3,PARQUE FOTOVOLTAICO COTOPERÍ III,h_01,1,1,canonical_hours_24h,0.0,45.0,0.0,Pronostico Renovable
G3PFCOT3,PARQUE FOTOVOLTAICO COTOPERÍ III,h_02,2,2,canonical_hours_24h,0.0,45.0,0.0,Pronostico Renovable
G3PFCOT3,PARQUE FOTOVOLTAICO COTOPERÍ III,h_03,3,3,canonical_hours_24h,0.0,45.0,0.0,Pronostico Renovable
G3PFCOT3,PARQUE FOTOVOLTAICO COTOPERÍ III,h_04,4,4,canonical_hours_24h,6.250146239,45.0,0.13889213864444444,Pronostico Renovable
G3PFCOT3,PARQUE FOTOVOLTAICO COTOPERÍ III,h_05,5,5,canonical_hours_24h,18.650008675,45.0,0.4144446372222222,Pronostico Renovable
G3PFCOT3,PARQUE FOTOVOLTAICO COTOPERÍ III,h_06,6,6,canonical_hours_24h,29.754363095,45.0,0.6612080687777777,Pronostico Renovable
G3PFCOT3,PARQUE FOTOVOLTAICO COTOPERÍ III,h_07,7,7,canonical_hours_24h,34.41819195,45.0,0.76484871,Pronostico Renovable
G3PFCOT3,PARQUE FOTOVOLTAICO COTOPERÍ III,h_08,8,8,canonical_hours_24h,28.81049297,45.0,0.640233177111111,Pronostico Renovable
G3PFCOT3,PARQUE FOTOVOLTAICO COTOPERÍ III,h_09,9,9,canonical_hours_24h,15.707354754999999,45.0,0.34905232788888885,Pronostico Renovable
G3PFCOT3,PARQUE FOTOVOLTAICO COTOPERÍ III,h_10,10,10,canonical_hours_24h,2.1626957365,45.0,0.048059905255555556,Pronostico Renovable
G3PFCOT3,PARQUE FOTOVOLTAICO COTOPERÍ III,h_11,11,11,canonical_hours_24h,0.0,45.0,0.0,Pronostico Renovable
G3PFCOT3,PARQUE FOTOVOLTAICO COTOPERÍ III,h_12,12,12,canonical_hours_24h,0.0,45.0,0.0,Pronostico Renovable
G3PFCOT3,PARQUE FOTOVOLTAICO COTOPERÍ III,h_13,13,13,canonical_hours_24h,0.0,45.0,0.0,Pronostico Renovable
G3PFCOT3,PARQUE FOTOVOLTAICO COTOPERÍ III,h_14,14,14,canonical_hours_24h,0.0,45.0,0.0,Pronostico Renovable
G3PFCOT3,PARQUE FOTOVOLTAICO COTOPERÍ III,h_15,15,15,canonical_hours_24h,0.0,45.0,0.0,Pronostico Renovable
G3PFCOT3,PARQUE FOTOVOLTAICO COTOPERÍ III,h_16,16,16,canonical_hours_24h,6.0465664084999995,45.0,0.1343681424111111,Pronostico Renovable
G3PFCOT3,PARQUE FOTOVOLTAICO COTOPERÍ III,h_17,17,17,canonical_hours_24h,17.946732895,45.0,0.39881628655555557,Pronostico Renovable
G3PFCOT3,PARQUE FOTOVOLTAICO COTOPERÍ III,h_18,18,18,canonical_hours_24h,28.73646394,45.0,0.6385880875555555,Pronostico Renovable
G3PFCOT3,PARQUE FOTOVOLTAICO COTOPERÍ III,h_19,19,19,canonical_hours_24h,33.381785535000006,45.0,0.7418174563333335,Pronostico Renovable
G3PFCOT3,PARQUE FOTOVOLTAICO COTOPERÍ III,h_20,20,20,canonical_hours_24h,28.033188154999998,45.0,0.6229597367777777,Pronostico Renovable
G3PFCOT3,PARQUE FOTOVOLTAICO COTOPERÍ III,h_21,21,21,canonical_hours_24h,15.39273138,45.0,0.34206069733333333,Pronostico Renovable
G3PFCOT3,PARQUE FOTOVOLTAICO COTOPERÍ III,h_22,22,22,canonical_hours_24h,2.144188479,45.0,0.047648632866666665,Pronostico Renovable
G3PFCOT3,PARQUE FOTOVOLTAICO COTOPERÍ III,h_23,23,23,canonical_hours_24h,0.0,45.0,0.0,Pronostico Renovable
G3PFCOT3,PARQUE FOTOVOLTAICO COTOPERÍ III,h_24,24,24,canonical_hours_24h,0.0,45.0,0.0,Pronostico Renovable
G3PFCUM1,PARQUE FOTOVOLTAICO CUMAYASA 1,h_01,1,1,canonical_hours_24h,0.0,50.0,0.0,Pronostico Renovable
G3PFCUM1,PARQUE FOTOVOLTAICO CUMAYASA 1,h_02,2,2,canonical_hours_24h,0.0,50.0,0.0,Pronostico Renovable
G3PFCUM1,PARQUE FOTOVOLTAICO CUMAYASA 1,h_03,3,3,canonical_hours_24h,0.0,50.0,0.0,Pronostico Renovable
G3PFCUM1,PARQUE FOTOVOLTAICO CUMAYASA 1,h_04,4,4,canonical_hours_24h,6.5,50.0,0.13,Pronostico Renovable
G3PFCUM1,PARQUE FOTOVOLTAICO CUMAYASA 1,h_05,5,5,canonical_hours_24h,27.0,50.0,0.54,Pronostico Renovable
G3PFCUM1,PARQUE FOTOVOLTAICO CUMAYASA 1,h_06,6,6,canonical_hours_24h,45.5,50.0,0.91,Pronostico Renovable
G3PFCUM1,PARQUE FOTOVOLTAICO CUMAYASA 1,h_07,7,7,canonical_hours_24h,46.5,50.0,0.93,Pronostico Renovable
G3PFCUM1,PARQUE FOTOVOLTAICO CUMAYASA 1,h_08,8,8,canonical_hours_24h,37.5,50.0,0.75,Pronostico Renovable
G3PFCUM1,PARQUE FOTOVOLTAICO CUMAYASA 1,h_09,9,9,canonical_hours_24h,8.5,50.0,0.17,Pronostico Renovable
G3PFCUM1,PARQUE FOTOVOLTAICO CUMAYASA 1,h_10,10,10,canonical_hours_24h,0.5,50.0,0.01,Pronostico Renovable
G3PFCUM1,PARQUE FOTOVOLTAICO CUMAYASA 1,h_11,11,11,canonical_hours_24h,0.0,50.0,0.0,Pronostico Renovable
G3PFCUM1,PARQUE FOTOVOLTAICO CUMAYASA 1,h_12,12,12,canonical_hours_24h,0.0,50.0,0.0,Pronostico Renovable
G3PFCUM1,PARQUE FOTOVOLTAICO CUMAYASA 1,h_13,13,13,canonical_hours_24h,0.0,50.0,0.0,Pronostico Renovable
G3PFCUM1,PARQUE FOTOVOLTAICO CUMAYASA 1,h_14,14,14,canonical_hours_24h,0.0,50.0,0.0,Pronostico Renovable
G3PFCUM1,PARQUE FOTOVOLTAICO CUMAYASA 1,h_15,15,15,canonical_hours_24h,0.0,50.0,0.0,Pronostico Renovable
G3PFCUM1,PARQUE FOTOVOLTAICO CUMAYASA 1,h_16,16,16,canonical_hours_24h,9.5,50.0,0.19,Pronostico Renovable
G3PFCUM1,PARQUE FOTOVOLTAICO CUMAYASA 1,h_17,17,17,canonical_hours_24h,27.5,50.0,0.55,Pronostico Renovable
G3PFCUM1,PARQUE FOTOVOLTAICO CUMAYASA 1,h_18,18,18,canonical_hours_24h,42.5,50.0,0.85,Pronostico Renovable
G3PFCUM1,PARQUE FOTOVOLTAICO CUMAYASA 1,h_19,19,19,canonical_hours_24h,42.5,50.0,0.85,Pronostico Renovable
G3PFCUM1,PARQUE FOTOVOLTAICO CUMAYASA 1,h_20,20,20,canonical_hours_24h,20.0,50.0,0.4,Pronostico Renovable
G3PFCUM1,PARQUE FOTOVOLTAICO CUMAYASA 1,h_21,21,21,canonical_hours_24h,6.5,50.0,0.13,Pronostico Renovable
G3PFCUM1,PARQUE FOTOVOLTAICO CUMAYASA 1,h_22,22,22,canonical_hours_24h,0.5,50.0,0.01,Pronostico Renovable
G3PFCUM1,PARQUE FOTOVOLTAICO CUMAYASA 1,h_23,23,23,canonical_hours_24h,0.0,50.0,0.0,Pronostico Renovable
G3PFCUM1,PARQUE FOTOVOLTAICO CUMAYASA 1,h_24,24,24,canonical_hours_24h,0.0,50.0,0.0,Pronostico Renovable
G3PFCUM2,PARQUE FOTOVOLTAICO CUMAYASA 2,h_01,1,1,canonical_hours_24h,0.0,30.0,0.0,Pronostico Renovable
G3PFCUM2,PARQUE FOTOVOLTAICO CUMAYASA 2,h_02,2,2,canonical_hours_24h,0.0,30.0,0.0,Pronostico Renovable
G3PFCUM2,PARQUE FOTOVOLTAICO CUMAYASA 2,h_03,3,3,canonical_hours_24h,0.0,30.0,0.0,Pronostico Renovable
G3PFCUM2,PARQUE FOTOVOLTAICO CUMAYASA 2,h_04,4,4,canonical_hours_24h,7.0,30.0,0.23333333333333334,Pronostico Renovable
G3PFCUM2,PARQUE FOTOVOLTAICO CUMAYASA 2,h_05,5,5,canonical_hours_24h,13.5,30.0,0.45,Pronostico Renovable
G3PFCUM2,PARQUE FOTOVOLTAICO CUMAYASA 2,h_06,6,6,canonical_hours_24h,27.5,30.0,0.9166666666666666,Pronostico Renovable
G3PFCUM2,PARQUE FOTOVOLTAICO CUMAYASA 2,h_07,7,7,canonical_hours_24h,30.0,30.0,1.0,Pronostico Renovable
G3PFCUM2,PARQUE FOTOVOLTAICO CUMAYASA 2,h_08,8,8,canonical_hours_24h,25.5,30.0,0.85,Pronostico Renovable
G3PFCUM2,PARQUE FOTOVOLTAICO CUMAYASA 2,h_09,9,9,canonical_hours_24h,15.0,30.0,0.5,Pronostico Renovable
G3PFCUM2,PARQUE FOTOVOLTAICO CUMAYASA 2,h_10,10,10,canonical_hours_24h,0.5,30.0,0.016666666666666666,Pronostico Renovable
G3PFCUM2,PARQUE FOTOVOLTAICO CUMAYASA 2,h_11,11,11,canonical_hours_24h,0.0,30.0,0.0,Pronostico Renovable
G3PFCUM2,PARQUE FOTOVOLTAICO CUMAYASA 2,h_12,12,12,canonical_hours_24h,0.0,30.0,0.0,Pronostico Renovable
G3PFCUM2,PARQUE FOTOVOLTAICO CUMAYASA 2,h_13,13,13,canonical_hours_24h,0.0,30.0,0.0,Pronostico Renovable
G3PFCUM2,PARQUE FOTOVOLTAICO CUMAYASA 2,h_14,14,14,canonical_hours_24h,0.0,30.0,0.0,Pronostico Renovable
G3PFCUM2,PARQUE FOTOVOLTAICO CUMAYASA 2,h_15,15,15,canonical_hours_24h,0.0,30.0,0.0,Pronostico Renovable
G3PFCUM2,PARQUE FOTOVOLTAICO CUMAYASA 2,h_16,16,16,canonical_hours_24h,7.5,30.0,0.25,Pronostico Renovable
G3PFCUM2,PARQUE FOTOVOLTAICO CUMAYASA 2,h_17,17,17,canonical_hours_24h,11.0,30.0,0.36666666666666664,Pronostico Renovable
G3PFCUM2,PARQUE FOTOVOLTAICO CUMAYASA 2,h_18,18,18,canonical_hours_24h,24.0,30.0,0.8,Pronostico Renovable
G3PFCUM2,PARQUE FOTOVOLTAICO CUMAYASA 2,h_19,19,19,canonical_hours_24h,26.0,30.0,0.8666666666666667,Pronostico Renovable
G3PFCUM2,PARQUE FOTOVOLTAICO CUMAYASA 2,h_20,20,20,canonical_hours_24h,21.0,30.0,0.7,Pronostico Renovable
G3PFCUM2,PARQUE FOTOVOLTAICO CUMAYASA 2,h_21,21,21,canonical_hours_24h,11.0,30.0,0.36666666666666664,Pronostico Renovable
G3PFCUM2,PARQUE FOTOVOLTAICO CUMAYASA 2,h_22,22,22,canonical_hours_24h,0.5,30.0,0.016666666666666666,Pronostico Renovable
G3PFCUM2,PARQUE FOTOVOLTAICO CUMAYASA 2,h_23,23,23,canonical_hours_24h,0.0,30.0,0.0,Pronostico Renovable
G3PFCUM2,PARQUE FOTOVOLTAICO CUMAYASA 2,h_24,24,24,canonical_hours_24h,0.0,30.0,0.0,Pronostico Renovable
G3PFCUM4,PARQUE FOTOVOLTAICO CUMAYASA 4,h_01,1,1,canonical_hours_24h,0.0,50.0,0.0,Pronostico Renovable
G3PFCUM4,PARQUE FOTOVOLTAICO CUMAYASA 4,h_02,2,2,canonical_hours_24h,0.0,50.0,0.0,Pronostico Renovable
G3PFCUM4,PARQUE FOTOVOLTAICO CUMAYASA 4,h_03,3,3,canonical_hours_24h,0.0,50.0,0.0,Pronostico Renovable
G3PFCUM4,PARQUE FOTOVOLTAICO CUMAYASA 4,h_04,4,4,canonical_hours_24h,6.5,50.0,0.13,Pronostico Renovable
G3PFCUM4,PARQUE FOTOVOLTAICO CUMAYASA 4,h_05,5,5,canonical_hours_24h,27.0,50.0,0.54,Pronostico Renovable
G3PFCUM4,PARQUE FOTOVOLTAICO CUMAYASA 4,h_06,6,6,canonical_hours_24h,45.5,50.0,0.91,Pronostico Renovable
G3PFCUM4,PARQUE FOTOVOLTAICO CUMAYASA 4,h_07,7,7,canonical_hours_24h,46.5,50.0,0.93,Pronostico Renovable
G3PFCUM4,PARQUE FOTOVOLTAICO CUMAYASA 4,h_08,8,8,canonical_hours_24h,37.5,50.0,0.75,Pronostico Renovable
G3PFCUM4,PARQUE FOTOVOLTAICO CUMAYASA 4,h_09,9,9,canonical_hours_24h,8.5,50.0,0.17,Pronostico Renovable
G3PFCUM4,PARQUE FOTOVOLTAICO CUMAYASA 4,h_10,10,10,canonical_hours_24h,0.5,50.0,0.01,Pronostico Renovable
G3PFCUM4,PARQUE FOTOVOLTAICO CUMAYASA 4,h_11,11,11,canonical_hours_24h,0.0,50.0,0.0,Pronostico Renovable
G3PFCUM4,PARQUE FOTOVOLTAICO CUMAYASA 4,h_12,12,12,canonical_hours_24h,0.0,50.0,0.0,Pronostico Renovable
G3PFCUM4,PARQUE FOTOVOLTAICO CUMAYASA 4,h_13,13,13,canonical_hours_24h,0.0,50.0,0.0,Pronostico Renovable
G3PFCUM4,PARQUE FOTOVOLTAICO CUMAYASA 4,h_14,14,14,canonical_hours_24h,0.0,50.0,0.0,Pronostico Renovable
G3PFCUM4,PARQUE FOTOVOLTAICO CUMAYASA 4,h_15,15,15,canonical_hours_24h,0.0,50.0,0.0,Pronostico Renovable
G3PFCUM4,PARQUE FOTOVOLTAICO CUMAYASA 4,h_16,16,16,canonical_hours_24h,9.5,50.0,0.19,Pronostico Renovable
G3PFCUM4,PARQUE FOTOVOLTAICO CUMAYASA 4,h_17,17,17,canonical_hours_24h,27.5,50.0,0.55,Pronostico Renovable
G3PFCUM4,PARQUE FOTOVOLTAICO CUMAYASA 4,h_18,18,18,canonical_hours_24h,42.5,50.0,0.85,Pronostico Renovable
G3PFCUM4,PARQUE FOTOVOLTAICO CUMAYASA 4,h_19,19,19,canonical_hours_24h,42.5,50.0,0.85,Pronostico Renovable
G3PFCUM4,PARQUE FOTOVOLTAICO CUMAYASA 4,h_20,20,20,canonical_hours_24h,20.0,50.0,0.4,Pronostico Renovable
G3PFCUM4,PARQUE FOTOVOLTAICO CUMAYASA 4,h_21,21,21,canonical_hours_24h,6.5,50.0,0.13,Pronostico Renovable
G3PFCUM4,PARQUE FOTOVOLTAICO CUMAYASA 4,h_22,22,22,canonical_hours_24h,0.5,50.0,0.01,Pronostico Renovable
G3PFCUM4,PARQUE FOTOVOLTAICO CUMAYASA 4,h_23,23,23,canonical_hours_24h,0.0,50.0,0.0,Pronostico Renovable
G3PFCUM4,PARQUE FOTOVOLTAICO CUMAYASA 4,h_24,24,24,canonical_hours_24h,0.0,50.0,0.0,Pronostico Renovable
G3PFESP2,PARQUE SOLAR ESPERANZA 2,h_01,1,1,canonical_hours_24h,0.0,48.3,0.0,Pronostico Renovable
G3PFESP2,PARQUE SOLAR ESPERANZA 2,h_02,2,2,canonical_hours_24h,0.0,48.3,0.0,Pronostico Renovable
G3PFESP2,PARQUE SOLAR ESPERANZA 2,h_03,3,3,canonical_hours_24h,0.0,48.3,0.0,Pronostico Renovable
G3PFESP2,PARQUE SOLAR ESPERANZA 2,h_04,4,4,canonical_hours_24h,12.528,48.3,0.2593788819875777,Pronostico Renovable
G3PFESP2,PARQUE SOLAR ESPERANZA 2,h_05,5,5,canonical_hours_24h,43.728,48.3,0.9053416149068324,Pronostico Renovable
G3PFESP2,PARQUE SOLAR ESPERANZA 2,h_06,6,6,canonical_hours_24h,51.888,48.3,1.0742857142857143,Pronostico Renovable
G3PFESP2,PARQUE SOLAR ESPERANZA 2,h_07,7,7,canonical_hours_24h,54.672,48.3,1.1319254658385094,Pronostico Renovable
G3PFESP2,PARQUE SOLAR ESPERANZA 2,h_08,8,8,canonical_hours_24h,49.391999999999996,48.3,1.0226086956521738,Pronostico Renovable
G3PFESP2,PARQUE SOLAR ESPERANZA 2,h_09,9,9,canonical_hours_24h,31.776000000000003,48.3,0.657888198757764,Pronostico Renovable
G3PFESP2,PARQUE SOLAR ESPERANZA 2,h_10,10,10,canonical_hours_24h,3.504,48.3,0.07254658385093168,Pronostico Renovable
G3PFESP2,PARQUE SOLAR ESPERANZA 2,h_11,11,11,canonical_hours_24h,0.0,48.3,0.0,Pronostico Renovable
G3PFESP2,PARQUE SOLAR ESPERANZA 2,h_12,12,12,canonical_hours_24h,0.0,48.3,0.0,Pronostico Renovable
G3PFESP2,PARQUE SOLAR ESPERANZA 2,h_13,13,13,canonical_hours_24h,0.0,48.3,0.0,Pronostico Renovable
G3PFESP2,PARQUE SOLAR ESPERANZA 2,h_14,14,14,canonical_hours_24h,0.0,48.3,0.0,Pronostico Renovable
G3PFESP2,PARQUE SOLAR ESPERANZA 2,h_15,15,15,canonical_hours_24h,0.0,48.3,0.0,Pronostico Renovable
G3PFESP2,PARQUE SOLAR ESPERANZA 2,h_16,16,16,canonical_hours_24h,15.038,48.3,0.3113457556935818,Pronostico Renovable
G3PFESP2,PARQUE SOLAR ESPERANZA 2,h_17,17,17,canonical_hours_24h,51.748999999999995,48.3,1.071407867494824,Pronostico Renovable
G3PFESP2,PARQUE SOLAR ESPERANZA 2,h_18,18,18,canonical_hours_24h,60.1365,48.3,1.2450621118012424,Pronostico Renovable
G3PFESP2,PARQUE SOLAR ESPERANZA 2,h_19,19,19,canonical_hours_24h,63.061499999999995,48.3,1.3056211180124224,Pronostico Renovable
G3PFESP2,PARQUE SOLAR ESPERANZA 2,h_20,20,20,canonical_hours_24h,57.586,48.3,1.192256728778468,Pronostico Renovable
G3PFESP2,PARQUE SOLAR ESPERANZA 2,h_21,21,21,canonical_hours_24h,38.422,48.3,0.7954865424430642,Pronostico Renovable
G3PFESP2,PARQUE SOLAR ESPERANZA 2,h_22,22,22,canonical_hours_24h,4.8045,48.3,0.099472049689441,Pronostico Renovable
G3PFESP2,PARQUE SOLAR ESPERANZA 2,h_23,23,23,canonical_hours_24h,0.0,48.3,0.0,Pronostico Renovable
G3PFESP2,PARQUE SOLAR ESPERANZA 2,h_24,24,24,canonical_hours_24h,0.0,48.3,0.0,Pronostico Renovable
G3PFLNEG,PARQUE FOTOVOLTAICO LOS NEGROS,h_01,1,1,canonical_hours_24h,0.0,17.0,0.0,Pronostico Renovable
G3PFLNEG,PARQUE FOTOVOLTAICO LOS NEGROS,h_02,2,2,canonical_hours_24h,0.0,17.0,0.0,Pronostico Renovable
G3PFLNEG,PARQUE FOTOVOLTAICO LOS NEGROS,h_03,3,3,canonical_hours_24h,0.0,17.0,0.0,Pronostico Renovable
G3PFLNEG,PARQUE FOTOVOLTAICO LOS NEGROS,h_04,4,4,canonical_hours_24h,0.0,17.0,0.0,Pronostico Renovable
G3PFLNEG,PARQUE FOTOVOLTAICO LOS NEGROS,h_05,5,5,canonical_hours_24h,0.0,17.0,0.0,Pronostico Renovable
G3PFLNEG,PARQUE FOTOVOLTAICO LOS NEGROS,h_06,6,6,canonical_hours_24h,0.0,17.0,0.0,Pronostico Renovable
G3PFLNEG,PARQUE FOTOVOLTAICO LOS NEGROS,h_07,7,7,canonical_hours_24h,0.0,17.0,0.0,Pronostico Renovable
G3PFLNEG,PARQUE FOTOVOLTAICO LOS NEGROS,h_08,8,8,canonical_hours_24h,0.0,17.0,0.0,Pronostico Renovable
G3PFLNEG,PARQUE FOTOVOLTAICO LOS NEGROS,h_09,9,9,canonical_hours_24h,0.0,17.0,0.0,Pronostico Renovable
G3PFLNEG,PARQUE FOTOVOLTAICO LOS NEGROS,h_10,10,10,canonical_hours_24h,0.0,17.0,0.0,Pronostico Renovable
G3PFLNEG,PARQUE FOTOVOLTAICO LOS NEGROS,h_11,11,11,canonical_hours_24h,0.0,17.0,0.0,Pronostico Renovable
G3PFLNEG,PARQUE FOTOVOLTAICO LOS NEGROS,h_12,12,12,canonical_hours_24h,0.0,17.0,0.0,Pronostico Renovable
G3PFLNEG,PARQUE FOTOVOLTAICO LOS NEGROS,h_13,13,13,canonical_hours_24h,0.0,17.0,0.0,Pronostico Renovable
G3PFLNEG,PARQUE FOTOVOLTAICO LOS NEGROS,h_14,14,14,canonical_hours_24h,0.0,17.0,0.0,Pronostico Renovable
G3PFLNEG,PARQUE FOTOVOLTAICO LOS NEGROS,h_15,15,15,canonical_hours_24h,0.0,17.0,0.0,Pronostico Renovable
G3PFLNEG,PARQUE FOTOVOLTAICO LOS NEGROS,h_16,16,16,canonical_hours_24h,0.1975,17.0,0.01161764705882353,Pronostico Renovable
G3PFLNEG,PARQUE FOTOVOLTAICO LOS NEGROS,h_17,17,17,canonical_hours_24h,6.5095,17.0,0.38291176470588234,Pronostico Renovable
G3PFLNEG,PARQUE FOTOVOLTAICO LOS NEGROS,h_18,18,18,canonical_hours_24h,13.507,17.0,0.7945294117647058,Pronostico Renovable
G3PFLNEG,PARQUE FOTOVOLTAICO LOS NEGROS,h_19,19,19,canonical_hours_24h,14.871500000000001,17.0,0.8747941176470588,Pronostico Renovable
G3PFLNEG,PARQUE FOTOVOLTAICO LOS NEGROS,h_20,20,20,canonical_hours_24h,13.036999999999999,17.0,0.7668823529411765,Pronostico Renovable
G3PFLNEG,PARQUE FOTOVOLTAICO LOS NEGROS,h_21,21,21,canonical_hours_24h,7.231,17.0,0.4253529411764706,Pronostico Renovable
G3PFLNEG,PARQUE FOTOVOLTAICO LOS NEGROS,h_22,22,22,canonical_hours_24h,0.599,17.0,0.03523529411764706,Pronostico Renovable
G3PFLNEG,PARQUE FOTOVOLTAICO LOS NEGROS,h_23,23,23,canonical_hours_24h,0.0,17.0,0.0,Pronostico Renovable
G3PFLNEG,PARQUE FOTOVOLTAICO LOS NEGROS,h_24,24,24,canonical_hours_24h,0.0,17.0,0.0,Pronostico Renovable
G3PFLUCI,PARQUE FOTOVOLTAICO LUCILA,h_01,1,1,canonical_hours_24h,0.0,10.3,0.0,Pronostico Renovable
G3PFLUCI,PARQUE FOTOVOLTAICO LUCILA,h_02,2,2,canonical_hours_24h,0.0,10.3,0.0,Pronostico Renovable
G3PFLUCI,PARQUE FOTOVOLTAICO LUCILA,h_03,3,3,canonical_hours_24h,0.10311,10.3,0.010010679611650483,Pronostico Renovable
G3PFLUCI,PARQUE FOTOVOLTAICO LUCILA,h_04,4,4,canonical_hours_24h,2.674325,10.3,0.25964320388349516,Pronostico Renovable
G3PFLUCI,PARQUE FOTOVOLTAICO LUCILA,h_05,5,5,canonical_hours_24h,6.1763829999999995,10.3,0.5996488349514563,Pronostico Renovable
G3PFLUCI,PARQUE FOTOVOLTAICO LUCILA,h_06,6,6,canonical_hours_24h,8.5904195,10.3,0.8340213106796115,Pronostico Renovable
G3PFLUCI,PARQUE FOTOVOLTAICO LUCILA,h_07,7,7,canonical_hours_24h,8.4467505,10.3,0.8200728640776699,Pronostico Renovable
G3PFLUCI,PARQUE FOTOVOLTAICO LUCILA,h_08,8,8,canonical_hours_24h,5.633115500000001,10.3,0.5469044174757282,Pronostico Renovable
